sample_id,WAFER_ID,STAGE,cohort,condition,route,excluded_extreme,p3_cpp,qc_loose_fallback,qc_loose_start,qc_loose_end,qc_loose_rows,qc_loose_segments,qc_nominal_fallback,qc_nominal_start,qc_nominal_end,qc_nominal_rows,qc_nominal_segments,qc_strict_fallback,qc_strict_start,qc_strict_end,qc_strict_rows,qc_strict_segments
1474db5f8ce14385a655,1288253462,B,test,Cond2,456,False,873,False,486250468.333,486250539.333,72,1,False,486250469.333,486250539.333,71,1,False,486250469.333,486250539.333,71,1
331d9793d708a7aa3637,1288253466,A,test,Cond1,456,False,870,False,486222516.0,486222586.0,71,1,False,486222516.0,486222586.0,71,1,False,486222516.0,486222586.0,71,1
33eda84ec14b5650f80e,1288253486,B,test,Cond2,456,False,873,False,486250272.333,486250343.333,72,1,False,486250272.333,486250343.333,72,1,False,486250273.333,486250343.333,71,1
604bb15b5002672e3f7d,1288253502,B,test,Cond2,456,False,873,False,486250079.333,486250146.333,68,1,False,486250079.333,486250146.333,68,1,False,486250079.333,486250146.333,68,1
1b82765c0c2ed1d695a8,1288253644,A,test,Cond1,456,False,870,False,486223267.0,486223336.0,70,1,False,486223267.0,486223336.0,70,1,False,486223267.0,486223336.0,70,1
68ff755423902f997896,1288253660,B,test,Cond2,456,False,873,False,486250661.333,486250731.333,71,1,False,486250662.333,486250731.333,70,1,False,486250662.333,486250731.333,70,1
4f5a52943b1f7d6602bf,1290253720,B,test,Cond2,456,False,919,False,486505942.667,486506006.0,66,1,False,486505942.667,486506006.0,66,1,False,486505942.667,486506006.0,66,1
e94b6136fa0a7879880f,1292253510,A,test,Cond1,456,False,881,False,486288835.0,486288905.0,71,1,False,486288835.0,486288905.0,71,1,False,486288835.0,486288905.0,71,1
56fb7c2ebb23d1798c31,1294253780,A,test,Cond1,456,False,897,False,486416080.333,486416154.0,75,1,False,486416080.333,486416154.0,75,1,False,486416080.333,486416154.0,75,1
ee3b64d5846649b4bab5,1294253804,A,test,Cond1,456,False,899,False,486420694.0,486420763.0,70,1,False,486420694.0,486420763.0,70,1,False,486420694.0,486420763.0,70,1
d2ba0a012398f74e2ef8,1296253542,B,test,Cond2,456,False,907,True,486444820.333,486444996.333,177,1,True,486444820.333,486444996.333,177,1,True,486444820.333,486444996.333,177,1
a812097fd0b6f8d285dd,1300253506,A,test,Cond1,456,False,924,False,486542187.333,486542256.667,72,1,False,486542187.667,486542256.667,71,1,False,486542187.667,486542256.667,71,1
5a758f5312120ce6feb9,1304253506,A,test,Cond1,456,False,842,False,486047095.333,486047163.333,68,1,False,486047095.333,486047163.333,68,1,False,486047095.333,486047163.333,68,1
23c53ba93b2dcd87fb6c,1304253514,A,test,Cond1,456,False,846,False,486075935.333,486076010.333,76,1,False,486075935.333,486076010.333,76,1,False,486075935.333,486076010.333,76,1
8118f93504fee43ffb59,1304253534,B,test,Cond2,456,False,848,False,486083951.667,486084020.333,70,1,False,486083951.667,486084020.333,70,1,False,486083952.333,486084020.333,69,1
e551d8fe477b80d53719,1304253538,A,test,Cond1,456,False,839,False,486029271.667,486029337.0,66,1,False,486029271.667,486029337.0,66,1,False,486029271.667,486029337.0,66,1
03e7f5b08e74bd956037,1306253808,A,test,Cond1,456,False,849,False,486093060.333,486093124.667,65,1,False,486093060.333,486093124.667,65,1,False,486093060.333,486093124.667,65,1
0e0f50334904de2afe94,1306253820,A,test,Cond1,456,False,858,False,486154118.333,486154164.667,47,1,False,486154118.333,486154164.667,47,1,False,486154118.333,486154164.667,47,1
202f0bfb0a59ec398820,1308253530,A,test,Cond1,456,False,842,False,486047466.333,486047535.333,70,1,False,486047466.333,486047535.333,70,1,False,486047466.333,486047535.333,70,1
4ace9ed20a16bf707cc6,1310253780,A,test,Cond1,456,False,923,False,486538759.667,486538826.0,67,1,False,486538760.667,486538826.0,66,1,False,486538760.667,486538826.0,66,1
f3deb55831105a6e4285,1312253572,A,test,Cond1,456,False,856,False,486147967.0,486148029.333,54,1,False,486147967.0,486148029.333,54,1,False,486147967.0,486148029.333,54,1
4f35a32ecc87443a91a9,1314253584,A,test,Cond1,456,False,864,False,486201896.333,486201965.667,70,1,False,486201896.333,486201965.667,70,1,False,486201896.333,486201965.667,70,1
5469b6eaedf49a9881c3,1314253600,A,test,Cond1,456,False,863,False,486196197.667,486196228.333,32,1,False,486196197.667,486196228.333,32,1,False,486196198.333,486196228.333,31,1
a8bca106fc812f8a95bd,1314253608,A,test,Cond1,456,False,868,False,486209316.333,486209386.667,71,1,False,486209316.333,486209386.667,71,1,False,486209316.333,486209386.667,71,1
21e0c5e038553c7ac0ec,1316253834,A,test,Cond1,456,False,858,False,486154380.667,486154411.667,32,1,False,486154380.667,486154411.667,32,1,False,486154380.667,486154411.667,32,1
1d730bbf35d21619651d,1316253842,A,test,Cond1,456,False,860,True,486175788.0,486175953.0,166,1,True,486175788.0,486175953.0,166,1,True,486175788.0,486175953.0,166,1
7c2c2e80ce34715881e0,1318253568,B,test,Cond2,456,False,825,False,485943042.667,485943112.0,71,1,False,485943042.667,485943112.0,71,1,False,485943042.667,485943112.0,71,1
071b3b8cd6ab5748b4eb,1318253580,A,test,Cond1,456,False,812,False,485848436.0,485848502.0,67,1,False,485848436.0,485848502.0,67,1,False,485848437.0,485848502.0,66,1
08a8c253614d8e1856bc,1318253584,B,test,Cond2,456,False,816,False,485881985.667,485882051.0,68,1,False,485881985.667,485882051.0,68,1,False,485881986.0,485882051.0,67,1
8ff2efab701216506995,1318253596,A,test,Cond1,456,False,813,False,485849877.333,485849944.0,68,1,False,485849877.333,485849944.0,68,1,False,485849877.333,485849944.0,68,1
293e647e9db79c39ddfd,1318253810,A,test,Cond1,456,False,809,False,485840902.667,485840969.667,68,1,False,485840902.667,485840969.667,68,1,False,485840902.667,485840969.667,68,1
b6400998ff2f9a32c1ef,1322253572,B,test,Cond2,456,False,835,False,485995699.333,485995768.333,70,1,False,485995699.333,485995768.333,70,1,False,485995700.333,485995768.333,69,1
6a187377a43f61eff20c,1324253858,A,test,Cond1,456,False,820,False,485902098.667,485902167.667,70,1,False,485902099.667,485902167.667,69,1,False,485902099.667,485902167.667,69,1
5fd1ca55139b41c1e244,1324253882,B,test,Cond2,456,False,819,False,485894626.667,485894693.667,68,1,False,485894626.667,485894693.667,68,1,False,485894627.667,485894693.667,67,1
afa2c9a9ad3f4ee15acb,1330253600,B,test,Cond2,456,False,847,False,486080845.667,486080914.333,70,1,False,486080845.667,486080914.333,70,1,False,486080846.333,486080914.333,69,1
a519e6a3e58123065aa1,1330253620,B,test,Cond2,456,False,833,False,485991380.333,485991450.333,71,1,False,485991381.333,485991450.333,70,1,False,485991381.333,485991450.333,70,1
03263d39b530bbeb06c0,1332253858,A,test,Cond1,456,False,832,False,485971444.333,485971513.333,70,1,False,485971444.333,485971513.333,70,1,False,485971445.333,485971513.333,69,1
afc0f73a332d719d5768,1462254276,B,test,Cond2,456,False,816,False,485881795.667,485881861.0,66,1,False,485881795.667,485881861.0,66,1,False,485881795.667,485881861.0,66,1
7c970a876df0df3afab0,1462254280,B,test,Cond2,456,False,811,False,485845151.667,485845218.333,68,1,False,485845152.667,485845218.333,67,1,False,485845152.667,485845218.333,67,1
fca308e1b18180a4be5e,1462254284,B,test,Cond2,456,False,815,False,485876261.333,485876326.667,66,1,False,485876261.333,485876326.667,66,1,False,485876261.333,485876326.667,66,1
6d4645dd96df7115b9f0,1462254288,B,test,Cond2,456,False,815,False,485876078.0,485876142.0,65,1,False,485876078.0,485876142.0,65,1,False,485876078.0,485876142.0,65,1
8685ea7325010b442187,1462254308,A,test,Cond1,456,False,809,False,485840534.333,485840600.333,67,1,False,485840534.333,485840600.333,67,1,False,485840534.333,485840600.333,67,1
d42f7b4333ccfa17c357,1471738960,B,test,Cond2,456,False,541,False,483988939.667,483989009.667,71,1,False,483988939.667,483989009.667,71,1,False,483988939.667,483989009.667,71,1
354ec906babadc913892,1471739000,B,test,Cond2,456,False,542,False,483997331.667,483997399.333,69,1,False,483997331.667,483997399.333,69,1,False,483997331.667,483997399.333,69,1
2baebc025e8f2813cb3c,1475739264,B,test,Cond2,456,False,608,False,484520474.667,484520542.333,69,1,False,484520474.667,484520542.333,69,1,False,484520474.667,484520542.333,69,1
e6b5f5fec3bc532fbff4,1475739272,A,test,Cond1,456,False,599,False,484486730.667,484486798.667,70,1,False,484486730.667,484486798.667,70,1,False,484486730.667,484486798.667,70,1
2d5eab22f00871a10ce5,1477739034,B,test,Cond2,456,False,590,False,484433301.0,484433372.333,72,1,False,484433301.0,484433372.333,72,1,False,484433302.0,484433372.333,71,1
c07f11a672e3a61d7fed,1477739236,A,test,Cond1,456,False,536,False,483954280.667,483954349.667,70,1,False,483954280.667,483954349.667,70,1,False,483954281.667,483954349.667,69,1
aaabe774eb25a3cf9023,1478254090,B,test,Cond2,456,False,757,False,485519416.333,485519486.333,71,1,False,485519416.333,485519486.333,71,1,False,485519416.333,485519486.333,71,1
87b224a0bf40bdfc3143,1478254312,A,test,Cond1,456,False,770,False,485572958.333,485573024.333,67,1,False,485572958.333,485573024.333,67,1,False,485572958.333,485573024.333,67,1
968d1f274739646fe63d,1478254316,B,test,Cond2,456,False,759,False,485527706.667,485527775.0,69,1,False,485527706.667,485527775.0,69,1,False,485527706.667,485527775.0,69,1
7b39c9c986e0dae854af,1480254034,B,test,Cond2,456,False,757,False,485519221.333,485519291.333,71,1,False,485519221.333,485519291.333,71,1,False,485519222.333,485519291.333,70,1
c7d576fa29fcf2a16239,1480254046,B,test,Cond2,456,False,757,False,485519800.333,485519868.333,69,1,False,485519800.333,485519868.333,69,1,False,485519800.333,485519868.333,69,1
a1b9f05c3ed75594b6ed,1480254078,A,test,Cond1,456,False,744,False,485435112.333,485435182.333,71,1,False,485435115.333,485435182.333,70,1,False,485435115.333,485435182.333,70,1
6009535644195faa752e,1480254096,B,test,Cond2,456,False,761,False,485539227.0,485539298.0,72,1,False,485539227.0,485539298.0,72,1,False,485539227.0,485539298.0,72,1
1231dfd2ab95c560959d,1480254104,A,test,Cond1,456,False,743,False,485429251.333,485429321.0,71,1,False,485429251.333,485429321.0,71,1,False,485429251.333,485429321.0,71,1
1d12a3644ee42fa22bf5,1482254316,A,test,Cond1,456,False,787,False,485657018.333,485657083.333,66,1,False,485657018.333,485657083.333,66,1,False,485657018.333,485657083.333,66,1
c93f52a49371ab7a15d6,1482254316,B,test,Cond2,456,False,792,False,485700083.0,485700149.0,69,1,False,485700083.0,485700149.0,69,1,False,485700083.0,485700149.0,69,1
f28b782168f83aaac890,1484254370,B,test,Cond2,456,False,786,False,485643926.333,485643992.333,67,1,False,485643926.333,485643992.333,67,1,False,485643926.333,485643992.333,67,1
854c6656bdbe1ea5f307,1486254084,A,test,Cond1,456,False,783,False,485634061.667,485634128.667,68,1,False,485634061.667,485634128.667,68,1,False,485634061.667,485634128.667,68,1
c3d20b3083d52492281a,1486254116,B,test,Cond2,456,False,797,False,485742634.333,485742698.0,67,1,False,485742634.333,485742698.0,67,1,False,485742634.333,485742698.0,67,1
723f122c590418312dc5,1488254354,B,test,Cond2,456,False,782,False,485629814.667,485629882.667,69,1,False,485629814.667,485629882.667,69,1,False,485629814.667,485629882.667,69,1
0cafbb9b551f03b7704e,1490254096,B,test,Cond2,456,False,800,False,485774921.333,485774986.0,66,1,False,485774921.333,485774986.0,66,1,False,485774921.333,485774986.0,66,1
5d11ab5955e64a56e4c0,1490254104,B,test,Cond2,456,False,816,False,485880847.667,485880915.667,69,1,False,485880847.667,485880915.667,69,1,False,485880847.667,485880915.667,69,1
fc9e64a691df4ee30646,1490254132,A,test,Cond1,456,False,797,False,485742816.0,485742881.0,66,1,False,485742816.0,485742881.0,66,1,False,485742816.0,485742881.0,66,1
8f6c49f29adefdd09de7,1490254136,B,test,Cond2,456,False,799,False,485770281.0,485770353.0,73,1,False,485770281.0,485770353.0,73,1,False,485770281.0,485770353.0,73,1
c5ad844a71bcab4b579b,1492254346,B,test,Cond2,456,False,819,False,485894436.667,485894504.667,66,1,False,485894436.667,485894504.667,66,1,False,485894436.667,485894504.667,66,1
6d363ed96e0cd1115d3a,1832206950,A,test,Cond3,123,False,135,False,484342221.0,484342370.0,150,1,False,484342221.0,484342370.0,150,1,False,484342221.0,484342370.0,150,1
f8910a63916df3c7b17a,1832206954,A,test,Cond3,123,False,124,False,484181580.333,484181725.333,145,1,False,484181580.333,484181725.333,145,1,False,484181580.333,484181725.333,145,1
ba3ef0efb0b34bf9dde5,1832207032,A,test,Cond3,123,False,134,False,484322084.667,484322227.667,128,1,False,484322084.667,484322227.667,128,1,False,484322084.667,484322227.667,128,1
a4e7fa9affbe3a00cbb6,1834206726,A,test,Cond3,123,False,137,False,484925343.667,484925480.333,137,1,False,484925343.667,484925480.333,137,1,False,484925343.667,484925480.333,137,1
6f67e1c869c0b85c8399,1836207004,A,test,Cond3,123,False,114,False,484133784.0,484133930.667,146,1,False,484133784.0,484133930.667,146,1,False,484133784.0,484133930.667,146,1
2e8d813244edb1e527a8,1838206738,A,test,Cond3,123,False,121,False,484165079.333,484165220.333,142,1,False,484165079.333,484165220.333,142,1,False,484165079.333,484165220.333,142,1
fd188e5f4704b1e0841c,1838206774,A,test,Cond3,123,False,122,False,484169530.0,484169676.0,147,1,False,484169530.0,484169676.0,147,1,False,484169530.0,484169676.0,147,1
e6a3bb9b32221304d052,1838206778,A,test,Cond3,123,False,126,False,484207333.333,484207483.333,151,1,False,484207333.333,484207483.333,151,1,False,484207333.333,484207483.333,151,1
bb6409c12eab7fb9d361,1838206968,A,test,Cond3,123,False,119,False,484158966.0,484159108.0,141,1,False,484158966.0,484159108.0,141,1,False,484158966.0,484159108.0,141,1
8d9d4087f403c8ba52a7,1840206976,A,test,Cond3,123,False,154,False,485149857.333,485149998.0,131,1,False,485149857.333,485149998.0,131,1,False,485149857.333,485149998.0,131,1
4c63e11d9a1c54354fd2,1840206988,A,test,Cond3,123,False,154,False,485150005.333,485150144.0,155,1,False,485150005.333,485150144.0,155,1,False,485150005.333,485150144.0,155,1
376a9d19ee18a166f98d,1840206996,A,test,Cond3,123,False,164,False,485199653.0,485199800.0,152,1,False,485199653.0,485199800.0,152,1,False,485199653.0,485199800.0,152,1
7455e49bd8d88154cf5c,1840207004,A,test,Cond3,123,False,154,False,485150588.667,485150728.0,139,1,False,485150588.667,485150728.0,139,1,False,485150588.667,485150728.0,139,1
fde3ef72dc00df83c6f0,1840207024,A,test,Cond3,123,False,161,False,485177576.0,485177724.0,149,1,False,485177576.0,485177724.0,149,1,False,485177576.0,485177724.0,149,1
ab96c5ed8e6752b4b9c8,1840207032,A,test,Cond3,123,False,166,False,485235085.333,485235213.0,129,1,False,485235085.333,485235213.0,129,1,False,485235085.333,485235213.0,129,1
9cc763c6e0cf24ae7283,1842206726,A,test,Cond3,123,False,165,False,485215336.667,485215490.667,155,1,False,485215336.667,485215490.667,155,1,False,485215336.667,485215490.667,155,1
6125beb06b3dce20d11b,1842206730,A,test,Cond3,123,False,170,False,485342614.667,485342744.333,134,1,False,485342614.667,485342744.333,134,1,False,485342614.667,485342744.333,134,1
f7432a6dfb361851db0b,1842206738,A,test,Cond3,123,False,156,False,485156121.333,485156220.333,101,1,False,485156121.333,485156220.333,101,1,False,485156121.333,485156220.333,101,1
9185851b019744437e34,1842206750,A,test,Cond3,123,False,162,False,485179793.0,485179938.0,146,1,False,485179793.0,485179938.0,146,1,False,485179793.0,485179938.0,146,1
aab66d1bfd81d3b46c08,1842206782,A,test,Cond3,123,False,173,False,485422159.0,485422303.0,145,1,False,485422159.0,485422303.0,145,1,False,485422159.0,485422303.0,145,1
59310817ce51b1b0812b,1842206960,A,test,Cond3,123,False,160,False,485174682.0,485174824.0,143,1,False,485174682.0,485174824.0,143,1,False,485174682.0,485174824.0,143,1
4785b70cae7a26a3d5dc,1842206964,A,test,Cond3,123,False,160,False,485174832.667,485174969.0,140,1,False,485174832.667,485174969.0,140,1,False,485174832.667,485174969.0,140,1
c35654decfe2bee7c65b,1844206976,A,test,Cond3,123,False,145,False,485015893.333,485016033.667,142,1,False,485015893.333,485016033.667,142,1,False,485015893.333,485016033.667,142,1
74b907b268ccb7821a99,1844207032,A,test,Cond3,123,False,145,False,485016043.0,485016180.667,140,1,False,485016043.0,485016180.667,140,1,False,485016043.0,485016180.667,140,1
f67e09a546b2486d7d97,1846206734,A,test,Cond3,123,False,154,False,485149561.0,485149702.0,142,1,False,485149561.0,485149702.0,142,1,False,485149561.0,485149702.0,142,1
94a1d213657002a7b66f,1846206770,A,test,Cond3,123,False,151,False,485105869.333,485106008.333,140,1,False,485105869.333,485106008.333,140,1,False,485105869.333,485106008.333,140,1
fa546080280c7c695670,1852206938,A,test,Cond3,123,False,168,False,485337303.333,485337450.333,148,1,False,485337303.333,485337450.333,148,1,False,485337303.333,485337450.333,148,1
d392252946e7fd3e1e2c,1852207000,A,test,Cond3,123,False,196,False,485798780.0,485798927.0,148,1,False,485798780.0,485798927.0,148,1,False,485798780.0,485798927.0,148,1
a90137dd4dd5ab726b9e,1852207020,A,test,Cond3,123,False,171,False,485363482.333,485363620.333,141,1,False,485363482.333,485363620.333,141,1,False,485363482.333,485363620.333,141,1
921e4c621638d9799d22,1854206904,A,test,Cond3,123,False,175,False,485514589.333,485514728.333,138,1,False,485514589.333,485514728.333,138,1,False,485514589.333,485514728.333,138,1
94b7fea22f793547d5c9,2056207554,A,test,Cond3,123,False,199,False,486070489.333,486070621.333,132,1,False,486070489.333,486070621.333,132,1,False,486070489.333,486070621.333,132,1
d214eb6be3669f6bd966,2058207626,A,test,Cond3,123,False,220,False,486403240.333,486403369.667,120,1,False,486403240.333,486403369.667,120,1,False,486403240.333,486403369.667,120,1
f2417c37f10643b16263,2058207650,A,test,Cond3,123,False,212,False,486304677.667,486304818.667,142,1,False,486304677.667,486304818.667,142,1,False,486304677.667,486304818.667,142,1
ab351a037579888cc0bf,2058207654,A,test,Cond3,123,False,226,False,486497810.333,486497957.333,147,1,False,486497810.333,486497957.333,147,1,False,486497810.333,486497957.333,147,1
29de9414f464e665a9af,2062207650,A,test,Cond3,123,False,191,False,485748198.333,485748340.0,143,1,False,485748198.333,485748340.0,143,1,False,485748198.333,485748340.0,143,1
6c7f0c9909ba2c2e2009,2062207670,A,test,Cond3,123,False,192,False,485749858.0,485749998.0,131,1,False,485749858.0,485749998.0,131,1,False,485749858.0,485749998.0,131,1
edbffb937320b857e268,2064207400,A,test,Cond3,123,False,241,False,486627710.667,486627848.333,140,1,False,486627710.667,486627848.333,140,1,False,486627710.667,486627848.333,140,1
fb69f94208b10546808a,2064207408,A,test,Cond3,123,False,236,False,486588926.0,486589058.667,140,1,False,486588926.0,486589058.667,140,1,False,486588926.0,486589058.667,140,1
47a3e79635c9b86cd0a6,2066207568,A,test,Cond3,123,False,246,False,486758258.667,486758406.667,149,1,False,486758258.667,486758406.667,149,1,False,486758258.667,486758406.667,149,1
b58aca40c4be64525f50,2066207580,A,test,Cond3,123,False,243,False,486730801.0,486730945.0,145,1,False,486730801.0,486730945.0,145,1,False,486730801.0,486730945.0,145,1
fcf8f7301331d5969810,2066207650,A,test,Cond3,123,False,247,False,486763955.667,486764095.667,141,1,False,486763955.667,486764095.667,141,1,False,486763955.667,486764095.667,141,1
78e42d6f2efdb2d2b12f,2070207536,A,test,Cond3,123,False,223,False,486483283.333,486483430.333,148,1,False,486483283.333,486483430.333,148,1,False,486483283.333,486483430.333,148,1
052e8cbcfa393534872c,2070207710,A,test,Cond3,123,False,233,False,486525820.333,486525960.0,141,1,False,486525820.333,486525960.0,141,1,False,486525820.333,486525960.0,141,1
12c2bb31a649383137b5,2070207722,A,test,Cond3,123,False,233,False,486526114.0,486526249.0,137,1,False,486526114.0,486526249.0,137,1,False,486526114.0,486526249.0,137,1
74f92b58edc8282f1821,2076207432,A,test,Cond3,123,False,259,False,486954848.333,486954986.333,138,1,False,486954848.333,486954986.333,138,1,False,486954848.333,486954986.333,138,1
1a519042fce6b0129604,2076207440,A,test,Cond3,123,False,251,False,486827477.0,486827618.0,142,1,False,486827477.0,486827618.0,142,1,False,486827477.0,486827618.0,142,1
ea962e2a6ec5427b3180,2110498176,B,test,Cond2,456,False,697,False,485162161.0,485162230.0,70,1,False,485162161.0,485162230.0,70,1,False,485162162.333,485162230.0,69,1
6f54f17396c3b58da22a,2110498180,B,test,Cond2,456,False,698,False,485165287.0,485165357.0,71,1,False,485165287.0,485165357.0,71,1,False,485165287.0,485165357.0,71,1
8a2687b9578a93f52b6a,2110498188,B,test,Cond2,456,False,686,False,485102213.667,485102282.667,70,1,False,485102213.667,485102282.667,70,1,False,485102213.667,485102282.667,70,1
0d2395e2fd89ad36cc56,2114498126,A,test,Cond1,456,False,512,False,483769741.0,483769805.0,65,1,False,483769741.0,483769805.0,65,1,False,483769741.0,483769805.0,65,1
2c30c0c0f98d9b0bfd36,2655292672,B,test,Cond2,456,False,985,False,487063880.333,487063946.0,67,1,False,487063880.333,487063946.0,67,1,False,487063880.333,487063946.0,67,1
e9287cf9f639d0cb745c,2655292906,B,test,Cond2,456,False,961,False,486917100.667,486917167.0,67,1,False,486917100.667,486917167.0,67,1,False,486917101.667,486917167.0,66,1
4c42e43dc99dab69afca,2657292908,B,test,Cond2,456,False,1001,False,487146496.0,487146565.667,71,1,False,487146496.0,487146565.667,71,1,False,487146496.0,487146565.667,71,1
95bdfe79a0a74518e760,2657292958,A,test,Cond1,456,False,996,False,487124975.333,487125040.667,67,1,False,487124975.333,487125040.667,67,1,False,487124975.333,487125040.667,67,1
f34c11dc4ac05d740639,2663292922,A,test,Cond1,456,False,633,False,484753960.667,484754030.0,70,1,False,484753960.667,484754030.0,70,1,False,484753962.0,484754030.0,69,1
9b835bb633719d0ca1d2,2665292938,A,test,Cond1,456,False,743,False,485429062.0,485429132.0,71,1,False,485429063.0,485429132.0,70,1,False,485429063.0,485429132.0,70,1
ad7e6f6a84d54fe4416e,2667292724,B,test,Cond2,456,False,833,False,485991009.0,485991076.333,69,1,False,485991009.0,485991076.333,69,1,False,485991009.0,485991076.333,69,1
ee67c692bd49fcbd2f9e,2703293050,B,test,Cond2,456,False,325,False,481992672.0,481992737.667,67,1,False,481992672.0,481992737.667,67,1,False,481992672.0,481992737.667,67,1
3b3c6867e8b5a8aa8b3f,2703293084,B,test,Cond2,456,False,338,False,482153453.0,482153525.0,73,1,False,482153453.0,482153525.0,73,1,False,482153453.0,482153525.0,73,1
4b8e0e083de2f306c108,2705292850,A,test,Cond1,456,False,445,False,482927976.667,482928040.333,56,1,False,482927976.667,482928040.333,56,1,False,482927976.667,482928040.333,56,1
1b750f8c6190dfd1d423,2707293092,B,test,Cond2,456,False,619,False,484602771.333,484602840.333,70,1,False,484602772.333,484602840.333,69,1,False,484602772.333,484602840.333,69,1
9c8542ee17a36e4ca58c,2717292826,A,test,Cond1,456,False,310,False,481906675.333,481906743.667,69,1,False,481906675.333,481906743.667,69,1,False,481906675.333,481906743.667,69,1
91003ef42cf4738a805e,2717292830,A,test,Cond1,456,False,310,False,481906870.333,481906937.0,57,1,False,481906870.333,481906937.0,57,1,False,481906870.333,481906937.0,57,1
dbc47b7b914266a55982,2717292846,A,test,Cond1,456,False,299,False,481807558.0,481807624.0,67,1,False,481807558.0,481807624.0,67,1,False,481807559.0,481807624.0,66,1
51e4ac2b53d02ee262c9,2717292862,B,test,Cond2,456,False,309,False,481896829.667,481896895.667,67,1,False,481896829.667,481896895.667,67,1,False,481896829.667,481896895.667,67,1
f1e6f363916627d7a3c3,2911013996,B,test,Cond2,456,False,610,False,484538275.0,484538344.0,70,1,False,484538275.0,484538344.0,70,1,False,484538275.0,484538344.0,70,1
668cdc478652f2279828,2911014058,A,test,Cond1,456,False,594,False,484454240.667,484454308.0,69,1,False,484454240.667,484454308.0,69,1,False,484454240.667,484454308.0,69,1
cae6353f8ec36c6e31d8,2913014210,B,test,Cond2,456,False,610,False,484537898.0,484537968.333,71,1,False,484537899.0,484537968.333,70,1,False,484537899.0,484537968.333,70,1
34208ebb2733b1b0284c,2915013996,B,test,Cond2,456,False,599,False,484485780.0,484485850.667,72,1,False,484485780.0,484485850.667,72,1,False,484485780.0,484485850.667,72,1
b2c92099d6dd8787ed9d,2917014214,B,test,Cond2,456,False,599,False,484485974.0,484486050.0,76,1,False,484485974.0,484486050.0,76,1,False,484485974.0,484486050.0,76,1
5b62cb6062cfc089a043,2921014270,B,test,Cond2,456,False,593,False,484449054.0,484449120.0,67,1,False,484449054.0,484449120.0,67,1,False,484449054.0,484449120.0,67,1
515dc65b92ddc1fcd0a3,2925014266,A,test,Cond1,456,False,588,False,484373501.0,484373569.0,69,1,False,484373501.0,484373569.0,69,1,False,484373501.0,484373569.0,69,1
b132fd519f7548da10fb,2939014254,B,test,Cond2,456,False,613,False,484568019.667,484568089.667,71,1,False,484568019.667,484568089.667,71,1,False,484568019.667,484568089.667,71,1
830f9c6f1adcdb7fd3bb,2939014258,B,test,Cond2,456,False,616,False,484587004.0,484587074.0,71,1,False,484587005.0,484587074.0,70,1,False,484587005.0,484587074.0,70,1
a9eced970ea76a980401,2941014022,B,test,Cond2,456,False,613,False,484568209.667,484568277.667,69,1,False,484568209.667,484568277.667,69,1,False,484568209.667,484568277.667,69,1
1becc7108ca0a195d64a,2941014026,A,test,Cond1,456,False,608,False,484520112.0,484520180.667,69,1,False,484520112.0,484520180.667,69,1,False,484520112.333,484520180.667,68,1
35f8c935184e3a44fd5a,2941014030,B,test,Cond2,456,False,616,False,484588145.333,484588215.0,71,1,False,484588146.333,484588215.0,70,1,False,484588146.333,484588215.0,70,1
2c85b09b93f1ce1cb955,2941014074,B,test,Cond2,456,False,615,False,484579961.333,484580028.333,68,1,False,484579961.333,484580028.333,68,1,False,484579961.333,484580028.333,68,1
71e792b4ecd29675ab98,2975014156,B,test,Cond2,456,False,729,False,485344194.333,485344263.333,70,1,False,485344194.333,485344263.333,70,1,False,485344195.333,485344263.333,69,1
340989de55d989058a09,2975014164,B,test,Cond2,456,False,732,False,485357300.667,485357366.333,67,1,False,485357301.333,485357366.333,66,1,False,485357301.333,485357366.333,66,1
9ec397dcd02c321971fb,2975014172,B,test,Cond2,456,False,748,False,485479635.0,485479705.0,71,1,False,485479636.0,485479705.0,70,1,False,485479636.0,485479705.0,70,1
4f91f011d6c4a66581bf,2975014176,A,test,Cond1,456,False,720,False,485296533.333,485296608.333,76,1,False,485296533.333,485296608.333,76,1,False,485296533.333,485296608.333,76,1
501a01e44826e057d8af,2975014184,B,test,Cond2,456,False,735,False,485384621.667,485384693.0,72,1,False,485384621.667,485384693.0,72,1,False,485384623.0,485384693.0,71,1
6382d03d85cb6f9225c4,2975014394,B,test,Cond2,456,False,732,False,485357694.333,485357763.333,70,1,False,485357694.333,485357763.333,70,1,False,485357694.333,485357763.333,70,1
b2ccf2c9e3caa262b15a,2979014156,B,test,Cond2,456,False,725,False,485329211.667,485329280.667,70,1,False,485329217.333,485329280.667,69,1,False,485329217.333,485329280.667,69,1
705a622305ff67e6155a,2979014374,B,test,Cond2,456,False,725,False,485328228.0,485328294.667,68,1,False,485328228.0,485328294.667,68,1,False,485328228.0,485328294.667,68,1
eb04f2491a820b6eab04,2981014376,A,test,Cond1,456,False,709,False,485231392.333,485231461.667,69,1,False,485231392.333,485231461.667,69,1,False,485231392.333,485231461.667,69,1
63722e4aea1193f8f1fa,2981014422,B,test,Cond2,456,False,735,False,485384432.0,485384506.667,76,1,False,485384432.0,485384506.667,76,1,False,485384432.0,485384506.667,76,1
12bc66546fcc2c53ca8b,2981014426,B,test,Cond2,456,False,732,False,485359849.333,485359918.333,71,1,False,485359849.333,485359918.333,71,1,False,485359849.333,485359918.333,71,1
