sample_id,wafer,stage,route,segments,rows,strong_any_blocks,strong_same_stage_previous_blocks,strong_same_stage_later_blocks,strong_cross_stage_blocks,strong_same_wafer_blocks,strong_simultaneous_other_wafer_blocks
89829271993d2ffe71f1,-4043511796,A,456,3,334,2,0,2,0,0,2
89a962e2a08c7d742887,2985014406,B,456,3,348,0,0,0,0,0,0
89e19de8a44a00008985,4211773694,A,456,3,341,0,0,0,0,0,0
89f3f6adcb64bc94ef7b,-2131929428,B,456,3,370,0,0,0,0,0,0
8a03c9026a3157c80d54,4173773326,A,456,4,344,0,0,0,0,0,0
8a0e21deec15547d6452,-4228160596,B,456,3,545,2,0,0,2,0,2
8a0ffc2f2fee8840281a,-4228160658,A,456,3,336,2,0,2,0,0,2
8a5c35a83fd60e261c7e,1308253550,A,456,3,333,0,0,0,0,0,0
8a7324bf3433c863fa32,-2569250042,B,456,3,330,0,0,0,0,0,0
8a74b53735baa3c414bd,1832206970,A,123,4,266,0,0,0,0,0,0
8a7a0ea1cc4ee428cf3a,-903170156,B,456,4,336,2,0,2,0,0,2
8a817b046c8dc3fd2577,37494444,A,456,3,342,0,0,0,0,0,0
8adcca24d44cbba76de1,1314253604,B,456,3,342,0,0,0,0,0,0
8b02b17c76920c23a405,-4228160608,B,456,3,347,0,0,0,0,0,0
8b03a1148ae94ea9ef3f,-2131929452,B,456,3,371,2,0,2,0,0,2
8b111f0642b1df7ca768,4179773600,B,456,3,351,0,0,0,0,0,0
8b1c29a1423d15e26b2e,-4039511788,A,456,3,331,0,0,0,0,0,0
8b5cad545e6c9918fe21,1844206942,A,123,3,268,0,0,0,0,0,0
8ba6778e1c3d41bb7abe,-873170272,B,456,4,364,0,0,0,0,0,0
8be290efa757cc10440a,1330253778,B,456,3,335,0,0,0,0,0,0
8be50ef59f14a29837d0,3027014544,A,456,3,341,2,0,2,0,0,2
8bfe03c9c0a5f883f5d1,1480254108,B,456,4,333,1,0,1,0,0,1
8c13374f71f9648f9867,-4216160670,A,456,3,353,0,0,0,0,0,0
8c478680c647a536094a,1480254096,A,456,3,338,2,0,2,0,0,2
8ca76e6927218784fb86,2707293030,A,456,3,349,2,0,2,0,0,2
8cadb673facd04f029a8,1312253546,A,456,3,337,2,0,2,0,0,2
8ce28604617f8aabe03c,3011014268,B,456,3,349,2,0,2,0,0,2
8ce4020f4a25c84df3f0,-2579249810,A,456,3,347,0,0,0,0,0,0
8ce8f567553326c6efae,2985014422,A,456,3,342,0,0,0,0,0,0
8d0f0bb85b35026cf2ba,-2569250038,A,456,4,333,2,0,0,2,0,2
8d15b2de5138dd86be60,-4220160674,A,456,3,350,0,0,0,0,0,0
8d25dfc343ac121c4142,3021014286,A,456,4,339,0,0,0,0,0,0
8d2e1d7d7905e48a77f4,1322253596,B,456,3,348,2,0,2,0,0,2
8d55a1a10f2a0574f939,1490254140,B,456,3,341,0,0,0,0,0,0
8d5b52254a54ef95fcae,-4224160690,B,456,3,365,0,0,0,0,0,0
8d6bc01f9a16c70de383,1464254026,B,456,3,339,2,0,2,0,0,2
8d7a8913b04ebbfa3dfa,-2567249850,B,456,3,344,0,0,0,0,0,0
8d8f896ebe43c0240444,4219773448,A,456,3,351,2,0,2,0,0,2
8da0440b12cf38c26e8e,-4023511746,B,456,3,359,2,0,2,0,0,2
8e1c8666b8dc9343c74a,-2141929518,A,456,3,347,2,0,2,0,0,2
8e2cf667e77e109ab274,349446678,A,123,3,274,0,0,0,0,0,0
8e52c26bcfb416bff2f8,-2149929514,B,456,3,351,0,0,0,0,0,0
8e5300994f69e6b96312,4167773568,A,456,4,332,0,0,0,0,0,0
8e6c9a3e6bd14816afbe,4177773326,A,456,3,340,2,0,2,0,0,2
8f0d2eddf7b9972da0c3,-1183530604,A,123,3,289,0,0,0,0,0,0
8f16e3cabc1b72a0220d,2977014368,A,456,3,358,2,0,2,0,0,2
8f2cee58894e52e1f320,-4141512092,B,456,3,348,2,0,2,0,0,2
8f3aee2ad454769d77af,4217773706,B,456,3,352,0,0,0,0,0,0
8f4e8040adbddafda143,4179773596,A,456,3,344,0,0,0,0,0,0
8f5ef1d1384699457a80,3021014318,A,456,3,336,0,0,0,0,0,0
8fba40e04df205844e0d,4209773418,A,456,3,346,2,0,2,0,0,2
8fc3418560bdf3745a14,2979014148,B,456,3,347,2,0,2,0,0,2
9054a139df937cc26fae,1302253578,A,456,3,339,2,0,2,0,0,2
90790fce1d048e5472c9,-4039511554,B,456,3,338,2,0,0,2,0,2
908f26b5aea2026fe886,-879170108,A,456,3,351,0,0,0,0,0,0
90acf4be46a7c5741ee9,1332253870,B,456,5,328,2,0,2,0,0,2
913bbd47449825014002,1296253604,B,456,3,353,2,0,2,0,0,2
9184cf2256d412945e81,1484254304,B,456,3,344,0,0,0,0,0,0
91b2e4c6729efe49cad5,321446862,A,123,3,271,0,0,0,0,0,0
91c33a9520b6be31f346,3031014580,A,456,3,338,2,0,2,0,0,2
921a607f89b09e8805db,3005014324,B,456,3,351,0,0,0,0,0,0
922be344129971de50c7,-877170322,A,456,3,350,0,0,0,0,0,0
925307cac0e796be78da,329446712,A,123,3,290,0,0,0,0,0,0
926340eee6b17681b621,325446696,A,123,4,282,3,0,3,0,0,3
927fc0f9d244a350705c,2665292924,B,456,3,338,0,0,0,0,0,0
92a9ba3a3462d74fa765,4169773564,B,456,3,357,0,0,0,0,0,0
92ab94f2d7cb1cf50313,-4224160580,B,456,3,348,2,0,2,0,0,2
92c623cbf5e9c180e8c2,-2039929184,B,456,4,344,2,0,2,0,0,2
92d8fe506f357432916d,-4222160392,A,456,4,351,0,0,0,0,0,0
930cf83cfa68f30cf3ba,343446936,A,123,3,273,0,0,0,0,0,0
931ec54012c8da018270,3621681356,A,456,3,342,0,0,0,0,0,0
9353997bf3a32d372c6f,1314253628,A,456,3,344,0,0,0,0,0,0
93659f4971aae77e7cd5,-4111511824,B,456,3,383,2,0,2,0,0,2
936fcdb9fff8d1594643,2663292688,A,456,3,346,0,0,0,0,0,0
9376228e606316e0ce47,-2139929752,B,456,4,352,3,0,3,0,0,3
93b486b601f1d2b2546a,-4139511866,A,456,3,346,0,0,0,0,0,0
93b717a33233dbfe4f46,1312253530,A,456,3,338,2,0,2,0,0,2
93d2ec79701cd1558620,4225773652,A,456,4,348,2,0,0,2,0,2
93f643ef03918000025c,3023014514,B,456,3,344,2,0,2,0,0,2
946b4f7bae6aac069302,2663292680,A,456,3,329,2,0,2,0,0,2
946f249cc3b55881d819,1832206976,A,123,3,271,0,0,0,0,0,0
950606910e7d4dafb3ea,-903170172,B,456,3,342,2,0,0,2,0,2
9517186334baf4aa0d6f,-4035511578,B,456,3,339,0,0,0,0,0,0
95355cf05bb2db94746e,-1183530580,A,123,3,293,2,0,2,0,0,2
953bc9f0e622d1e7df80,3017014494,B,456,3,346,2,0,2,0,0,2
954211b899d86457e598,1276253688,A,456,3,342,0,0,0,0,0,0
957a75f601886c95b208,2977014406,B,456,3,346,2,0,2,0,0,2
9594f3c772005f40709a,1332253850,B,456,3,336,0,0,0,0,0,0
95c0fd755d28dfa821d2,-1714100694,A,456,3,330,0,0,0,0,0,0
95f3b01e549a5cad615b,4179773596,B,456,3,348,2,0,2,0,0,2
966957523a6585a2e3ad,-1718100536,A,456,4,337,0,0,0,0,0,0
968ad2ee7f690e2b5339,43494194,A,456,3,339,0,0,0,0,0,0
96b07a1935b0c2ab28f0,-2567249752,B,456,3,343,2,0,2,0,0,2
96e67dca579d18e414bd,1832207012,A,123,3,297,0,0,0,0,0,0
970a6f390bebb316abca,3023014544,B,456,3,352,0,0,0,0,0,0
978d7dfbcad827d43e20,-1714100702,B,456,3,351,0,0,0,0,0,0
97f628aa9110634911f7,2915014054,A,456,3,328,0,0,0,0,0,0
97f9c228599e29ab12d8,-4019511794,A,456,3,351,0,0,0,0,0,0
982b6fc015c386d3c93d,3021014500,B,456,3,342,0,0,0,0,0,0
9844155ff08dce109c32,1475739250,A,456,3,327,0,0,0,0,0,0
989124a7172ab0fd138e,1316253846,A,456,3,333,0,0,0,0,0,0
9892aebc496b8c30396f,-1714100682,A,456,3,350,0,0,0,0,0,0
98a5789c01a1c88bb858,2058207580,A,123,3,252,0,0,0,0,0,0
98ced23d7983859e0643,-873170248,A,456,3,356,0,0,0,0,0,0
98e5d7614f46da5c0ec1,2981014418,B,456,3,355,2,0,2,0,0,2
98e7a3a7a7e17d8d0060,43494170,A,456,3,338,0,0,0,0,0,0
9923c8a3f770430b15e3,2977014418,B,456,3,357,2,0,2,0,0,2
99275ba4419ee9ac7777,2062207654,A,123,3,273,0,0,0,0,0,0
992be32d31162a019ccb,-4226160396,A,456,3,343,2,0,2,0,0,2
9933232eb1c660f9221c,4179773608,A,456,4,348,2,0,2,0,0,2
9936e85984772008ce7e,37494428,A,456,3,333,0,0,0,0,0,0
99694582627db5eac6f7,-4027511556,A,456,3,349,2,0,2,0,0,2
998cb7a246e4da937a38,2981014388,A,456,3,343,2,0,2,0,0,2
99ae8b780ca33195500f,4169773358,B,456,3,351,0,0,0,0,0,0
9a132ed310956d20af13,-4216160624,A,456,3,348,0,0,0,0,0,0
9a4f6dd6f48e408fe5da,31494378,A,456,4,334,0,0,0,0,0,0
9a67fb55fe2f2cbe2de3,1304253518,B,456,3,339,0,0,0,0,0,0
9a680da08c47f0cce843,2062207666,A,123,4,271,0,0,0,0,0,0
9a7f596e82e22034d86e,1482254300,A,456,3,339,2,0,2,0,0,2
9a870213ae04a554cff1,3623681094,B,456,3,334,2,0,2,0,0,2
9aa6790f5a3b23f1765a,2975014160,B,456,3,327,0,0,0,0,0,0
9ab2ad853957eefb72ec,1840206962,A,123,3,277,0,0,0,0,0,0
9b02eb50ee6d4b5c1bee,1852206980,A,123,3,267,0,0,0,0,0,0
9b20c476a02767305def,3027014588,A,456,3,341,2,0,2,0,0,2
9b2bee47698fb26fa450,1486254092,B,456,3,343,2,0,2,0,0,2
9b3d4e5ff4e7b8dcba35,349446706,A,123,3,268,0,0,0,0,0,0
9b4c85f86c219eb6cf56,-4226160396,B,456,3,347,2,0,2,0,0,2
9b58edaab49c9fcd3658,1846206766,A,123,3,274,0,0,0,0,0,0
9babab9a52ff0fc5a9d8,2983014200,A,456,3,333,0,0,0,0,0,0
9bbfe52b8cad151c51a0,323446592,A,123,3,280,0,0,0,0,0,0
9bc18f533a9ebd0bbf4d,4207773656,A,456,3,343,0,0,0,0,0,0
9bc569fa98a2d66e87d4,1318253814,B,456,3,348,2,0,2,0,0,2
9bd8703eb02390aab159,2078207496,A,123,4,258,0,0,0,0,0,0
9c0de4370cfe3d75bdbc,2657292900,A,456,4,320,0,0,0,0,0,0
9c2030ee3d15c0cc9319,4177773362,B,456,4,336,0,0,0,0,0,0
9c211efcaceb871fefdd,2939014300,A,456,3,344,0,0,0,0,0,0
9c746ea6b9c9d8d52e58,1306253800,A,456,3,338,2,0,2,0,0,2
9c7cf765c9f18f20435e,-2131929482,A,456,3,351,0,0,0,0,0,0
9c958e926e32e649d036,3009014494,A,456,3,339,2,0,2,0,0,2
9ca3aa93b392bca202ef,1270253752,B,456,3,338,0,0,0,0,0,0
9cb79fedd96c00764d89,1308253526,A,456,3,340,0,0,0,0,0,0
9ce580e46f16897b8625,2917014250,A,456,3,350,2,0,2,0,0,2
9cee72fb44a3445f1d9a,-873170306,B,456,4,357,0,0,0,0,0,0
9d31c447a4c94715a3b0,4201773406,A,456,4,338,3,0,3,0,0,3
9d612778fac72ebccef2,-4019511774,B,456,3,346,2,0,2,0,0,2
9d6fb49e8976346448ec,1314253794,A,456,4,340,0,0,0,0,0,0
9d910d410dc12e312822,2062207662,A,123,3,268,0,0,0,0,0,0
9debc42b0a6a73c0496a,1451738976,A,456,3,330,0,0,0,0,0,0
9df4a7e4269de1d721df,3029014476,A,456,3,344,2,0,2,0,0,2
9dfc288fc83f207d8179,4219773488,B,456,3,351,0,0,0,0,0,0
9dfe5d75505663eef90a,-2579249818,B,456,4,348,0,0,0,0,0,0
9e55e27c51b3f1468e8b,-4113511784,B,456,3,360,2,0,2,0,0,2
9e679115c465cbbb98f9,-4025511536,B,456,3,365,2,0,2,0,0,2
9ea0603b72bebb26a870,3025014286,A,456,5,348,0,0,0,0,0,0
9ea6e2d6c5dfa571391a,325446708,A,123,4,275,0,0,0,0,0,0
9eb5fd6afd5a275799b1,3623681110,A,456,3,349,0,0,0,0,0,0
9ecfd74c612f2837a79a,3025014294,A,456,3,339,0,0,0,0,0,0
9f01c980fa1958b2f806,3031014576,B,456,3,340,2,0,2,0,0,2
9f13684e7e579bf316c4,1854206810,A,123,3,266,2,0,2,0,0,2
9f5db1d6619acbc80fb0,349446670,A,123,3,277,0,0,0,0,0,0
9f62e8718070e5ddebf7,1300253600,A,456,3,342,0,0,0,0,0,0
9f66967954d52c032568,-2143929740,A,456,3,342,0,0,0,0,0,0
9f901e12f57b2b0c8c22,-4045511848,B,456,3,341,2,0,2,0,0,2
9f9baddf7e6e1174af7c,1481739022,A,456,3,340,2,0,2,0,0,2
9fb6cda25a201499ef5c,1834206746,A,123,3,274,0,0,0,0,0,0
9fbe3936f10b6a9f0281,4167773604,A,456,4,323,0,0,0,0,0,0
9fccd3a12bfc96e1651b,-4139512020,B,456,4,350,0,0,0,0,0,0
9fcdfd7c7f13ac41b641,39494376,A,456,3,340,0,0,0,0,0,0
9fdefc302cca163e0dc7,1332253854,A,456,3,334,0,0,0,0,0,0
9ff293ca42a9fac00c5a,-2129929722,B,456,3,351,2,0,2,0,0,2
a003ff939c8c40162945,2717292802,B,456,3,362,0,0,0,0,0,0
a01438858c24c2f6bf5e,2985014410,B,456,3,343,2,0,2,0,0,2
a01794651794e191cc5a,4181773366,B,456,4,345,0,0,0,0,0,0
a018116272abc8c983e3,1290253654,A,456,3,340,1,0,1,0,0,1
a026b61907051ca9aac8,2665292950,B,456,3,345,0,0,0,0,0,0
a027219e1d0556b1a5af,3627681150,A,456,3,338,0,0,0,0,0,0
a04d2c5b2d7acb49578d,2979014184,B,456,3,350,2,0,2,0,0,2
a08656d04d877566ae1d,4189773472,B,456,3,342,0,0,0,0,0,0
a115d5458653bf54403e,4221773640,A,456,3,349,2,0,2,0,0,2
a14e28ab221e7c6b0cf0,349446666,A,123,3,268,0,0,0,0,0,0
a16d764a82523d8ada54,2979014164,A,456,4,346,3,0,3,0,0,3
a173916dd2535b568526,321446870,A,123,3,293,0,0,0,0,0,0
a19f5296b00f5e9e5790,29494096,A,456,3,340,2,0,2,0,0,2
a19f8e591d0fcaf460ca,1332253886,B,456,3,337,0,0,0,0,0,0
a1a3540361916809d36a,4219773492,B,456,4,349,0,0,0,0,0,0
a1afc1eef52bfecee113,2911013960,A,456,3,342,0,0,0,0,0,0
a1c0c7bc9d164c836793,2655292676,A,456,3,343,0,0,0,0,0,0
a1c4f003f5a6897bce34,4213773714,A,456,3,334,2,0,2,0,0,2
a1d181db38599ffc4359,-877170272,A,456,3,350,0,0,0,0,0,0
a1e639c3c21a87ba4a9e,2667292878,B,456,3,337,0,0,0,0,0,0
a227c836484067740bbf,4169773338,B,456,3,351,2,0,2,0,0,2
a22e27c8cc4bbc06187e,-4033511552,B,456,3,346,0,0,0,0,0,0
a272110237de0f485905,29494162,A,456,3,319,2,0,0,2,0,2
a27f65a9d51515d62208,-4220160686,B,456,3,348,0,0,0,0,0,0
a2bcb3405da14fc0bf92,-879170072,A,456,4,351,2,0,2,0,0,2
a2fab8de1d0ed8453a2e,-4111512062,A,456,3,345,0,0,0,0,0,0
a31689b13316de1a985b,-4025511552,B,456,3,366,0,0,0,0,0,0
a3323871584eff7a0c4b,-2567249826,B,456,3,349,2,0,2,0,0,2
a3519f13d3ccdc285be7,-1193530852,A,123,3,274,0,0,0,0,0,0
a396474fb12cae977057,-2565250042,B,456,4,353,0,0,0,0,0,0
a3a20e4e223549957616,-2579249814,A,456,3,351,0,0,0,0,0,0
a3da09a6352d41d3362a,1840207036,A,123,3,273,0,0,0,0,0,0
a409009e64a69ad11399,4175773584,B,456,3,353,0,0,0,0,0,0
a41bd88cf4e35fac70a6,-1183530624,A,123,3,278,0,0,0,0,0,0
a440a46bd5430b5bd4a2,1332253886,A,456,3,324,0,0,0,0,0,0
a47109d0499cbbfd1dbc,2917014270,B,456,3,347,0,0,0,0,0,0
a49905eef7dd8229f1fe,3025014282,B,456,3,351,0,0,0,0,0,0
a4addb65a3198aeff1ac,-4033511524,A,456,3,345,2,0,2,0,0,2
a4d9c3231dfa06abe8b6,1288253502,A,456,3,336,2,0,2,0,0,2
a50156542e6bc297039e,1312253566,A,456,4,336,2,0,2,0,0,2
a505917d2cc5495becf4,-877170350,A,456,3,352,2,0,2,0,0,2
a50b209d91552b58d817,333446656,A,123,3,293,0,0,0,0,0,0
a515fb8a36b29d7016ce,4177773322,B,456,4,352,0,0,0,0,0,0
a5164bdf066dc3f4b8bc,323446600,A,123,3,286,0,0,0,0,0,0
a535eb6c49e22f76e75e,29494170,B,456,3,344,0,0,0,0,0,0
a5e299d9e5dfcafb19a2,41494386,B,456,3,345,0,0,0,0,0,0
a5e2e65857d2e2fae5a2,2663292724,A,456,3,348,0,0,0,0,0,0
a5e6e66b9b2c6cb855ef,-4224160592,B,456,3,355,0,0,0,0,0,0
a5f11799d424f1d5b54e,2655292676,B,456,3,322,2,0,2,0,0,2
a5fd1e4cc339eda1fe2d,1270253678,B,456,3,337,2,0,2,0,0,2
a64884767ec5eaefa1b4,1840207028,A,123,3,271,0,0,0,0,0,0
a650668bad53ca970e9e,4179773506,B,456,4,351,2,0,2,0,0,2
a66d9d8c7461cc0ab4e0,2921014270,A,456,3,345,0,0,0,0,0,0
a670cb587012088fbb8c,371447032,A,123,4,265,2,0,2,0,0,2
a6cffe78de3e02bb1ce0,-1720100480,B,456,3,344,2,0,2,0,0,2
a6df3865bce97211f7d4,4217773688,A,456,3,345,2,0,2,0,0,2
a6ea3a5b7e17f4452ed0,4209773406,B,456,3,357,2,0,2,0,0,2
a72088cc6750ee9acce5,1836206954,A,123,3,275,0,0,0,0,0,0
a72ea64e83527065c982,321446858,A,123,3,277,0,0,0,0,0,0
a7847fa3bbe78a841929,-4019511770,A,456,3,348,0,0,0,0,0,0
a784c6d5e43b28edd180,1478254102,B,456,3,343,0,0,0,0,0,0
a792402a9f32fa3dfa0c,4203773632,A,456,3,342,0,0,0,0,0,0
a7a01ce18ea621a452b8,1328253764,B,456,3,346,2,0,2,0,0,2
a7aa024b03136b75207c,4175773568,B,456,3,342,2,0,2,0,0,2
a7e9bdf40bad80782d6e,3625681388,A,456,3,346,0,0,0,0,0,0
a7f4ab1cfebeb0d1b779,3029014472,B,456,3,326,1,0,0,1,0,1
a80492c7189ca776443b,4221773722,A,456,4,347,2,0,0,2,0,2
a8269bf0b178851e75cd,4203773450,A,456,3,340,0,0,0,0,0,0
a82b217d71ade5180a5f,39494182,B,456,3,333,2,0,2,0,0,2
a83ec6ac63baa16ee40b,4175773624,A,456,3,349,2,0,2,0,0,2
a8aa5197aa4c95a022dd,2979014390,B,456,3,351,2,0,2,0,0,2
a8ad6542f6870331adce,1288253482,A,456,3,333,0,0,0,0,0,0
a8b83ac625d7b0994c82,3011014220,B,456,5,340,0,0,0,0,0,0
a8c3d9a3ec4869068235,1292253608,A,456,4,335,0,0,0,0,0,0
a8c4cadd9d74b449ab6d,4177773560,A,456,3,347,2,0,0,2,0,2
a8ceb2a3f249ea509749,1451738948,A,456,3,338,2,0,2,0,0,2
a8ec8703b70e509d124e,3623681188,A,456,3,340,0,0,0,0,0,0
a977f34f9236cdacff16,-4228160686,B,456,4,352,2,0,2,0,0,2
a9bcbd71b5af4b4cbfaf,-4224160646,A,456,3,364,0,0,0,0,0,0
a9d029bbd0017027ee48,4225773702,B,456,3,357,0,0,0,0,0,0
a9f80dad86365e45c545,1852206918,A,123,3,261,0,0,0,0,0,0
aa23d8aa8b6e383749ff,4217773676,B,456,3,357,2,0,2,0,0,2
aa24c6f2f6a3023d691a,1310253586,A,456,4,328,0,0,0,0,0,0
aa24d77b4d23f62179ce,-903170140,A,456,3,348,2,0,2,0,0,2
aa5cc7417a905c44e9a2,1316253838,A,456,3,338,0,0,0,0,0,0
aa7f2e6d6f77a19fcff1,-4141512096,B,456,3,354,2,0,2,0,0,2
aa833edfcfe52111805a,-4224160650,B,456,4,370,0,0,0,0,0,0
aabfebf8e14b506d8151,-4228160686,A,456,3,352,2,0,2,0,0,2
aacc07fb34b57f2be4b7,-4224160662,B,456,3,355,0,0,0,0,0,0
ab13ff46fbfec52042e9,4211773476,B,456,3,352,2,0,2,0,0,2
ab5a7c5f754cbdcdd1db,2987014148,B,456,3,354,0,0,0,0,0,0
abd2d498ddc961fb5dc1,-4228160658,B,456,3,352,0,0,0,0,0,0
abdfc553244896aec7cd,1484254312,A,456,3,330,0,0,0,0,0,0
abfc8127f8d93386b57d,4225773738,A,456,3,349,0,0,0,0,0,0
abffe847c1f313a19400,4209773456,B,456,3,355,0,0,0,0,0,0
ac0381b264de3c71c4e7,-4027511560,B,456,5,349,0,0,0,0,0,0
ac0aa4e8d7dfa09fee1e,4179773576,A,456,3,354,0,0,0,0,0,0
ac0b0c81d467e908f262,4223773638,B,456,3,337,0,0,0,0,0,0
ac0edad43c4f807fa602,43494166,A,456,3,357,0,0,0,0,0,0
ac2a01f9a30250c777f6,349446662,A,123,3,260,0,0,0,0,0,0
aca62bf8faac832af3d9,2064207392,A,123,3,270,0,0,0,0,0,0
acd990997a27f4366f07,35494392,A,456,3,342,0,0,0,0,0,0
acecdfd90daf157bf752,4171773576,B,456,3,352,2,0,2,0,0,2
ad1002f388a918ae688b,-4141512112,B,456,3,335,0,0,0,0,0,0
ad172c383850d4f4d95b,665222808,A,123,3,273,2,0,2,0,0,2
ad29b7b358cc23b89556,4177773330,A,456,4,343,0,0,0,0,0,0
ad3757c58e1757a40875,3623681118,B,456,3,343,2,0,0,2,0,2
ad58f61e30539ce0e733,1838206722,A,123,3,271,0,0,0,0,0,0
ad62c398bab074e2b1e3,2917014250,B,456,3,342,2,0,2,0,0,2
ad6de2d08ea5b9c1f21e,319446612,A,123,3,285,0,0,0,0,0,0
ad89a91f75666b7ca373,4211773480,B,456,3,349,0,0,0,0,0,0
ad8fd931ae392d099a62,-4021511614,B,456,3,359,0,0,0,0,0,0
ad9d52803cb4f0b165f5,3844719152,A,456,3,347,2,0,2,0,0,2
adaba3256c498177698a,2985014392,A,456,3,338,2,0,2,0,0,2
add06e60e9601d62efc7,-2567249788,A,456,3,336,0,0,0,0,0,0
add74ef8af8ba4be0ffa,1318253628,B,456,3,332,2,0,2,0,0,2
addc8d454d1848479936,-2133929492,A,456,3,343,2,0,2,0,0,2
adfeaaec868f9d11d4c4,-877170268,B,456,3,350,0,0,0,0,0,0
ae01acbc2353602d8ae7,2709292862,A,456,3,321,2,0,2,0,0,2
ae1c0ee16bd5ea429b41,1854206786,A,123,3,263,0,0,0,0,0,0
ae2575d351e4aca9152f,1836206976,A,123,3,266,2,0,2,0,0,2
ae5b36943e1631c2be74,1854206842,A,123,5,271,0,0,0,0,0,0
ae5f4795f2fe74afd98f,4189773414,B,456,4,346,0,0,0,0,0,0
ae86376bd8d159b5af53,1272253486,A,456,3,332,0,0,0,0,0,0
aede433804b64a18412d,-873170366,B,456,3,365,2,0,2,0,0,2
aede6444657ef50559b5,3021014306,A,456,3,338,2,0,2,0,0,2
aef307f0c3cdb99cd16e,1478254332,B,456,3,350,2,0,2,0,0,2
af193fd79a005e307209,-4035511562,B,456,3,338,0,0,0,0,0,0
af277ea20b09bf976158,1292253600,B,456,4,335,2,0,0,2,0,2
af31252908d103285e3b,323446644,A,123,3,271,0,0,0,0,0,0
af3babcc1c4ceb1677bf,1482254276,A,456,3,342,2,0,2,0,0,2
af4e7f3424612da01c07,-2129929504,B,456,3,346,0,0,0,0,0,0
af70193164d6a636d198,3623681126,A,456,3,333,0,0,0,0,0,0
af8fdb6b7cc73316503f,2911013972,B,456,3,339,0,0,0,0,0,0
afb4a572d9fe562e7779,3846719092,A,456,3,341,0,0,0,0,0,0
afd0f1c92ef4e9c35934,4187773534,A,456,3,364,2,0,2,0,0,2
afe7f6e590165901d04b,4199773636,A,456,3,356,0,0,0,0,0,0
b009b83ae1df8897e4f9,4199773636,B,456,3,351,2,0,2,0,0,2
b026833f4b1f1776dd36,4177773374,B,456,3,349,0,0,0,0,0,0
b0976432f5cdb0d6f981,2975014184,A,456,5,352,0,0,0,0,0,0
b0a2625855348c9c9a94,2989014450,B,456,3,338,0,0,0,0,0,0
b0c5cbfdd2f8bfcab953,4201773440,B,456,3,346,0,0,0,0,0,0
b11874d303800dc0cf32,3017014514,A,456,3,344,2,0,2,0,0,2
b138af2c252c3f59740c,-4222160606,B,456,3,372,0,0,0,0,0,0
b13ac4ea6576c80cbbf7,4223773476,B,456,3,368,2,0,2,0,0,2
b162dfa62f761101916c,4175773554,A,456,3,356,2,0,2,0,0,2
b22ab8a1f5d705aab295,2104497922,B,456,3,366,0,0,0,0,0,0
b22d678c4539e99ed400,2665292986,B,456,3,335,0,0,0,0,0,0
b23da4f9f2897f5547c1,1486254318,B,456,3,340,2,0,2,0,0,2
b2626c7857633e40d700,43494206,A,456,3,339,2,0,2,0,0,2
b29013fc42352f7ce947,1300253526,B,456,3,344,0,0,0,0,0,0
b2901af056a605c93184,2665292990,B,456,3,341,2,0,0,2,0,2
b2b3336d07d7823366c0,4199773684,A,456,3,341,0,0,0,0,0,0
b2b7fb62f8bd2bdb8af6,-4111512046,B,456,3,343,0,0,0,0,0,0
b2f60a2f1c89a25b3c46,4203773450,B,456,3,346,0,0,0,0,0,0
b2fc32040ad4b6c33230,1318253608,A,456,3,334,0,0,0,0,0,0
b31da3129d712e94bfeb,1838206726,A,123,3,281,0,0,0,0,0,0
b3462bbfd008bf27aaf0,4181773358,A,456,3,345,0,0,0,0,0,0
b3721b210ceb79b9df6d,-4113511764,B,456,4,363,0,0,0,0,0,0
b3780863a96414cbaa5a,2070207682,A,123,3,271,0,0,0,0,0,0
b389505019dd9940d414,-4216160624,B,456,3,353,2,0,2,0,0,2
b3c7600fe9562fe38a90,4177773556,B,456,3,352,2,0,2,0,0,2
b3ef4961b92fffd1f83b,1846206928,A,123,3,266,0,0,0,0,0,0
b4155aece30233e1d5ed,2064207412,A,123,3,277,0,0,0,0,0,0
b4157959af56aa9ac6a9,3037014488,B,456,3,339,0,0,0,0,0,0
b426a521f8ee659c4136,37494416,B,456,3,339,2,0,2,0,0,2
b46d7568619ad4418739,4213773738,A,456,3,332,2,0,0,2,0,2
b47ef5b7a4947c8bcdd1,1844206984,A,123,3,278,0,0,0,0,0,0
b48b1f2532cb6f83547a,2058207670,A,123,3,272,0,0,0,0,0,0
b4d279d0a302676bfbdc,-4023511798,B,456,3,355,0,0,0,0,0,0
b50fb135e6a483789bbe,-4027511762,A,456,3,367,0,0,0,0,0,0
b54734756f0204c9aecc,1838206742,A,123,3,268,0,0,0,0,0,0
b54cc4192e8c5f3e43dc,329446874,A,123,3,269,0,0,0,0,0,0
b559b167ff6fcf9c747b,4203773652,A,456,3,339,0,0,0,0,0,0
b58d52f076282da2150b,1832206946,A,123,3,282,0,0,0,0,0,0
b59d7181861c3ee9dcc5,3021014298,B,456,3,338,0,0,0,0,0,0
b5a56f1b24b1ffe1b9c3,-873170248,B,456,3,352,0,0,0,0,0,0
b5b29876bfdd19f50eaa,-873170244,B,456,4,378,0,0,0,0,0,0
b5b2aa67bd8624ac5c2d,39494174,B,456,4,331,2,0,2,0,0,2
b61a613648884471b1ab,4179773580,A,456,3,347,0,0,0,0,0,0
b62804204abe967f751b,-2033929414,A,456,4,347,2,0,0,2,0,2
