sample_id,WAFER_ID,STAGE,condition,group_id,start,end
9a67fb55fe2f2cbe2de3,1304253518,B,Cond2,CMP-training-145.csv,486097143.333,486097499.333
0454ae14be4966b1bb1a,1304253534,A,Cond1,CMP-training-145.csv,486045418.333,486045770.333
d210392121160a1b6f01,1304253550,B,Cond2,CMP-training-145.csv,486063724.333,486064086.333
41b430b8f71e2430db30,1304253554,A,Cond1,CMP-training-145.csv,486046892.0,486047241.333
823849dffd8d91c6458b,1304253554,B,Cond2,CMP-training-145.csv,486080189.333,486080551.667
1d5589f63a63df3c5bc6,1304253558,B,Cond2,CMP-training-145.csv,486063918.333,486064276.333
d74b0b398248a14297d8,1304253562,A,Cond1,CMP-training-145.csv,486045041.333,486045401.333
83dc70480d0d5d74be38,1304253562,B,Cond2,CMP-training-145.csv,486080377.333,486080733.333
d3092cba8d884568afdf,1304253566,A,Cond1,CMP-training-148.csv,486135636.667,486135990.0
dacfa0b0564820049e19,1304253568,B,Cond2,CMP-training-145.csv,486065492.333,486065851.333
f99f2e165f0a41acd502,1304253572,A,Cond1,CMP-training-145.csv,486045231.333,486045585.333
dd9d08bbda62f26ddb7c,1304253572,B,Cond2,CMP-training-145.csv,486083744.333,486084098.333
2d20dd1cab779fb8df18,1306253578,A,Cond1,CMP-training-145.csv,486091976.333,486092349.333
ca0203cf136b56fc6d92,1306253582,A,Cond1,CMP-training-134.csv,486206708.667,486207067.667
2658aea0943749dfe70d,1306253590,A,Cond1,CMP-training-145.csv,486063051.333,486063401.333
51e8b6412e9fc0058f27,1306253764,A,Cond1,CMP-training-145.csv,486092357.333,486092713.333
e6adb9d3284f9b00b28e,1306253772,A,Cond1,CMP-training-149.csv,486150380.333,486150736.667
cf0fcaca5bc2873f1e01,1306253780,A,Cond1,CMP-training-149.csv,486150566.0,486150922.0
9c746ea6b9c9d8d52e58,1306253800,A,Cond1,CMP-training-145.csv,486084117.333,486084472.333
5404ae1321f405bb36b3,1306253804,A,Cond1,CMP-training-145.csv,486081623.333,486081977.333
376945f11d347a3b7c1c,1308253522,A,Cond1,CMP-training-145.csv,486081428.0,486081793.333
9cb79fedd96c00764d89,1308253526,A,Cond1,CMP-training-145.csv,486084305.333,486084662.333
08bde4d49afce0041d4d,1308253542,B,Cond2,CMP-training-145.csv,486095506.333,486095863.333
0e99c2d00e50135fdcd9,1308253546,A,Cond1,CMP-training-145.csv,486092177.333,486092523.333
8a5c35a83fd60e261c7e,1308253550,A,Cond1,CMP-training-145.csv,486064293.0,486064643.333
cee2900e532f8409f655,1308253554,A,Cond1,CMP-training-145.csv,486081809.333,486082167.333
14b84064f44b2935f1b1,1308253576,A,Cond1,CMP-training-145.csv,486062865.333,486063216.333
4a1f7d0e47fc9745ceca,1308253584,A,Cond1,CMP-training-145.csv,486075736.0,486076090.333
5abb7d17161063c1ee88,1308253592,A,Cond1,CMP-training-145.csv,486070543.667,486070900.333
0a778a2b1c8fe5cc7092,1308253596,A,Cond1,CMP-training-145.csv,486082045.333,486082387.333
31582f7c899a1f3c1fb1,1310253570,A,Cond1,CMP-training-148.csv,486135447.0,486135805.667
aa24c6f2f6a3023d691a,1310253586,A,Cond1,CMP-training-149.csv,486154704.333,486155055.333
4124575b045ec2a0f695,1310253590,B,Cond2,CMP-training-134.csv,486305995.0,486306351.0
1c16072ec062d40d8c56,1310253788,B,Cond2,CMP-training-134.csv,486473355.333,486473710.667
4c30a2a3bec5b73ce480,1310253816,A,Cond1,CMP-training-148.csv,486129630.667,486129983.667
44ca8cf4622f390ef5cc,1310253820,A,Cond1,CMP-training-148.csv,486136315.0,486136675.0
0927e9e0e70b6fa93979,1312253522,A,Cond1,CMP-training-145.csv,486111278.667,486111637.0
93b717a33233dbfe4f46,1312253530,A,Cond1,CMP-training-148.csv,486129444.0,486129799.0
8cadb673facd04f029a8,1312253546,A,Cond1,CMP-training-148.csv,486129069.667,486129425.667
484c2cbb0d10dbd3f2f4,1312253554,A,Cond1,CMP-training-148.csv,486147025.667,486147378.667
a50156542e6bc297039e,1312253566,A,Cond1,CMP-training-148.csv,486129257.667,486129611.667
3dd57d9fdd776e357eaf,1312253596,A,Cond1,CMP-training-149.csv,486150204.333,486150549.667
4d1dcf47544ed3a18630,1314253568,A,Cond1,CMP-training-134.csv,486507856.0,486508209.0
efc48f8cbbaabcf554c6,1314253572,B,Cond2,CMP-training-134.csv,486561501.333,486561861.667
746b9119d87b4b60baa4,1314253576,A,Cond1,CMP-training-134.csv,486263941.333,486264293.333
577ed4c0d1b92e193b14,1314253588,B,Cond2,CMP-training-134.csv,486254960.0,486255313.333
57c7b26288f03d4156fa,1314253592,A,Cond1,CMP-training-134.csv,486222116.0,486222477.0
50a2668b82a7cde4d0a6,1314253592,B,Cond2,CMP-training-134.csv,486259683.0,486260050.333
cdb40a2d284aab937c2b,1314253596,A,Cond1,CMP-training-134.csv,486210232.333,486210588.667
e436dc6eb9662fe21e56,1314253604,A,Cond1,CMP-training-134.csv,486241396.667,486241753.0
8adcca24d44cbba76de1,1314253604,B,Cond2,CMP-training-134.csv,486266297.0,486266656.333
6fb8b0c5da652bc8b8c7,1314253612,B,Cond2,CMP-training-134.csv,486273343.333,486273701.333
9353997bf3a32d372c6f,1314253628,A,Cond1,CMP-training-134.csv,486209105.667,486209468.333
9d6fb49e8976346448ec,1314253794,A,Cond1,CMP-training-134.csv,486542355.333,486542716.333
486d154cdc4b42e2fe92,1314253794,B,Cond2,CMP-training-134.csv,486566548.0,486566908.0
16c49fe3d236e6dcac26,1314253798,A,Cond1,CMP-training-149.csv,486177666.333,486178022.333
f26ac2a4e652fc070855,1314253822,A,Cond1,CMP-training-134.csv,486472198.667,486472552.667
b76198fb59640e9e3832,1316253792,A,Cond1,CMP-training-134.csv,486201690.333,486202046.333
4ab46e1630113168c32e,1316253804,A,Cond1,CMP-training-134.csv,486202731.667,486203070.667
6a13da5084d0cc0c3e6e,1316253826,A,Cond1,CMP-training-149.csv,486177478.333,486177834.0
aa5cc7417a905c44e9a2,1316253838,A,Cond1,CMP-training-149.csv,486177855.0,486178209.0
989124a7172ab0fd138e,1316253846,A,Cond1,CMP-training-134.csv,486184016.0,486184368.0
ea1f4e2bad8dfa1feae6,1316253850,A,Cond1,CMP-training-149.csv,486154523.333,486154872.0
574d9b3aaacf15b93cc0,1316253858,A,Cond1,CMP-training-134.csv,486205647.333,486206004.667
5c3e9bc754a12caa93ce,1316253870,A,Cond1,CMP-training-134.csv,486183829.0,486184181.0
731f8c977b3089045b6f,1318253572,B,Cond2,CMP-training-137.csv,485950206.333,485950572.0
cef1541d2a149dd8f062,1318253576,B,Cond2,CMP-training-137.csv,485901699.667,485902057.667
0513b8d1d574543d7756,1318253580,B,Cond2,CMP-training-137.csv,485883918.333,485884286.0
ce4dbbec0974444ce065,1318253584,A,Cond1,CMP-training-137.csv,485842918.333,485843271.667
b2fc32040ad4b6c33230,1318253608,A,Cond1,CMP-training-137.csv,485832960.667,485833312.333
3b711f24fac27afc42d7,1318253616,B,Cond2,CMP-training-137.csv,485955916.333,485956280.333
e439b5f970028bc79a26,1318253620,B,Cond2,CMP-training-137.csv,485949061.0,485949422.0
add74ef8af8ba4be0ffa,1318253628,B,Cond2,CMP-training-137.csv,485948689.0,485949040.0
c77913dab42e7d89ddb1,1318253802,B,Cond2,CMP-training-137.csv,485901506.667,485901871.667
d7fd0e159706761b22cd,1318253810,B,Cond2,CMP-training-137.csv,485881581.667,485881942.667
9bc569fa98a2d66e87d4,1318253814,B,Cond2,CMP-training-137.csv,485943215.0,485943581.0
d0bf51f9d6a2e2ebce88,1318253822,B,Cond2,CMP-training-137.csv,485884111.667,485884471.333
1d8510a7bfaba96c4afc,1322253588,B,Cond2,CMP-training-137.csv,485944083.0,485944437.0
078377d96c941cb42c23,1322253592,B,Cond2,CMP-training-137.csv,485950012.0,485950373.0
8d2e1d7d7905e48a77f4,1322253596,B,Cond2,CMP-training-137.csv,485968462.333,485968826.333
7aea696afcfaa5dcede5,1322253616,A,Cond1,CMP-training-149.csv,486177289.333,486177645.0
dbf2a3c230857ee833a7,1322253620,A,Cond1,CMP-training-137.csv,485901889.667,485902245.667
460ef578c3fc411d7122,1322253620,B,Cond2,CMP-training-137.csv,485949254.0,485949612.667
84e651f3f9f793bb9540,1324253760,B,Cond2,CMP-training-137.csv,485928267.0,485928623.0
166e44f9b38b62d74fa5,1324253768,A,Cond1,CMP-training-137.csv,485845702.667,485846055.667
098457ac915fdac0698d,1324253772,B,Cond2,CMP-training-137.csv,485997736.333,485998080.333
07895596b128a1cf0a17,1324253858,B,Cond2,CMP-training-137.csv,485948489.0,485948865.0
05092525d7c56ae0b8ab,1324253862,B,Cond2,CMP-training-137.csv,485943409.333,485943773.0
d0ab5fb13cba93b6d0bd,1324253866,B,Cond2,CMP-training-137.csv,485942826.0,485943193.0
5ee493bc6ce1cd5e991c,1326253608,B,Cond2,CMP-training-137.csv,485990435.333,485990790.333
0ddb92a656a580960ff7,1326253624,B,Cond2,CMP-training-137.csv,485999322.333,486000026.333
2dc2915674aa13a91648,1326253770,B,Cond2,CMP-training-137.csv,485968658.333,485969019.333
347d606da7347bd8c1ae,1326253774,B,Cond2,CMP-training-137.csv,485998103.333,485998460.333
a7a01ce18ea621a452b8,1328253764,B,Cond2,CMP-training-137.csv,485948869.0,485949233.0
4e65ba4a8d05c996da91,1328253768,B,Cond2,CMP-training-137.csv,485956109.333,485956467.333
c391e5631ef446a4192c,1328253772,B,Cond2,CMP-training-137.csv,485949442.667,485949805.0
5b062b60762c5c01fafc,1328253862,A,Cond1,CMP-training-134.csv,486211396.667,486211752.667
bb47175e2ac69dca9bab,1330253600,A,Cond1,CMP-training-145.csv,486047259.333,486047612.0
befa6681e3164acbb8ef,1330253608,B,Cond2,CMP-training-137.csv,485998292.333,485998655.333
d740aad30f00509f4e70,1330253612,B,Cond2,CMP-training-137.csv,485990800.333,485991154.333
c5519e689ae5f4dc784b,1330253620,A,Cond1,CMP-training-137.csv,485953564.0,485953934.0
8be290efa757cc10440a,1330253778,B,Cond2,CMP-training-137.csv,485991732.333,485992084.333
c4ef5dd80c036fa027fb,1330253782,A,Cond1,CMP-training-137.csv,485965188.333,485965542.333
c2a1cb40fea667d45ee3,1330253782,B,Cond2,CMP-training-137.csv,485999978.333,486000321.333
874dbf401fbfe9e05cba,1330253786,B,Cond2,CMP-training-137.csv,485991545.333,485991900.333
bb814f766b71f619172f,1332253826,B,Cond2,CMP-training-137.csv,485991175.333,485991528.333
9594f3c772005f40709a,1332253850,B,Cond2,CMP-training-137.csv,486028377.667,486028726.0
9fdefc302cca163e0dc7,1332253854,A,Cond1,CMP-training-137.csv,485969227.333,485969579.333
90acf4be46a7c5741ee9,1332253870,B,Cond2,CMP-training-137.csv,485990618.333,485990970.333
a440a46bd5430b5bd4a2,1332253886,A,Cond1,CMP-training-137.csv,485928794.0,485929137.0
a19f8e591d0fcaf460ca,1332253886,B,Cond2,CMP-training-137.csv,485970174.333,485970529.333
a8ceb2a3f249ea509749,1451738948,A,Cond1,CMP-training-137.csv,485893345.333,485893701.667
0090890656ee8db757dc,1451738960,A,Cond1,CMP-training-137.csv,485893532.333,485893885.667
9debc42b0a6a73c0496a,1451738976,A,Cond1,CMP-training-137.csv,485893898.333,485894248.667
223bd25a1986bddd3baa,1451738976,B,Cond2,CMP-training-137.csv,485956681.333,485957034.333
0ae940c75df6c1099ab2,1451738980,A,Cond1,CMP-training-137.csv,485836137.333,485836492.667
cde083e87e86fb2b8789,1451738988,A,Cond1,CMP-training-137.csv,485893715.333,485894065.667
5e869e08c2aed018bf72,1451738988,B,Cond2,CMP-training-137.csv,485949823.0,485950182.0
c888575a871bd015fa50,1462254126,B,Cond2,CMP-training-137.csv,485881394.667,485881751.0
c853fe5742e3d477840f,1462254138,B,Cond2,CMP-training-137.csv,485884301.667,485884664.667
05787eb282461d92d61e,1462254272,A,Cond1,CMP-training-137.csv,485841067.333,485841417.333
7c025bfdc74d1256716f,1462254280,A,Cond1,CMP-training-134.csv,485798992.667,485799339.0
58d8ca6bf4678b30fa05,1462254288,A,Cond1,CMP-training-137.csv,485832595.333,485832955.667
c51065fb40cfb4d34b06,1462254300,A,Cond1,CMP-training-137.csv,485808413.0,485808761.0
874cdd888642c9f1abcc,1462254300,B,Cond2,CMP-training-137.csv,485949634.0,485949993.0
4992110b4bd10ae36ec2,1462254316,A,Cond1,CMP-training-137.csv,485848232.0,485848581.333
838e584cba38914ec012,1462254316,B,Cond2,CMP-training-137.csv,485884494.667,485884855.667
2858bdf489e7089d434d,1462254328,B,Cond2,CMP-training-137.csv,485881205.0,485881563.667
724ca1a1a15a9def7d28,1464254022,A,Cond1,CMP-training-134.csv,485746021.0,485746373.0
1f1d8dd6091c70403666,1464254026,A,Cond1,CMP-training-137.csv,485818838.333,485819190.333
8d6bc01f9a16c70de383,1464254026,B,Cond2,CMP-training-137.csv,485876427.667,485876784.667
774e1ca42b6fc96b8d76,1464254038,B,Cond2,CMP-training-137.csv,485845319.333,485845681.667
7c49fddb57ce0ec15d3a,1464254054,B,Cond2,CMP-training-137.csv,485919848.333,485920199.667
f7643efbd65e14d9e129,1464254058,B,Cond2,CMP-training-137.csv,485845512.667,485845866.667
fd575998196eabac929e,1464254062,B,Cond2,CMP-training-137.csv,485810211.0,485810560.0
bd39de29bc5acfa17d5d,1464254078,B,Cond2,CMP-training-137.csv,485844936.333,485845297.667
dd5749638068ba99313b,1464254140,A,Cond1,CMP-training-137.csv,485808248.0,485808581.0
4ff6b138b24112ab8551,1471738964,A,Cond1,CMP-training-072.csv,483937532.0,483937901.0
1818e45ba019a75453f6,1471738972,A,Cond1,CMP-training-072.csv,483934796.0,483935580.0
0420a570f80294a53cb8,1471738972,B,Cond2,CMP-training-072.csv,483988532.667,483988890.667
e1d58c167e96659a5af8,1471739014,B,Cond2,CMP-training-072.csv,483996926.333,483997286.333
1c73d15d659a1fc6c078,1475739234,A,Cond1,CMP-training-087.csv,484435950.667,484436310.667
49dda8df40073a4b02f6,1475739238,A,Cond1,CMP-training-087.csv,484479168.667,484479527.0
67447f788ed02751d0bb,1475739242,A,Cond1,CMP-training-087.csv,484434155.0,484434513.667
d31a8f1f04ad276b4bd9,1475739242,B,Cond2,CMP-training-087.csv,484467319.667,484467682.333
31a27cc61f0ac68b284a,1475739246,B,Cond2,CMP-training-087.csv,484491645.0,484492006.0
9844155ff08dce109c32,1475739250,A,Cond1,CMP-training-087.csv,484446073.0,484446415.333
c7d7ecd298b903d9ae0c,1475739276,A,Cond1,CMP-training-087.csv,484519906.333,484520261.333
fa2d9e502e8654b0657e,1475739280,B,Cond2,CMP-training-087.csv,484552032.667,484552383.667
699940e90312cc265fe4,1475739284,B,Cond2,CMP-training-087.csv,484576244.333,484576597.333
6fd61f57b65db9909f4e,1475739288,B,Cond2,CMP-training-087.csv,484552216.667,484552577.0
c4a7365b054578be88b2,1475739292,A,Cond1,CMP-training-087.csv,484454414.0,484454778.0
c104c86ea600e91c57d8,1475739292,B,Cond2,CMP-training-087.csv,484509193.0,484510000.333
6f93acfdf2128dc62734,1475739308,B,Cond2,CMP-training-087.csv,484580892.667,484581249.667
0d1331cbc24b3d76d48c,1477739010,B,Cond2,CMP-training-087.csv,484464549.333,484464902.0
1e2c3ea7007af687e32c,1477739026,B,Cond2,CMP-training-087.csv,484433082.0,484433925.0
ca80b67a59cf0bfeb6a9,1477739054,A,Cond1,CMP-training-087.csv,484434346.0,484434702.667
ec3da436480713bcbb47,1477739054,B,Cond2,CMP-training-087.csv,484467513.667,484467877.333
460e20712c0730bc5c27,1477739062,A,Cond1,CMP-training-087.csv,484435753.667,484436118.667
cdc324d89f6f41525876,1477739240,A,Cond1,CMP-training-087.csv,484373285.333,484373649.0
224ba936b0adcd0d0089,1477739240,B,Cond2,CMP-training-087.csv,484465124.333,484465502.333
a784c6d5e43b28edd180,1478254102,B,Cond2,CMP-training-117.csv,485503211.333,485503573.333
e789b3df26cc32278994,1478254110,B,Cond2,CMP-training-117.csv,485502493.0,485502863.333
31e86e2be58e4ac42917,1478254288,B,Cond2,CMP-training-117.csv,485539012.0,485539379.667
4d6fcf4fcb3c20a40e22,1478254292,B,Cond2,CMP-training-117.csv,485519590.333,485519947.333
49326cc12a60aa40141b,1478254296,A,Cond1,CMP-training-117.csv,485487106.0,485487463.0
eca59a1ab4d0cfff306c,1478254304,A,Cond1,CMP-training-117.csv,485522933.333,485523292.0
0964387e0ed43e08b32d,1478254304,B,Cond2,CMP-training-117.csv,485555740.333,485556105.333
5f636ecec345cd36ab91,1478254316,A,Cond1,CMP-training-117.csv,485486920.0,485487275.0
2ce3a94bf983863bed62,1478254324,A,Cond1,CMP-training-117.csv,485429417.333,485429774.333
ebc2b4207a6f12fa7fff,1478254324,B,Cond2,CMP-training-117.csv,485490141.0,485490501.0
0ca2322fb1ed8fc77211,1478254328,A,Cond1,CMP-training-117.csv,485528407.0,485528767.0
f305c400b21b5f99b142,1478254328,B,Cond2,CMP-training-117.csv,485555545.333,485555909.333
aef307f0c3cdb99cd16e,1478254332,B,Cond2,CMP-training-117.csv,485560556.0,485560924.333
18f0d5c4998b1b711579,1479739258,A,Cond1,CMP-training-087.csv,484498074.333,484498480.667
7d02e72a7aaea690ef8e,1480254030,B,Cond2,CMP-training-117.csv,485503020.333,485503380.333
3aab8ec5d1d3e196ab51,1480254034,A,Cond1,CMP-training-117.csv,485479423.0,485479785.0
791115b75cfbb8d0ad82,1480254038,A,Cond1,CMP-training-117.csv,485479236.667,485479590.0
bab2489faf81150bbc97,1480254042,B,Cond2,CMP-training-117.csv,485519004.333,485519369.333
63a193024ae44ca1a318,1480254054,B,Cond2,CMP-training-117.csv,485562919.333,485563295.333
d442f710b1520409e564,1480254058,A,Cond1,CMP-training-117.csv,485569645.333,485570006.333
2cd868e35137b571a35c,1480254062,A,Cond1,CMP-training-117.csv,485486733.0,485487091.0
2f0f5d33c670f12fd459,1480254062,B,Cond2,CMP-training-117.csv,485527498.0,485527861.333
39fab9faa8b87e185de5,1480254066,A,Cond1,CMP-training-117.csv,485478846.0,485479208.667
cac346addfd23a187ebc,1480254074,A,Cond1,CMP-training-117.csv,485434909.333,485435259.333
bc1ad8417be245ee2994,1480254078,B,Cond2,CMP-training-117.csv,485493244.333,485493606.333
58ccb15d2981076c4657,1480254092,B,Cond2,CMP-training-117.csv,485562719.333,485563089.333
8c478680c647a536094a,1480254096,A,Cond1,CMP-training-117.csv,485486547.0,485486904.0
6fdfb4e15330f101c44b,1480254108,A,Cond1,CMP-training-117.csv,485453469.0,485453827.333
8bfe03c9c0a5f883f5d1,1480254108,B,Cond2,CMP-training-117.csv,485502690.667,485503043.667
15b6db5e8346be4e8ba4,1481739014,A,Cond1,CMP-training-087.csv,484486521.667,484486876.667
9f9baddf7e6e1174af7c,1481739022,A,Cond1,CMP-training-087.csv,484524213.0,484524570.0
1c5a78ca58406a28446f,1481739038,A,Cond1,CMP-training-087.csv,484520271.333,484520621.667
6979b8f025ae78e6fa07,1481739062,B,Cond2,CMP-training-087.csv,484580131.0,484580493.667
0af8620b7291a4252edd,1482254086,A,Cond1,CMP-training-117.csv,485523692.0,485524048.667
7c36f7414e884edd777c,1482254086,B,Cond2,CMP-training-117.csv,485552965.333,485553327.333
28eb6228b51d53a26cf8,1482254098,B,Cond2,CMP-training-117.csv,485566975.333,485567337.333
39a43ea69de3ebe87cee,1482254102,B,Cond2,CMP-training-117.csv,485590181.667,485590542.667
b91e221084680f0ac8f1,1482254110,B,Cond2,CMP-training-117.csv,485583013.667,485583368.667
af3babcc1c4ceb1677bf,1482254276,A,Cond1,CMP-training-117.csv,485569838.333,485570196.333
77ea41007be7b6b45d11,1482254292,B,Cond2,CMP-training-130.csv,485620510.667,485620859.667
e935ac1540aef5d51712,1482254296,A,Cond1,CMP-training-117.csv,485570026.333,485570381.333
9a7f596e82e22034d86e,1482254300,A,Cond1,CMP-training-117.csv,485573125.333,485573479.333
d57cab637c16f39bac00,1482254328,B,Cond2,CMP-training-130.csv,485612825.333,485613185.667
e0e6b498408facf92bd0,1482254332,B,Cond2,CMP-training-117.csv,485568725.333,485569088.333
9184cf2256d412945e81,1484254304,B,Cond2,CMP-training-130.csv,485614801.667,485615162.667
453a12ce73ca59a50cad,1484254308,B,Cond2,CMP-training-117.csv,485589988.667,485590351.333
abdfc553244896aec7cd,1484254312,A,Cond1,CMP-training-117.csv,485482314.0,485482663.0
fbdbe501c6cee0a12bd2,1484254316,A,Cond1,CMP-training-117.csv,485528218.667,485528576.667
48ba4a0b0277ae5bd07d,1484254328,A,Cond1,CMP-training-117.csv,485547936.0,485548295.0
0bc59c5fe1fae9253d66,1484254338,A,Cond1,CMP-training-117.csv,485564732.333,485565077.333
856093546c3ed1df3876,1484254342,A,Cond1,CMP-training-117.csv,485556681.333,485557044.333
4563939b3772415e988d,1484254346,A,Cond1,CMP-training-117.csv,485548128.667,485548486.0
ba98c2c5eb5925320c3e,1484254350,B,Cond2,CMP-training-117.csv,485566412.333,485566774.333
66165c7a4497dbbb0080,1484254358,A,Cond1,CMP-training-117.csv,485528043.333,485528389.667
3188d9ad6b2151d91fd9,1484254366,A,Cond1,CMP-training-117.csv,485523503.0,485523859.667
1c360e3ac398f525890e,1484254366,B,Cond2,CMP-training-117.csv,485552785.333,485553132.333
256ea277f8e7bd5bc6a8,1484254370,A,Cond1,CMP-training-117.csv,485579400.333,485579737.667
e3438195233d27cf84fe,1484254374,A,Cond1,CMP-training-117.csv,485512778.333,485513134.333
e6c5884177352ef9f219,1484254374,B,Cond2,CMP-training-117.csv,485560756.333,485561122.333
6a63a95ae885fdacd412,1484254378,A,Cond1,CMP-training-117.csv,485528599.0,485528955.0
5dac9c8f958a97b6530d,1484254382,A,Cond1,CMP-training-117.csv,485512587.333,485512947.333
bd40ce56067b1a8f6742,1484254382,B,Cond2,CMP-training-117.csv,485556296.333,485556659.333
f464f9a0902538977266,1484254394,B,Cond2,CMP-training-117.csv,485566027.333,485566385.333
83a066b8118ff9b6fb3e,1486254080,A,Cond1,CMP-training-117.csv,485579572.667,485579927.333
82905abdb34c762714a4,1486254084,B,Cond2,CMP-training-117.csv,485680071.667,485680423.667
69a00dfea8fdd01a4de5,1486254092,A,Cond1,CMP-training-117.csv,485635449.667,485635802.333
9b2bee47698fb26fa450,1486254092,B,Cond2,CMP-training-117.csv,485679498.667,485679860.667
38617ad6b2b88950b126,1486254096,A,Cond1,CMP-training-117.csv,485635260.667,485635617.667
f6f96256e43737dc7d76,1486254120,B,Cond2,CMP-training-134.csv,485769885.333,485770242.333
56c227384c84739d4d59,1486254306,B,Cond2,CMP-training-134.csv,485741868.0,485742224.0
f44e75a0047d6dff868a,1486254310,B,Cond2,CMP-training-117.csv,485658537.0,485658895.0
f340bd6a3afa4ce43f62,1486254314,A,Cond1,CMP-training-117.csv,485633668.667,485634022.667
f20286af171f312f20d6,1486254314,B,Cond2,CMP-training-117.csv,485679691.667,485680051.667
73c826dbbf8ef8316925,1486254318,A,Cond1,CMP-training-117.csv,485633855.667,485634206.667
b23da4f9f2897f5547c1,1486254318,B,Cond2,CMP-training-117.csv,485679882.333,485680239.667
eef9131cf62f318a6f97,1488254304,A,Cond1,CMP-training-117.csv,485564509.333,485564873.333
db9820607af02f1f1430,1488254308,A,Cond1,CMP-training-117.csv,485564315.333,485564678.333
2d6ce6311cde8190d0e3,1488254308,B,Cond2,CMP-training-117.csv,485644100.333,485644460.333
ff84ddffe40ac9f70081,1488254316,B,Cond2,CMP-training-130.csv,485620312.667,485620680.667
077a00cecd82824b62aa,1488254324,B,Cond2,CMP-training-117.csv,485659733.0,485660089.0
3f7dd303a6a5215d0e4d,1488254338,A,Cond1,CMP-training-117.csv,485573312.333,485573662.333
2415a598db312109ee60,1488254342,A,Cond1,CMP-training-117.csv,485580766.333,485581109.667
2e36fd27ddc4e8f097f4,1488254342,B,Cond2,CMP-training-117.csv,485640907.333,485641270.667
318ccd1fa74a49521b93,1488254346,A,Cond1,CMP-training-117.csv,485570212.667,485570570.333
6e874b66d70476565d95,1488254358,A,Cond1,CMP-training-117.csv,485574128.333,485574486.333
bed84d540f9daf546754,1488254362,B,Cond2,CMP-training-117.csv,485659355.333,485659714.333
3f314c392c270b29a4de,1488254370,A,Cond1,CMP-training-117.csv,485602519.667,485602876.667
fda76e385a3900a5c26f,1488254370,B,Cond2,CMP-training-117.csv,485659919.0,485660285.333
861a99fddd829e7f32c8,1488254374,A,Cond1,CMP-training-117.csv,485602707.333,485603063.667
38eae53a1590ac17a6c4,1488254378,A,Cond1,CMP-training-117.csv,485578398.667,485578753.667
28160c8dd80239d4c6e3,1488254378,B,Cond2,CMP-training-117.csv,485640724.0,485641075.667
000af8d9da173dcc2bb1,1488254382,A,Cond1,CMP-training-117.csv,485574318.333,485574673.333
1e58bebb6cfe1a8fea51,1490254080,A,Cond1,CMP-training-137.csv,485847865.0,485848219.333
4dade8e79f2ea291720c,1490254080,B,Cond2,CMP-training-137.csv,485886325.667,485886678.667
cadfedde0f37af09bd8b,1490254092,A,Cond1,CMP-training-137.csv,485818652.0,485819007.667
735ffb7543b67724b0a8,1490254100,B,Cond2,CMP-training-137.csv,485881015.333,485881375.667
12884ecb936f72cda2d5,1490254104,A,Cond1,CMP-training-137.csv,485832410.333,485832762.667
06a4dfbff4caba870ea2,1490254124,A,Cond1,CMP-training-137.csv,485819025.667,485819379.667
e6575335e2d5725af21a,1490254140,A,Cond1,CMP-training-137.csv,485812744.0,485813097.333
8d55a1a10f2a0574f939,1490254140,B,Cond2,CMP-training-137.csv,485876617.667,485876976.333
dc1a4dd998787d314c26,1492254346,A,Cond1,CMP-training-137.csv,485845888.667,485846240.333
2611d5a613d3f7ba6826,1492254370,B,Cond2,CMP-training-137.csv,485810025.0,485810376.0
b58d52f076282da2150b,1832206946,A,Cond3,CMP-training-080.csv,484220983.667,484221279.0
8a74b53735baa3c414bd,1832206970,A,Cond3,CMP-training-080.csv,484227592.0,484227877.0
946f249cc3b55881d819,1832206976,A,Cond3,CMP-training-080.csv,484270923.667,484271210.667
ebc5e73875c767fc7926,1832206980,A,Cond3,CMP-training-080.csv,484270620.667,484270913.667
501f0de7dc78d96bd590,1832206988,A,Cond3,CMP-training-080.csv,484268527.667,484268845.667
7d105b5cb68d2b848f39,1832206992,A,Cond3,CMP-training-084.csv,484280004.667,484280303.333
4ba08d969658aeaef3a9,1832206996,A,Cond3,CMP-training-084.csv,484280459.667,484280749.667
346aa3e3d00923f48e24,1832207000,A,Cond3,CMP-training-080.csv,484270772.667,484271061.667
96e67dca579d18e414bd,1832207012,A,Cond3,CMP-training-080.csv,484322234.667,484322531.0
01a43793bca459b76dd7,1832207016,A,Cond3,CMP-training-080.csv,484322684.667,484322971.667
720c6bf3c1a4a585bcc6,1832207020,A,Cond3,CMP-training-087.csv,484416654.0,484416971.0
e11e1ce6eede2fd4dc73,1834206722,A,Cond3,CMP-training-101.csv,484961488.667,484961777.667
d60b24f42a865629392f,1834206734,A,Cond3,CMP-training-087.csv,484416336.333,484416652.0
84934d6b4db7a9fb1e42,1834206738,A,Cond3,CMP-training-101.csv,484955967.667,484956252.667
e373421de3fa377678f5,1834206742,A,Cond3,CMP-training-101.csv,484955671.0,484955959.667
9fb6cda25a201499ef5c,1834206746,A,Cond3,CMP-training-101.csv,485015592.333,485015885.667
31640027af9e817ef346,1834206750,A,Cond3,CMP-training-101.csv,484961786.667,484962073.667
7d6a3c1a8b155bd55b51,1834206754,A,Cond3,CMP-training-101.csv,484961338.667,484961626.667
4bcf46862e6cc2007b97,1834206758,A,Cond3,CMP-training-101.csv,484994120.667,484994407.667
