cohort,WAFER_ID,STAGE,sample_id,chamber_route,source_files,start_timestamp,end_timestamp,group_id,prior_wafer_overlap,prior_component_overlap,unseen_chamber,eligible,exclusion_reason
validation,-2579249780,A,validation:5e2cd51318771fb8e12a,4-5-6,validation/CMP-validation-015.csv,482122354.333,482122720.333,prior/CMP-training-018.csv,True,True,False,False,prior_wafer_file_component
validation,-2569250018,A,validation:8249ff20fcd08f77241f,4-5-6,validation/CMP-validation-126.csv,485511720.333,485512078.667,prior/CMP-training-115.csv,True,True,False,False,prior_wafer_file_component
validation,-2565250038,B,validation:505d1e50e241db2a59c7,4-5-6,validation/CMP-validation-038.csv,482805055.0,482805425.333,validation/CMP-validation-038.csv,False,False,False,True,
validation,-2565250034,A,validation:fbe197aea1f068b2a304,4-5-6,validation/CMP-validation-035.csv,482698785.667,482699142.333,validation/CMP-validation-035.csv,False,False,False,True,
validation,-2151929764,B,validation:9997feeaa1ef73777596,4-5-6,validation/CMP-validation-070.csv,483861139.667,483861520.667,validation/CMP-validation-070.csv,False,False,False,True,
validation,-2143929776,B,validation:534259c723397a8caf3f,4-5-6,validation/CMP-validation-051.csv,483162694.0,483163061.0,prior/CMP-training-053.csv,False,True,False,False,prior_wafer_file_component
validation,-2143929752,A,validation:6dc3424dfb73edbc468b,4-5-6,validation/CMP-validation-047.csv,483065479.333,483065846.0,validation/CMP-validation-047.csv,False,False,False,True,
validation,-2143929706,A,validation:06c305d1b62943d60095,4-5-6,validation/CMP-validation-047.csv,483055368.667,483055744.333,validation/CMP-validation-047.csv,False,False,False,True,
validation,-2143929698,B,validation:2b04327a29d757ea64cf,4-5-6,validation/CMP-validation-048.csv,483091068.333,483091444.333,prior/CMP-training-047.csv,False,True,False,False,prior_wafer_file_component
validation,-2139929768,A,validation:19ee154edb10a2b6819a,4-5-6,validation/CMP-validation-064.csv,483607986.667,483608347.667,prior/CMP-training-062.csv,False,True,False,False,prior_wafer_file_component
validation,-2139929756,B,validation:720a8ee888328650177a,4-5-6,validation/CMP-validation-066.csv,483737716.0,483738088.0,validation/CMP-validation-066.csv,False,False,False,True,
validation,-2139929706,B,validation:26e4b7dc239e7071279b,4-5-6,validation/CMP-validation-062.csv,483500394.667,483500780.667,validation/CMP-validation-062.csv,False,False,False,True,
validation,-2137929706,A,validation:ae428e5c9107ba6ff91d,4-5-6,validation/CMP-validation-052.csv,483193607.0,483193974.0,prior/CMP-training-053.csv,True,True,False,False,prior_wafer_file_component
validation,-2137929500,A,validation:fb04bee46065ca73e235,4-5-6,validation/CMP-validation-050.csv,483133263.667,483133633.0,validation/CMP-validation-050.csv,False,False,False,True,
validation,-2135929460,A,validation:2916179f75a3796da4ba,4-5-6,validation/CMP-validation-025.csv,482413416.0,482413782.0,prior/CMP-training-014.csv,False,True,False,False,prior_wafer_file_component
validation,-2135929456,B,validation:6758e51e89153b262410,4-5-6,validation/CMP-validation-026.csv,482453956.667,482454324.667,prior/CMP-training-014.csv,False,True,False,False,prior_wafer_file_component
validation,-2131929474,A,validation:eb26ebcfb5fae6e59c49,4-5-6,validation/CMP-validation-029.csv,482549409.333,482549770.333,validation/CMP-validation-029.csv,False,False,False,True,
validation,-2131929424,B,validation:f8991abd09b1fdfa3d69,4-5-6,validation/CMP-validation-038.csv,482803158.0,482803529.0,validation/CMP-validation-038.csv,False,False,False,True,
validation,-2129929666,A,validation:b004fe14fdaeae2c83b0,4-5-6,validation/CMP-validation-029.csv,482549215.667,482549576.667,validation/CMP-validation-029.csv,False,False,False,True,
validation,-2129929488,B,validation:a22d1e56ab82e3536b9b,4-5-6,validation/CMP-validation-026.csv,482456382.667,482456743.667,prior/CMP-training-014.csv,False,True,False,False,prior_wafer_file_component
validation,-2129929484,B,validation:e4808c5e6d9542c893dd,4-5-6,validation/CMP-validation-027.csv,482485879.0,482486252.0,prior/CMP-training-014.csv,False,True,False,False,prior_wafer_file_component
validation,-2129929480,A,validation:4507b20bb310dae1f23d,4-5-6,validation/CMP-validation-026.csv,482437724.667,482438087.667,prior/CMP-training-014.csv,False,True,False,False,prior_wafer_file_component
validation,-2039929278,B,validation:f5b2a587d288d71c5e35,4-5-6,validation/CMP-validation-070.csv,483861563.667,483861942.0,validation/CMP-validation-070.csv,False,False,False,True,
validation,-2039929184,A,validation:369cae0991b42cd5e6a3,4-5-6,validation/CMP-validation-072.csv,483939834.333,483940197.333,prior/CMP-training-071.csv,True,True,False,False,prior_wafer_file_component
validation,-2033929426,A,validation:ecff7508e343e495914e,4-5-6,validation/CMP-validation-086.csv,484349822.333,484350194.333,validation/CMP-validation-086.csv,False,False,False,True,
validation,-1720100420,B,validation:5a046bf1c8071a5dec8a,4-5-6,validation/CMP-validation-094.csv,484580512.667,484580871.0,validation/CMP-validation-094.csv,False,False,False,True,
validation,-1714100698,A,validation:cbfa9e1817c7bcd758eb,4-5-6,validation/CMP-validation-086.csv,484345464.667,484345829.667,validation/CMP-validation-086.csv,False,False,False,True,
validation,-1696100360,B,validation:37908ee4b8dcf169a152,4-5-6,validation/CMP-validation-177.csv,487065927.0,487066286.0,prior/CMP-training-172.csv,True,True,False,False,prior_wafer_file_component
validation,-1193530876,A,validation:5c1b8b824ae9ba600302,1-2-3,validation/CMP-validation-044.csv,482969198.0,482969508.333,validation/CMP-validation-044.csv,False,False,False,True,
validation,-1183530564,A,validation:4ae0acea358c42a9056d,1-2-3,validation/CMP-validation-044.csv,482965362.333,482965663.667,validation/CMP-validation-044.csv,False,False,False,True,
validation,-903170206,A,validation:1e3fd5ac2f2b0dbcdebe,4-5-6,validation/CMP-validation-023.csv,482350761.667,482351123.0,prior/CMP-training-014.csv,False,True,False,False,prior_wafer_file_component
validation,-903170194,B,validation:18fa3ca71ca5da5cc439,4-5-6,validation/CMP-validation-023.csv,482377628.0,482377994.0,prior/CMP-training-014.csv,True,True,False,False,prior_wafer_file_component
validation,-903170182,B,validation:d233bd9fae0d5d00f47c,4-5-6,validation/CMP-validation-028.csv,482497734.667,482498098.0,validation/CMP-validation-028.csv,False,False,False,True,
validation,-899170186,B,validation:ab5977be44b14be347b6,4-5-6,validation/CMP-validation-012.csv,481986246.0,481986621.0,prior/CMP-training-000.csv,True,True,False,False,prior_wafer_file_component
validation,-899170168,A,validation:37bd4ace14c08990a90b,4-5-6,validation/CMP-validation-011.csv,481951972.0,481952340.0,prior/CMP-training-000.csv,False,True,False,False,prior_wafer_file_component
validation,-897170426,A,validation:42e6ea0210140bc76b72,4-5-6,validation/CMP-validation-021.csv,482292502.667,482292824.0,validation/CMP-validation-021.csv,False,False,False,True,
validation,-897170410,A,validation:a8d22d4f76707691ab89,4-5-6,validation/CMP-validation-020.csv,482280240.0,482280602.667,validation/CMP-validation-020.csv,False,False,False,True,
validation,-897170402,A,validation:78077204d4daf49c8b91,4-5-6,validation/CMP-validation-021.csv,482294193.667,482294556.667,validation/CMP-validation-021.csv,False,False,False,True,
validation,-879170258,A,validation:5ecc3ce82801dcac57b8,4-5-6,validation/CMP-validation-005.csv,481777587.667,481777955.333,prior/CMP-training-000.csv,True,True,False,False,prior_wafer_file_component
validation,-879170092,B,validation:7aa89aebb773006f362f,4-5-6,validation/CMP-validation-008.csv,481870923.667,481871302.0,prior/CMP-training-000.csv,True,True,False,False,prior_wafer_file_component
validation,-879170068,B,validation:68b5295850302db92b11,4-5-6,validation/CMP-validation-011.csv,481957281.333,481957641.333,prior/CMP-training-000.csv,True,True,False,False,prior_wafer_file_component
validation,-877170358,A,validation:446bbd30f2fe62b994bb,4-5-6,validation/CMP-validation-009.csv,481893579.667,481893942.333,prior/CMP-training-000.csv,True,True,False,False,prior_wafer_file_component
validation,-877170346,A,validation:6499c18f61a0d2643d1c,4-5-6,validation/CMP-validation-009.csv,481911796.333,481912158.0,prior/CMP-training-000.csv,True,True,False,False,prior_wafer_file_component
validation,-877170342,A,validation:156af913d16fab3692d6,4-5-6,validation/CMP-validation-010.csv,481922518.0,481922874.333,prior/CMP-training-000.csv,False,True,False,False,prior_wafer_file_component
validation,-877170334,A,validation:fe7b9a4c29924993cbd4,4-5-6,validation/CMP-validation-009.csv,481906261.333,481906636.667,prior/CMP-training-000.csv,False,True,False,False,prior_wafer_file_component
validation,-877170334,B,validation:b0f5eac61b4eba1ed5c2,4-5-6,validation/CMP-validation-010.csv,481943608.333,481943979.333,prior/CMP-training-000.csv,False,True,False,False,prior_wafer_file_component
validation,-877170330,B,validation:f3f7d49ebe0da7b3a471,4-5-6,validation/CMP-validation-011.csv,481967036.667,481967412.333,prior/CMP-training-000.csv,True,True,False,False,prior_wafer_file_component
validation,-877170326,B,validation:1b9b48a958775a189740,4-5-6,validation/CMP-validation-011.csv,481965435.333,481965808.333,prior/CMP-training-000.csv,True,True,False,False,prior_wafer_file_component
validation,-877170252,A,validation:a654b953ed1796c42099,4-5-6,validation/CMP-validation-009.csv,481907237.333,481907612.0,prior/CMP-training-000.csv,False,True,False,False,prior_wafer_file_component
validation,-875170112,A,validation:d5b120fefe220d7d0e79,4-5-6,validation/CMP-validation-000.csv,481655187.667,481655554.333,prior/CMP-training-000.csv,True,True,False,False,prior_wafer_file_component
validation,-873170362,A,validation:4a91e288bfc11ebeeb16,4-5-6,validation/CMP-validation-002.csv,481709361.0,481709737.0,prior/CMP-training-000.csv,True,True,False,False,prior_wafer_file_component
validation,-873170358,B,validation:5895b9ac714fca1adb1c,4-5-6,validation/CMP-validation-003.csv,481734052.333,481734418.667,prior/CMP-training-000.csv,False,True,False,False,prior_wafer_file_component
validation,-873170314,A,validation:1055c747aa857138a7f8,4-5-6,validation/CMP-validation-002.csv,481704088.333,481704455.333,prior/CMP-training-000.csv,False,True,False,False,prior_wafer_file_component
validation,-873170310,B,validation:562f9ee692a8e126bf12,4-5-6,validation/CMP-validation-004.csv,481756305.333,481756690.333,prior/CMP-training-000.csv,False,True,False,False,prior_wafer_file_component
validation,29494112,B,validation:0b15a9c04e42b69c6ba3,4-5-6,validation/CMP-validation-180.csv,487145481.0,487145838.667,test/CMP-test-178.csv,False,False,False,True,
validation,29494120,A,validation:427b39fb5855c16f4469,4-5-6,validation/CMP-validation-179.csv,487104801.333,487105163.333,prior/CMP-training-172.csv,False,True,False,False,prior_wafer_file_component
validation,29494166,B,validation:d83b60969a5a3c40323b,4-5-6,validation/CMP-validation-181.csv,487168145.667,487168508.667,validation/CMP-validation-181.csv,False,False,False,True,
validation,31494156,A,validation:011a7963fe00fadf077f,4-5-6,validation/CMP-validation-180.csv,487136239.667,487136602.0,test/CMP-test-178.csv,False,False,False,True,
validation,31494386,A,validation:5cc569aa9cba72bc67ce,4-5-6,validation/CMP-validation-182.csv,487207867.333,487208204.333,validation/CMP-validation-182.csv,False,False,False,True,
validation,33494112,A,validation:56bce4d83bd926343204,4-5-6,validation/CMP-validation-183.csv,487215857.333,487216220.333,validation/CMP-validation-183.csv,False,False,False,True,
validation,33494116,B,validation:463d1eb4e139c3b3c264,4-5-6,validation/CMP-validation-184.csv,487268041.333,487268403.333,prior/CMP-training-172.csv,True,True,False,False,prior_wafer_file_component
validation,37494382,A,validation:c1ffcf512c2721588049,4-5-6,validation/CMP-validation-172.csv,486915499.0,486915855.0,prior/CMP-training-167.csv,False,True,False,False,prior_wafer_file_component
validation,37494424,B,validation:417dd6b94cefe83b7bdb,4-5-6,validation/CMP-validation-176.csv,487028668.333,487029027.0,prior/CMP-training-175.csv,False,True,False,False,prior_wafer_file_component
validation,37494448,B,validation:5b64920cf37dcbe74188,4-5-6,validation/CMP-validation-178.csv,487085852.333,487086194.333,prior/CMP-training-172.csv,False,True,False,False,prior_wafer_file_component
validation,39494166,A,validation:f6a26c571ae7839a02c6,4-5-6,validation/CMP-validation-175.csv,486995787.333,486996143.333,validation/CMP-validation-175.csv,False,False,False,True,
validation,41494394,B,validation:084a5c4626af3b9e5379,4-5-6,validation/CMP-validation-176.csv,487041890.333,487042250.333,prior/CMP-training-175.csv,True,True,False,False,prior_wafer_file_component
validation,41494400,A,validation:40aa8845fc346b8c4f88,4-5-6,validation/CMP-validation-182.csv,487214046.333,487214404.333,validation/CMP-validation-182.csv,False,False,False,True,
validation,41494408,B,validation:e84d8fa03e2bfee8b364,4-5-6,validation/CMP-validation-181.csv,487168339.333,487168699.0,validation/CMP-validation-181.csv,False,False,False,True,
validation,43494150,A,validation:c087f61be351b24fe5c0,4-5-6,validation/CMP-validation-178.csv,487082682.333,487083040.333,prior/CMP-training-172.csv,True,True,False,False,prior_wafer_file_component
validation,43494162,A,validation:f27411a15810d6a4859d,4-5-6,validation/CMP-validation-178.csv,487083060.333,487083425.333,prior/CMP-training-172.csv,False,True,False,False,prior_wafer_file_component
validation,43494166,B,validation:1a2b520b9e2f31384aad,4-5-6,validation/CMP-validation-179.csv,487116861.667,487117218.667,prior/CMP-training-172.csv,True,True,False,False,prior_wafer_file_component
validation,43494202,A,validation:ebdfb5da540a6984b84c,4-5-6,validation/CMP-validation-181.csv,487161192.667,487161544.333,validation/CMP-validation-181.csv,False,False,False,True,
validation,43494388,A,validation:36840234905ac67d771a,4-5-6,validation/CMP-validation-178.csv,487082303.333,487082665.333,prior/CMP-training-172.csv,False,True,False,False,prior_wafer_file_component
validation,319446592,A,validation:30aeaa2ab47dd38f022d,1-2-3,validation/CMP-validation-023.csv,482361509.0,482361811.0,prior/CMP-training-014.csv,False,True,False,False,prior_wafer_file_component
validation,319446596,A,validation:cd2775c4c9da5fe4ac7a,1-2-3,validation/CMP-validation-024.csv,482391622.667,482391922.667,prior/CMP-training-014.csv,False,True,False,False,prior_wafer_file_component
validation,319446624,A,validation:b57b1ad6880144b4bd2e,1-2-3,validation/CMP-validation-029.csv,482536961.0,482537266.0,validation/CMP-validation-029.csv,False,False,False,True,
validation,319446632,A,validation:7b20ea76dee4d042e5fb,1-2-3,validation/CMP-validation-029.csv,482528255.333,482528557.333,validation/CMP-validation-029.csv,False,False,False,True,
validation,319446636,A,validation:3ae8dc6e0ee7b31b4f01,1-2-3,validation/CMP-validation-025.csv,482430173.333,482430486.0,prior/CMP-training-014.csv,False,True,False,False,prior_wafer_file_component
validation,321446854,A,validation:5b2ae0ee956e1a5fda37,1-2-3,validation/CMP-validation-018.csv,482225938.667,482226240.667,validation/CMP-validation-018.csv,False,False,False,True,
validation,321446866,A,validation:6e8849d9d215e5f82cf7,1-2-3,validation/CMP-validation-021.csv,482307375.0,482307675.0,validation/CMP-validation-021.csv,False,False,False,True,
validation,323446694,A,validation:f64a8e37d8d957dc6a73,1-2-3,validation/CMP-validation-057.csv,483354260.333,483354550.667,validation/CMP-validation-057.csv,False,False,False,True,
validation,325446854,A,validation:5cfb845d8a17bf219f8a,1-2-3,validation/CMP-validation-056.csv,483323421.667,483323726.0,validation/CMP-validation-056.csv,False,False,False,True,
validation,325446898,A,validation:b4b2965cd7982ab737f6,1-2-3,validation/CMP-validation-079.csv,484141867.667,484142155.667,prior/CMP-training-071.csv,False,True,False,False,prior_wafer_file_component
validation,325446906,A,validation:93faa265c2341a90946a,1-2-3,validation/CMP-validation-056.csv,483327149.333,483327454.0,validation/CMP-validation-056.csv,False,False,False,True,
validation,327446600,A,validation:2c9cbcfd353c44724211,1-2-3,validation/CMP-validation-009.csv,481893705.333,481894004.667,prior/CMP-training-000.csv,False,True,False,False,prior_wafer_file_component
validation,327446620,A,validation:1372b7d79b8afe36e26f,1-2-3,validation/CMP-validation-009.csv,481907268.333,481907579.333,prior/CMP-training-000.csv,False,True,False,False,prior_wafer_file_component
validation,327446624,A,validation:1fef6b02978ca981980c,1-2-3,validation/CMP-validation-011.csv,481965852.333,481966144.667,prior/CMP-training-000.csv,False,True,False,False,prior_wafer_file_component
validation,327446652,A,validation:a240cca82d2b6dda5c71,1-2-3,validation/CMP-validation-011.csv,481966330.667,481966636.667,prior/CMP-training-000.csv,False,True,False,False,prior_wafer_file_component
validation,329446716,A,validation:99e8dc828afc96b9142b,1-2-3,validation/CMP-validation-003.csv,481742374.333,481742674.333,prior/CMP-training-000.csv,False,True,False,False,prior_wafer_file_component
validation,331446648,A,validation:4421d6595c8141559c7a,1-2-3,validation/CMP-validation-015.csv,482129046.667,482129351.0,prior/CMP-training-018.csv,False,True,False,False,prior_wafer_file_component
validation,331446666,A,validation:c34839395305cc964813,1-2-3,validation/CMP-validation-014.csv,482112127.0,482112427.667,validation/CMP-validation-014.csv,False,False,False,True,
validation,343446882,A,validation:e64b0d1e00a22f07ac51,1-2-3,validation/CMP-validation-064.csv,483594366.0,483594658.0,prior/CMP-training-062.csv,False,True,False,False,prior_wafer_file_component
validation,343446886,A,validation:154e113213a736a9704e,1-2-3,validation/CMP-validation-064.csv,483594672.0,483594964.0,prior/CMP-training-062.csv,False,True,False,False,prior_wafer_file_component
validation,343446898,A,validation:1a66a543e25029a9ef8e,1-2-3,validation/CMP-validation-064.csv,483594520.0,483594810.0,prior/CMP-training-062.csv,False,True,False,False,prior_wafer_file_component
validation,345446662,A,validation:91c9d0f14458a0dc6978,1-2-3,validation/CMP-validation-064.csv,483597983.333,483598271.667,prior/CMP-training-062.csv,False,True,False,False,prior_wafer_file_component
validation,345446670,A,validation:8e1355573c0bd704e983,1-2-3,validation/CMP-validation-063.csv,483504241.333,483504544.0,validation/CMP-validation-063.csv,False,False,False,True,
validation,345446702,A,validation:0f93315623764f80da6b,1-2-3,validation/CMP-validation-064.csv,483598859.333,483599152.333,prior/CMP-training-062.csv,False,True,False,False,prior_wafer_file_component
validation,349446718,A,validation:619093e00139e5c419d2,1-2-3,validation/CMP-validation-078.csv,484120289.333,484120582.0,prior/CMP-training-071.csv,False,True,False,False,prior_wafer_file_component
validation,349446904,A,validation:c87eb7ee7bf59cf80c4c,1-2-3,validation/CMP-validation-068.csv,483802260.667,483802544.333,prior/CMP-training-062.csv,False,True,False,False,prior_wafer_file_component
validation,665222746,A,validation:0319d65c34229c36f0bf,1-2-3,validation/CMP-validation-079.csv,484158809.0,484159105.0,prior/CMP-training-071.csv,False,True,False,False,prior_wafer_file_component
validation,1272253442,B,validation:78875319963f571e29f7,4-5-6,validation/CMP-validation-167.csv,486774687.0,486775052.0,validation/CMP-validation-167.csv,False,False,False,True,
validation,1272253470,B,validation:bb8506f99b2be1c022d1,4-5-6,validation/CMP-validation-168.csv,486795220.333,486795572.333,prior/CMP-training-167.csv,True,True,False,False,prior_wafer_file_component
validation,1276253454,A,validation:e36d14fb696c4b9ac172,4-5-6,validation/CMP-validation-171.csv,486873571.0,486873924.0,validation/CMP-validation-171.csv,False,False,False,True,
validation,1276253458,B,validation:101efa49ea5447688a9f,4-5-6,validation/CMP-validation-173.csv,486946010.333,486946386.333,validation/CMP-validation-173.csv,False,False,False,True,
validation,1276253470,B,validation:fbe827fae248388c101e,4-5-6,validation/CMP-validation-173.csv,486946208.333,486946559.333,validation/CMP-validation-173.csv,False,False,False,True,
validation,1276253680,A,validation:e637eaf17409a0d1ef6e,4-5-6,validation/CMP-validation-168.csv,486790780.0,486791130.0,prior/CMP-training-167.csv,True,True,False,False,prior_wafer_file_component
validation,1286253642,A,validation:4609f133f899a617eaac,4-5-6,validation/CMP-validation-151.csv,486217095.667,486217448.0,prior/CMP-training-134.csv,True,True,False,False,prior_wafer_file_component
validation,1286253704,A,validation:d53747deaeef9bde3b82,4-5-6,validation/CMP-validation-152.csv,486263752.0,486264113.0,prior/CMP-training-134.csv,False,True,False,False,prior_wafer_file_component
validation,1286253720,B,validation:dc302d2a4c9c5a46aa84,4-5-6,validation/CMP-validation-153.csv,486272292.333,486272655.333,prior/CMP-training-134.csv,True,True,False,False,prior_wafer_file_component
validation,1286253736,A,validation:a3a2335b3f3283b1f7ae,4-5-6,validation/CMP-validation-151.csv,486222872.0,486223226.0,prior/CMP-training-134.csv,True,True,False,False,prior_wafer_file_component
validation,1286253740,B,validation:01d6d1b1cb0923deb95f,4-5-6,validation/CMP-validation-153.csv,486266121.333,486266464.333,prior/CMP-training-134.csv,False,True,False,False,prior_wafer_file_component
validation,1286253748,A,validation:8e7365ee0e106dbd7b6b,4-5-6,validation/CMP-validation-151.csv,486222684.0,486223040.0,prior/CMP-training-134.csv,False,True,False,False,prior_wafer_file_component
validation,1286253756,A,validation:5a8a4450970feb9c5591,4-5-6,validation/CMP-validation-151.csv,486209480.667,486209837.333,prior/CMP-training-134.csv,False,True,False,False,prior_wafer_file_component
validation,1288253454,B,validation:51d3603665fd6a50409f,4-5-6,validation/CMP-validation-152.csv,486255142.333,486255502.333,prior/CMP-training-134.csv,True,True,False,False,prior_wafer_file_component
validation,1288253644,B,validation:675c849b3b4d974c69e3,4-5-6,validation/CMP-validation-152.csv,486258686.333,486259044.333,prior/CMP-training-134.csv,False,True,False,False,prior_wafer_file_component
validation,1288253656,A,validation:7021513245762ad198b4,4-5-6,validation/CMP-validation-151.csv,486209667.667,486210028.667,prior/CMP-training-134.csv,False,True,False,False,prior_wafer_file_component
validation,1290253736,B,validation:125ca3ce17dc586a1a6f,4-5-6,validation/CMP-validation-158.csv,486431331.333,486431691.333,prior/CMP-training-134.csv,False,True,False,False,prior_wafer_file_component
validation,1290253744,B,validation:db385d1d038a0b0601e3,4-5-6,validation/CMP-validation-158.csv,486431143.333,486431499.0,prior/CMP-training-134.csv,True,True,False,False,prior_wafer_file_component
validation,1292253538,A,validation:71c0c9da6f2f990a5dc5,4-5-6,validation/CMP-validation-153.csv,486288250.0,486288610.0,prior/CMP-training-134.csv,False,True,False,False,prior_wafer_file_component
validation,1292253542,A,validation:47bcc6fad12f551e8abf,4-5-6,validation/CMP-validation-153.csv,486278523.0,486278877.0,prior/CMP-training-134.csv,True,True,False,False,prior_wafer_file_component
validation,1294253760,A,validation:f7d0fe5dba7e99b7aafc,4-5-6,validation/CMP-validation-157.csv,486401237.333,486401592.333,prior/CMP-training-134.csv,False,True,False,False,prior_wafer_file_component
validation,1294253768,A,validation:f26c7d05d5c0b5ef5aeb,4-5-6,validation/CMP-validation-158.csv,486411610.0,486411967.333,prior/CMP-training-134.csv,False,True,False,False,prior_wafer_file_component
validation,1294253772,B,validation:952a1c1164aa8d9bc146,4-5-6,validation/CMP-validation-160.csv,486494269.667,486494639.333,validation/CMP-validation-160.csv,False,False,False,True,
validation,1294253776,A,validation:88b034f69a1b4a932925,4-5-6,validation/CMP-validation-158.csv,486415865.333,486416234.333,prior/CMP-training-134.csv,False,True,False,False,prior_wafer_file_component
validation,1294253784,A,validation:908c1a267a3bc772e104,4-5-6,validation/CMP-validation-163.csv,486556883.667,486557244.667,prior/CMP-training-134.csv,False,True,False,False,prior_wafer_file_component
validation,1296253546,A,validation:7883f8972fba7640b3ef,4-5-6,validation/CMP-validation-157.csv,486382935.667,486383288.0,prior/CMP-training-134.csv,True,True,False,False,prior_wafer_file_component
validation,1296253620,A,validation:a4bc10e51e7c44f987e7,4-5-6,validation/CMP-validation-157.csv,486383120.667,486383473.667,prior/CMP-training-134.csv,False,True,False,False,prior_wafer_file_component
validation,1300253616,B,validation:69b50bb6c7a28ec79f43,4-5-6,validation/CMP-validation-160.csv,486494648.333,486494999.333,validation/CMP-validation-160.csv,False,False,False,True,
validation,1300253620,B,validation:acc2675bc2e53bc15596,4-5-6,validation/CMP-validation-159.csv,486465343.667,486465693.667,prior/CMP-training-134.csv,True,True,False,False,prior_wafer_file_component
validation,1302253820,A,validation:5d0927247417f99064ab,4-5-6,validation/CMP-validation-146.csv,486064107.333,486064459.667,prior/CMP-training-145.csv,False,True,False,False,prior_wafer_file_component
validation,1304253558,A,validation:0ce99f0000803b424d60,4-5-6,validation/CMP-validation-144.csv,486029439.667,486029793.667,prior/CMP-training-145.csv,True,True,False,False,prior_wafer_file_component
validation,1306253792,A,validation:8691d279983e54828d28,4-5-6,validation/CMP-validation-147.csv,486093228.333,486093584.333,validation/CMP-validation-147.csv,False,False,False,True,
validation,1308253530,B,validation:170594c27b51c79617de,4-5-6,validation/CMP-validation-146.csv,486080650.333,486080992.333,prior/CMP-training-145.csv,False,True,False,False,prior_wafer_file_component
validation,1308253588,B,validation:fc8e3383bca30f208e32,4-5-6,validation/CMP-validation-147.csv,486096766.333,486097129.333,validation/CMP-validation-147.csv,False,False,False,True,
validation,1312253526,A,validation:4cc699f0154ebe4381ab,4-5-6,validation/CMP-validation-147.csv,486111468.333,486111822.0,validation/CMP-validation-147.csv,False,False,False,True,
validation,1314253612,A,validation:ca561759f01fb42e84f2,4-5-6,validation/CMP-validation-152.csv,486249339.333,486249693.0,prior/CMP-training-134.csv,True,True,False,False,prior_wafer_file_component
validation,1316253830,A,validation:da13c4f656f407e4aa76,4-5-6,validation/CMP-validation-150.csv,486205451.333,486205815.667,validation/CMP-validation-150.csv,False,False,False,True,
validation,1322253568,B,validation:70247ca4971383985eba,4-5-6,validation/CMP-validation-142.csv,485956491.0,485956849.333,validation/CMP-validation-142.csv,False,False,False,True,
validation,1322253798,B,validation:449a4952bf07217c2266,4-5-6,validation/CMP-validation-142.csv,485956299.333,485956662.667,validation/CMP-validation-142.csv,False,False,False,True,
validation,1324253768,B,validation:b36b147167e1f97740ac,4-5-6,validation/CMP-validation-139.csv,485884686.333,485885044.333,prior/CMP-training-134.csv,True,True,False,False,prior_wafer_file_component
validation,1324253784,A,validation:f8d8d270d0ed42af6f78,4-5-6,validation/CMP-validation-138.csv,485848049.333,485848400.0,prior/CMP-training-134.csv,False,True,False,False,prior_wafer_file_component
validation,1324253882,A,validation:bf1890b77ee978a0533b,4-5-6,validation/CMP-validation-138.csv,485850043.667,485850391.333,prior/CMP-training-134.csv,False,True,False,False,prior_wafer_file_component
validation,1326253604,A,validation:eaee0a582f61d8b157d8,4-5-6,validation/CMP-validation-141.csv,485925519.0,485925877.0,validation/CMP-validation-141.csv,False,False,False,True,
validation,1326253612,B,validation:f3ac93c3bfe3f065ca1f,4-5-6,validation/CMP-validation-143.csv,485998480.333,485998837.333,validation/CMP-validation-143.csv,False,False,False,True,
validation,1326253616,B,validation:3e4cbd81ff54f6131b40,4-5-6,validation/CMP-validation-143.csv,485997912.333,485998273.333,validation/CMP-validation-143.csv,False,False,False,True,
validation,1330253616,B,validation:34c615699b7038137359,4-5-6,validation/CMP-validation-143.csv,486003819.333,486004175.333,validation/CMP-validation-143.csv,False,False,False,True,
validation,1332253862,B,validation:6214fa46753dbe3df9cf,4-5-6,validation/CMP-validation-143.csv,485995307.667,485995662.333,validation/CMP-validation-143.csv,False,False,False,True,
validation,1332253878,B,validation:a44fa6544f0b73b2802f,4-5-6,validation/CMP-validation-143.csv,485999512.667,486000122.333,validation/CMP-validation-143.csv,False,False,False,True,
validation,1332253882,B,validation:12563bd5b74ba5868e1d,4-5-6,validation/CMP-validation-143.csv,485995492.333,485995847.333,validation/CMP-validation-143.csv,False,False,False,True,
validation,1451738980,B,validation:6889f99e5695e9096fdf,4-5-6,validation/CMP-validation-139.csv,485874867.0,485875228.0,prior/CMP-training-134.csv,True,True,False,False,prior_wafer_file_component
validation,1462254138,A,validation:714530dc9c832560e443,4-5-6,validation/CMP-validation-138.csv,485840696.667,485841048.333,prior/CMP-training-134.csv,True,True,False,False,prior_wafer_file_component
validation,1462254284,A,validation:dedb4777198ae9b97014,4-5-6,validation/CMP-validation-137.csv,485812931.0,485813288.0,prior/CMP-training-134.csv,False,True,False,False,prior_wafer_file_component
validation,1462254296,A,validation:8004b45c1bd1363d5a62,4-5-6,validation/CMP-validation-137.csv,485818464.0,485818818.667,prior/CMP-training-134.csv,False,True,False,False,prior_wafer_file_component
validation,1462254328,A,validation:7c1742de3cf425b6c6b2,4-5-6,validation/CMP-validation-137.csv,485832785.333,485833128.0,prior/CMP-training-134.csv,True,True,False,False,prior_wafer_file_component
