sample_id,WAFER_ID,STAGE,condition,group_id,start,end,qc_active_episodes,qc_raw_count,qc_gap_count,qc_active_count,qc_longest_count,qc_trimmed_count,cohort
8bd83749b5952e5ef4fa,3031014540,B,Cond2,,484925341.667,484925692.667,1,175,175,77,77,69,validation
7825792d6c2528de0cc3,3031014560,A,Cond1,,484816295.333,484816650.333,1,182,182,70,70,62,validation
e44a901c02880db8eceb,3033014314,B,Cond2,,484928305.667,484928664.667,1,185,185,70,70,62,validation
fafcd26397789f0e8daa,3033014468,B,Cond2,,484897951.333,484898300.0,1,177,177,39,39,34,validation
c60e4240dcbda6ae0b95,3035014544,B,Cond2,,484872250.333,484872594.0,0,189,189,0,0,0,validation
f566eb1d47ceca025df2,3037014306,B,Cond2,,484876113.333,484876475.333,1,184,184,67,67,59,validation
74bc752c29d1e6102fe0,3037014314,B,Cond2,,484856320.333,484856677.333,1,183,183,73,73,65,validation
a6aee8777d1c409767c9,3037014326,A,Cond1,,484866035.333,484866388.333,1,179,179,71,71,63,validation
a57514a0f97e35e46807,3037014330,B,Cond2,,484876681.333,484877038.0,1,182,182,72,72,64,validation
9d188a1ef3c30df74559,3621681194,A,Cond1,,486562079.667,486562442.333,1,189,189,71,71,63,validation
d834311cd00e481f549e,3621681356,B,Cond2,,486902651.667,486903017.667,1,190,190,68,68,60,validation
cf65f2d0a6c75669b332,3623681114,B,Cond2,,486606323.333,486606680.333,0,182,182,0,0,0,validation
12e2c305863d1d5336fe,3623681130,A,Cond1,,486741400.333,486741747.667,1,173,173,49,49,42,validation
096a35eef06bf383d4ed,3623681192,A,Cond1,,486501537.333,486501907.333,1,192,192,67,67,60,validation
952462d502f590eab602,3623681196,B,Cond2,,486767454.0,486767819.0,1,191,191,68,68,60,validation
7ba3be776069bbcb52ce,3625681206,B,Cond2,,486418737.0,486419097.0,1,187,187,69,69,61,validation
552722de245bd5ef7f11,3625681352,A,Cond1,,486503360.667,486503724.333,1,191,191,67,67,59,validation
421a1014c185529c23d8,3625681396,A,Cond1,,486407982.333,486408340.0,1,185,185,67,67,60,validation
0143a59f6bdef521d30c,3625681400,A,Cond1,,486485231.333,486485594.333,1,190,190,67,67,59,validation
9dc91441973ecfab88dd,3625681400,B,Cond2,,486529406.333,486529772.0,1,193,193,67,67,59,validation
938a51a6e19bd8517c3e,3627681094,A,Cond1,,486310456.333,486310820.333,1,189,189,69,69,61,validation
55d722d83e64ffe1a34c,3840719358,B,Cond2,,482133047.667,482133423.667,1,203,203,71,71,63,validation
7648830bcc335c2c3a0d,3844719346,B,Cond2,,482957903.0,482958273.0,1,194,194,74,74,64,validation
7d2356c2e4eb227d2dd2,3846719072,A,Cond1,,483412809.667,483413176.667,1,196,196,67,67,59,validation
8f4e09fa8afeef1c699b,4167773562,A,Cond1,,483946145.0,483946510.0,1,192,192,72,72,64,validation
a5b68e0859a37fa02563,4167773588,B,Cond2,,484084911.333,484085281.333,1,196,196,71,71,63,validation
ab7fdb3487efe1742f28,4169773342,A,Cond1,,483961926.333,483962292.333,1,189,189,51,51,45,validation
4137d1cd0a597693179e,4169773374,A,Cond1,,483922280.667,483922638.0,1,177,177,60,60,54,validation
7c2b19459ed87e3d1b68,4171773580,B,Cond2,,483966364.333,483966732.333,1,193,193,73,73,65,validation
19e1e05ed73e4cf39502,4171773584,B,Cond2,,483966767.333,483967141.333,1,197,197,72,72,64,validation
77fa0001c60e2f817dbc,4173773334,A,Cond1,,483782840.333,483783211.333,1,196,196,70,70,62,validation
74c6c4867375a7d7d95d,4173773544,A,Cond1,,483795296.667,483795660.0,1,193,193,71,71,63,validation
f84cc78bad40dbc29a2d,4173773556,A,Cond1,,483791913.667,483792277.0,1,194,194,70,70,62,validation
e611e8e7700ee544c835,4175773572,B,Cond2,,484143809.667,484144167.667,1,183,183,75,75,67,validation
a18792c97d6ab2f0282e,4175773600,B,Cond2,,484120600.0,484120963.667,1,186,186,75,75,66,validation
1885f10f34a790973cd1,4175773616,B,Cond2,,484168389.667,484168749.667,1,186,186,72,72,64,validation
60f37ebcf1c132248055,4175773620,A,Cond1,,484087523.667,484087886.333,1,189,189,72,72,64,validation
51e4dc168e148934494a,4175773620,B,Cond2,,484137621.667,484137990.667,1,195,195,71,71,63,validation
9aa3363ff8730934478d,4175773628,A,Cond1,,484085112.333,484085478.667,1,191,191,70,70,62,validation
5805adc9b48cb8b4f9d2,4177773370,A,Cond1,,484013780.333,484014128.333,0,196,196,0,0,0,validation
2182aa3c1aa556bbcae1,4179773514,B,Cond2,,484077708.667,484078080.333,1,194,194,73,73,65,validation
3c96d5dd0acebc7b4e32,4179773568,A,Cond1,,483962316.0,483962679.0,1,189,189,70,70,62,validation
f4350c0188da76f0ecb0,4179773600,A,Cond1,,484041455.333,484041812.333,1,180,180,39,39,34,validation
2965f4b2d9dda1e0bb4c,4187773522,A,Cond1,,484309825.333,484310184.333,1,184,184,67,67,60,validation
445e3b4c425d42dfddd3,4187773526,B,Cond2,,484267991.0,484268353.667,1,193,193,71,71,63,validation
3f86a487f1fd234635f6,4189773378,A,Cond1,,484089236.0,484089599.333,1,190,190,72,72,64,validation
013232deae171214ceb3,4189773386,A,Cond1,,484140989.667,484141343.667,1,182,182,71,71,63,validation
9e66429099fc2f2d7817,4189773472,A,Cond1,,484120792.0,484121157.0,1,190,190,72,72,64,validation
85c68db0ef141625790f,4189773496,A,Cond1,,484087323.333,484087693.333,1,195,195,68,68,60,validation
eb5074e9f2626b4d716a,4189773496,B,Cond2,,484140793.667,484141158.667,1,190,190,69,69,61,validation
6f0932cc6675f3ee2542,4199773688,A,Cond1,,482350190.0,482350552.667,1,186,186,72,72,65,validation
9b7894b0342456ec1bc2,4203773672,B,Cond2,,482329209.0,482329568.333,1,183,183,77,77,67,validation
63e4354d15a8398b10f4,4203773676,B,Cond2,,482329000.0,482329378.667,1,203,203,68,68,60,validation
b6b0e5a857dcc1edaab5,4203773684,B,Cond2,,482342508.333,482342877.333,1,196,196,71,71,63,validation
b3b39d6ab2f8abea410e,4203773688,A,Cond1,,482288576.333,482288926.0,1,177,177,67,67,58,validation
9a2445259d7561db1c6b,4207773462,A,Cond1,,482500877.0,482501234.667,1,184,184,70,70,62,validation
b11cdf408556b6dc8e16,4207773648,A,Cond1,,482528740.333,482529102.333,1,190,190,71,71,63,validation
f06a70a0fe6cc5a5d6f6,4207773648,B,Cond2,,482556242.667,482556615.667,1,200,200,69,69,60,validation
691357333f4b04269b52,4207773652,A,Cond1,,482552185.333,482552549.667,1,190,190,67,67,59,validation
ead35c59de19870f2126,4209773426,A,Cond1,,482457808.667,482458164.667,1,186,186,71,71,63,validation
2f6a7a181de5cfaa8cde,4209773430,A,Cond1,,482485303.0,482485652.667,1,179,179,76,76,66,validation
4875a75c344482978f36,4209773438,B,Cond2,,482496769.667,482497125.667,0,170,170,0,0,0,validation
d9e38067125060fb5fbb,4209773444,A,Cond1,,482470737.0,482471095.0,1,185,185,71,71,63,validation
102b404843f3ca85d755,4209773468,A,Cond1,,482457997.0,482458354.667,1,186,186,71,71,63,validation
adbd93952208303ff0ae,4211773440,B,Cond2,,482495334.333,482495692.667,0,202,202,0,0,0,validation
903046d8521d5e46f345,4211773456,B,Cond2,,482456951.667,482457313.0,1,186,186,72,72,64,validation
4bf13660bcc264021545,4211773678,A,Cond1,,482421525.667,482421887.333,1,184,184,72,72,64,validation
371865969277bcb488f9,4213773672,A,Cond1,,482377241.0,482377604.0,1,187,187,71,71,63,validation
c01c074868e062be80cf,4213773680,A,Cond1,,482438296.333,482438656.667,1,189,189,71,71,63,validation
730da3d027a9ed07b05d,4213773722,B,Cond2,,482455795.667,482456161.0,1,174,174,69,69,61,validation
71da84cd5e28dcf927b7,4215773460,A,Cond1,,483071802.0,483072168.0,1,192,192,47,47,40,validation
fcf28b1af17c9802ede9,4215773464,B,Cond2,,482838513.0,482838896.333,1,208,208,66,66,60,validation
99ac0ef170cab61c4235,4219773464,A,Cond1,,482632007.667,482632363.667,1,185,185,72,72,64,validation
662cd213b2cc0a6b8a23,4219773488,A,Cond1,,482742816.667,482743182.0,1,184,184,57,57,51,validation
4dfafbe5f76d143f8487,4219773496,B,Cond2,,482760181.333,482760542.333,1,191,191,40,40,35,validation
88fbb6fe7f7156acd3d1,4219773686,A,Cond1,,482689918.667,482690283.333,1,186,186,74,74,64,validation
e477432be3307a7465d3,4219773686,B,Cond2,,482728194.667,482728565.0,1,196,196,72,72,64,validation
897bee1bf99f151a6176,4221773730,A,Cond1,,482621417.0,482621777.0,1,186,186,71,71,63,validation
db65febf89adc26f3276,4221773742,A,Cond1,,482621994.0,482622357.0,1,187,187,71,71,64,validation
2eb9a4a0ad0960ceacbb,4223773492,B,Cond2,,483861353.0,483861734.0,1,206,206,71,71,63,validation
696263361cba3205c18b,4225773730,B,Cond2,,483610349.0,483610713.0,1,195,195,72,72,64,validation
46dce212d8c575b7596f,4225773734,A,Cond1,,483478954.667,483479321.0,1,190,190,71,71,63,validation
c2ece8ac966945a0e2f1,4225773758,B,Cond2,,483630133.0,483630507.333,1,200,200,68,68,60,validation
488916a7c7d3b9ea7c0d,4227773658,A,Cond1,,483384661.667,483385027.0,1,187,187,70,70,65,validation
7005c86d0920a13f4cd0,4229773648,A,Cond1,,483160984.0,483161341.667,1,185,185,77,77,67,validation
203bb84e13443f7254b6,4229773660,A,Cond1,,483161173.667,483161540.0,1,190,190,71,71,63,validation
b3f8b13576d7d5ff6f8b,4229773660,B,Cond2,,483201711.0,483202533.333,1,192,192,72,72,67,validation
38ab47e5f27c1f99ffaf,4229773698,B,Cond2,,483418489.333,483418856.0,1,197,197,41,41,35,validation
a9e8954120225656d76b,4229773742,B,Cond2,,482706508.333,482706876.333,1,196,196,70,70,62,validation
ab666fc66de12fb8baa7,4229773750,B,Cond2,,483252717.0,483253068.0,0,178,178,0,0,0,validation
802b230d0aa13ef09b01,-4226160404,A,Cond1,,481701118.0,481701493.667,1,197,197,75,75,66,test
78293129114a408f1e80,-4224160686,A,Cond1,,481663713.667,481664079.667,1,193,193,72,72,64,test
d2b619d0c27a2215d97d,-4224160678,B,Cond2,,481656553.667,481656926.333,1,198,198,71,71,64,test
8cbfa251ad6482b9468a,-4224160592,A,Cond1,,481638013.333,481638376.333,1,188,188,56,56,50,test
2f19a3b3f53f74c8f06d,-4222160444,B,Cond2,,482153650.0,482154042.0,1,215,215,53,53,45,test
57fe37f23a7a563e92b5,-4222160424,B,Cond2,,482165455.667,482165825.333,1,194,194,72,72,65,test
d88729a1562ff7919ee6,-4222160392,B,Cond2,,482165059.333,482165430.333,1,194,194,70,70,62,test
962437a2fbc3b6042db7,-4220160694,B,Cond2,,482383326.333,482383689.667,1,187,187,73,73,65,test
f87bd15cfe0b9c9d8415,-4220160674,B,Cond2,,482392912.667,482393218.667,1,133,133,67,67,60,test
764753670487fc80d24c,-4220160654,A,Cond1,,482324184.667,482324544.667,1,188,188,70,70,63,test
7f2459acd6f57454c4de,-4220160642,B,Cond2,,482371389.0,482371752.0,1,187,187,71,71,63,test
957c27960f457cd8dabf,-4220160584,B,Cond2,,482190913.667,482191285.333,1,203,203,69,69,61,test
fb0eae697a9519d0905e,-4141512092,A,Cond1,,482617339.0,482617702.0,1,191,191,68,68,61,test
578662795c0c299ba758,-4139511862,A,Cond1,,482641202.667,482641561.667,1,188,188,69,69,61,test
f60abb8f931c66b5bf55,-4113511760,A,Cond1,,481693276.333,481694612.333,1,202,202,71,71,63,test
240582ac933b31585eaa,-4111512042,A,Cond1,,482342313.333,482342678.333,1,190,190,68,68,60,test
c26e0c529372ea2ee611,-4111511840,B,Cond2,,482379246.0,482379612.0,1,192,192,70,70,63,test
49bba6db5bee77022ef6,-4045511872,B,Cond2,,484863294.333,484863655.333,1,188,188,70,70,61,test
9fd0ed5ba993979a6cfd,-4043511804,B,Cond2,,484873722.0,484874091.333,1,195,195,72,72,64,test
bf41f45050aa7ffc0a41,-4043511570,B,Cond2,,484936035.667,484936395.667,1,186,186,71,71,63,test
ab2a98cd53feb4a9b68e,-4041511816,B,Cond2,,485738228.333,485738587.0,1,185,185,67,67,59,test
1ac24eafd0da43e258bc,-4037511812,B,Cond2,,485159213.0,485159574.0,1,190,190,69,69,61,test
b975a3224ef6639f0a72,-4035511804,B,Cond2,,485078974.0,485079334.0,1,187,187,67,67,59,test
05a15453e1d30c4d06e3,-4035511566,B,Cond2,,485161947.0,485162308.0,1,187,187,74,74,66,test
bbb5ef61589c83445e6d,-4033511554,A,Cond1,,485318846.667,485319204.667,1,184,184,68,68,60,test
98cba2b96f73f2b35fd6,-4033511552,A,Cond1,,485356812.667,485357153.667,2,167,167,96,64,56,test
fcd498cc64e4e283fd14,-4033511540,A,Cond1,,485262322.0,485262677.0,1,181,181,72,72,64,test
43f41ee9574e59f97f85,-4027511798,A,Cond1,,482797477.0,482797844.333,1,193,193,76,76,68,test
3412955d6c5ac4440b55,-4025511544,A,Cond1,,483253431.0,483253795.0,1,190,190,68,68,60,test
d279bdf911278448128d,-4025511544,B,Cond2,,483286520.667,483286884.667,1,194,194,72,72,62,test
d57fb09251db630e1c42,-4025511528,B,Cond2,,483102802.667,483103179.0,1,203,203,72,72,64,test
e75722edfe57cace8431,-4025511500,B,Cond2,,483263663.667,483264028.333,1,192,192,68,68,60,test
43b8588baa3f12c6ca6b,-4023511616,A,Cond1,,483212652.667,483213002.0,0,177,177,0,0,0,test
effbef4e397b3bf03d9b,-4023511604,A,Cond1,,483225565.0,483225926.333,1,187,187,70,70,60,test
4a8255e9c03d9064da6e,-4021511610,A,Cond1,,483644558.667,483644929.333,1,198,198,68,68,60,test
2d9bec1b3d81c5674e0f,-4019511786,B,Cond2,,484019978.0,484020345.333,1,193,193,72,72,64,test
604297c540f93a7ea7a1,-4019511762,A,Cond1,,483929202.333,483929703.667,1,194,194,67,67,59,test
4c93d5d8a6926d298bc4,-4019511616,A,Cond1,,483946343.0,483946786.0,1,190,190,70,70,62,test
5e954f010a07d7b406c0,-4019511596,B,Cond2,,483990597.667,483990967.0,1,194,194,68,68,60,test
40b3ead632c8b379236a,-4017511602,B,Cond2,,483963021.333,483963398.0,1,200,200,72,72,65,test
4d02baea5f92507f22f0,-4017511594,B,Cond2,,483964881.667,483965251.667,1,198,198,72,72,63,test
0840e6892b63ab3fb73d,-4017511500,B,Cond2,,483965084.333,483965455.333,1,197,197,70,70,62,test
2c40e43ca8186da9e870,-3784722864,B,Cond2,,482520564.667,482520934.333,1,193,193,62,62,55,test
18de11410d8e0e935400,-3784722856,B,Cond2,,482131398.667,482131780.667,1,209,209,67,67,59,test
ef55cca9a61c5f46bf0d,-3784722762,B,Cond2,,482665185.0,482665549.667,1,193,193,68,68,59,test
6e87305a98324b192f85,-3780722714,A,Cond1,,487062945.333,487063301.333,1,182,182,74,74,66,test
d952f73daa3cfa643d4f,-3780722714,B,Cond2,,487140788.667,487141142.667,1,181,181,72,72,64,test
8a557519f593fe021263,-2701400560,B,Cond2,,482649030.333,482649403.333,1,202,202,66,66,59,test
740db52c219cdb88368f,-2701400556,B,Cond2,,482654827.333,482655200.333,2,185,185,103,64,56,test
1b71d0d68b678324b5ec,-2701400544,A,Cond1,,482621033.0,482621395.0,1,187,187,72,72,62,test
72f27f0639e543a56a3e,-2699400360,A,Cond1,,482621610.0,482621968.0,1,189,189,71,71,63,test
ca786fef1ace9de4a2dc,-2579249818,A,Cond1,,482180095.0,482180460.0,1,192,192,68,68,60,test
070a26f87b8bb0196d5a,-2569249796,A,Cond1,,485556490.333,485556850.333,1,185,185,70,70,62,test
926a1c06ffe4fe95a1d6,-2567249784,A,Cond1,,485563928.333,485564290.333,1,188,188,66,66,58,test
2f2bc1534b1e3fdd9d52,-2565249990,B,Cond2,,482928757.667,482929132.0,1,201,201,71,71,63,test
4c4101c930efb6d446eb,-2565249986,A,Cond1,,482742626.667,482742986.333,1,186,186,72,72,64,test
95a66aac498374b464f2,-2149929676,A,Cond1,,483603059.667,483603427.0,1,194,194,70,70,61,test
76878d721fb53e76d9fc,-2149929668,A,Cond1,,483608178.667,483608539.0,1,187,187,71,71,63,test
193ca7033f67b8f177e8,-2143929736,A,Cond1,,483066066.0,483066429.333,1,190,190,74,74,63,test
54e352c9fcb29c063a3c,-2141929708,B,Cond2,,482990597.0,482990975.667,1,206,206,74,74,63,test
bd0e4ec69375e5934138,-2141929704,B,Cond2,,482816524.0,482816902.667,1,203,203,67,67,59,test
f0fb91da579f6f1f49ec,-2139929776,A,Cond1,,483602666.667,483603034.667,1,192,192,71,71,66,test
58c585360a59e28b17a2,-2133929504,B,Cond2,,482427715.667,482428085.333,1,192,192,72,72,62,test
404093efb1e18525aae2,-2131929490,A,Cond1,,482688336.0,482688698.0,1,191,191,67,67,59,test
767913bddf4c33a0a5f6,-2131929472,A,Cond1,,482773299.0,482773662.0,1,188,188,71,71,63,test
1d46a590ac050bf38b25,-2131929444,A,Cond1,,482640257.333,482640621.333,1,188,188,72,72,64,test
1b3066545c255d2e7616,-2129929678,A,Cond1,,482538171.0,482538535.333,1,194,194,68,68,60,test
532038a18961d4c7362a,-2129929480,B,Cond2,,482472137.0,482472497.0,1,189,189,71,71,63,test
a0e35412fee239717c15,-2129929476,B,Cond2,,482485486.333,482485855.0,1,191,191,73,73,65,test
2cd489492c0fd76d31d5,-2045929450,B,Cond2,,484607428.667,484607785.0,1,182,182,72,72,63,test
aacb8f147338006805aa,-2045929446,B,Cond2,,484608665.0,484609022.333,1,185,185,71,71,63,test
1cb5a5cbb8d20b9f85cd,-2039929208,A,Cond1,,483967752.667,483968120.667,1,196,196,71,71,63,test
f6323ed237c5935fcaad,-2033929454,A,Cond1,,484344289.0,484344651.667,1,189,189,44,44,40,test
ef41dca19f87cb9db634,-2033929446,A,Cond1,,484344676.333,484345047.0,1,194,194,71,71,63,test
ea815ab5a7798dc8b3d0,-2033929442,A,Cond1,,484336156.0,484336519.0,1,187,187,71,71,63,test
ec299949f47acf4481eb,-2033929422,B,Cond2,,484143217.667,484143595.0,1,189,189,67,67,62,test
e4a8d590a7f0cdfa810c,-2033929280,B,Cond2,,484135304.667,484135692.667,1,222,222,78,78,67,test
833989e1b27359f5fcd1,-1720100472,B,Cond2,,484849978.0,484850339.333,1,188,188,66,66,58,test
2bee269ffc1783adc8f9,-1720100456,B,Cond2,,484878093.333,484878452.0,1,187,187,71,71,63,test
a7a50e39d82263ff1fda,-1714100714,A,Cond1,,484310014.333,484310375.0,1,185,185,70,70,62,test
4785068d163fb47d5d68,-1714100528,B,Cond2,,484148092.667,484148456.667,1,190,190,69,69,61,test
4776e888a023544db6b1,-1193530638,A,Cond3,,483135970.0,483136273.667,2,158,158,17,14,11,test
a46bebf8e9f512a996be,-1183530650,A,Cond3,,481895979.333,481896279.667,0,150,150,0,0,0,test
40bed85ae6557f5ba21f,-1183530600,A,Cond3,,482942989.0,482943289.0,0,156,156,0,0,0,test
85d6e790a5c68d082c31,-903170202,A,Cond1,,482349998.0,482350362.667,1,186,186,71,71,63,test
d5781eb69b823c502bd1,-903170120,A,Cond1,,482348031.667,482348385.0,1,183,183,72,72,64,test
650a13d664b0452243c7,-903170120,B,Cond2,,482377823.0,482378189.0,1,189,189,72,72,64,test
ac3d00b3184df4597929,-899170202,B,Cond2,,481985429.0,481985809.0,1,204,204,68,68,60,test
1c07593c740f2420a217,-899170194,A,Cond1,,481948439.0,481948803.667,1,192,192,72,72,64,test
c963be8f10cffffbc7e5,-899170172,A,Cond1,,481936597.0,481936967.333,1,196,196,71,71,63,test
278eef490e1b8b5a998e,-899170164,A,Cond1,,481951586.0,481951940.667,0,200,200,0,0,0,test
42920a47f36ad70bcb75,-897170418,B,Cond2,,482330156.0,482330503.333,0,177,177,0,0,0,test
5e3b5c759e17de0ad882,-887170152,B,Cond2,,481645032.667,481645392.0,0,188,188,0,0,0,test
ac8990d5cceaedd7d901,-879170266,A,Cond1,,481750001.667,481750364.0,0,180,180,0,0,0,test
e1a33ee9593555a25d87,-879170254,B,Cond2,,481842056.667,481842428.0,1,176,176,80,80,66,test
580873c249e099e5a59d,-879170112,B,Cond2,,481842606.667,481842966.0,0,201,201,0,0,0,test
1d410fde2606e936250d,-879170104,B,Cond2,,481905670.333,481906042.333,1,196,196,68,68,60,test
3ffaf599b5242d939e38,-879170084,A,Cond1,,481936398.667,481936767.333,1,193,193,71,71,63,test
1fa79b59f22cb39b8f6d,-879170080,A,Cond1,,481893396.0,481893748.667,1,182,182,27,27,22,test
b4d7bb3408e2d7f8842d,-879170064,A,Cond1,,481794457.0,481794823.0,1,193,193,73,73,65,test
131d05f9047d306b06a7,-877170362,A,Cond1,,481912185.333,481912554.0,1,194,194,73,73,65,test
c5fc910a4b3dc7a8e887,-877170350,B,Cond2,,481987511.0,481987881.667,1,198,198,72,72,64,test
9a4eb8d586f294700a91,-877170314,A,Cond1,,481936000.0,481936381.0,1,195,195,67,67,60,test
2922b1fbfa9542718f5f,-873170358,A,Cond1,,481698622.667,481698978.333,1,179,179,44,44,40,test
72bfbb8b9ab0048db081,-873170342,A,Cond1,,481665845.333,481666210.333,1,191,191,72,72,64,test
1baaf4761c3110190e59,-873170338,B,Cond2,,481756513.0,481756893.333,1,199,199,73,73,65,test
d76b13048dbb9a77aa6b,-873170314,B,Cond2,,481749274.0,481749650.0,1,206,206,71,71,63,test
c2d51a431c1ca85e4120,-873170310,A,Cond1,,481716345.0,481716719.0,1,201,201,67,67,60,test
d8b3bf030cac52b6df0e,-873170244,A,Cond1,,481665646.667,481666016.333,1,194,194,67,67,60,test
7722400135e192d2237e,29494088,B,Cond2,,487163065.667,487163427.667,1,187,187,68,68,60,test
90be7b4b27b44060dd5a,29494100,B,Cond2,,487185130.667,487185485.0,1,181,181,60,60,54,test
9568569c28b202e4863d,29494112,A,Cond1,,487091269.333,487091624.333,1,183,183,72,72,64,test
6085727d6ece27d56f3c,29494128,A,Cond1,,487105367.0,487105721.333,1,180,180,72,72,64,test
e36c6ea665925d836c4d,29494162,B,Cond2,,487184946.0,487185298.0,1,180,180,70,70,62,test
2e80bf402dc99d688266,31494164,B,Cond2,,487168529.667,487168893.0,1,186,186,71,71,63,test
2aab1e24996b676e4523,31494172,A,Cond1,,487136433.667,487136790.0,1,185,185,71,71,63,test
0ba8d7ab2acbc60af0a2,33494084,A,Cond1,,487215665.333,487216025.333,1,187,187,71,71,63,test
b253dcf3858f5936bc95,33494140,A,Cond1,,487209805.333,487210160.333,1,180,180,73,73,65,test
602fe24f74039ecae663,33494174,A,Cond1,,487216052.0,487216402.333,1,178,178,77,77,69,test
aeeb3f1c51988fdbb2ec,37494374,A,Cond1,,486934755.333,486935110.333,1,181,181,71,71,63,test
ddde3d9cd9c153bd5bd1,37494400,A,Cond1,,486915122.0,486915482.667,1,184,184,85,85,76,test
33f71953596408ca76b3,37494424,A,Cond1,,486956281.333,486956643.333,1,190,190,67,67,59,test
41543b17d99489751f7a,37494440,A,Cond1,,486934563.333,486934922.333,1,186,186,67,67,59,test
638bccbe4b722eb77d11,41494382,A,Cond1,,487018172.0,487018533.333,1,186,186,69,69,61,test
8bc32a935d3dbc6a6377,41494448,A,Cond1,,487063132.333,487063489.333,1,183,183,72,72,65,test
6c1fd2970a42686b16eb,41494448,B,Cond2,,487138288.667,487138643.667,1,183,183,72,72,64,test
7359fe9944f2bb68e4ec,43494154,A,Cond1,,487092096.333,487092453.333,1,185,185,67,67,59,test
3f935a8c1167fd8b76ad,43494162,B,Cond2,,487138114.0,487138457.0,1,170,170,59,59,53,test
a2c652763ef774058ba3,43494194,B,Cond2,,487115971.667,487116329.667,1,184,184,66,66,59,test
bebfdab8413eaca10cec,43494198,A,Cond1,,487105552.333,487105905.333,1,181,181,71,71,63,test
b9439a1f559670b1388c,43494368,B,Cond2,,487163634.0,487163988.667,1,181,181,70,70,62,test
d9155dbc1410d9e916b4,43494396,A,Cond1,,487062570.333,487062930.333,1,180,180,67,67,59,test
7d84b8e9ad53989df68f,319446600,A,Cond3,,482305068.0,482305363.667,0,151,151,0,0,0,test
1e0940a534cad3bba3b4,323446632,A,Cond3,,483449378.667,483449678.667,1,154,154,30,30,26,test
eb2122dc052db2a66cfe,323446698,A,Cond3,,483354097.667,483354397.333,1,156,156,18,18,14,test
809096580291310a732e,323446710,A,Cond3,,483354841.333,483356364.667,2,156,156,45,24,21,test
63b30f73d6172de799a4,325446712,A,Cond3,,482537123.0,482537421.0,2,149,149,39,29,25,test
bc614ddbcbec41849901,325446874,A,Cond3,,483254226.0,483254522.0,0,149,149,0,0,0,test
006b0b385c96ff685425,325446878,A,Cond3,,483254071.0,483254365.0,0,150,150,0,0,0,test
7882adf4c667faf00510,331446624,A,Cond3,,482135542.667,482135845.667,0,159,159,0,0,0,test
b2418d76b2e497ab1265,331446636,A,Cond3,,482129529.667,482129827.667,0,149,149,0,0,0,test
92b1f654577f3aa99299,331446652,A,Cond3,,482208187.333,482208480.0,0,148,148,0,0,0,test
f61f9f8a880f150b5798,331446686,A,Cond3,,482198802.333,482199104.333,0,148,148,0,0,0,test
5ec5594c255a8b231fdc,333446664,A,Cond3,,482012667.333,482012970.333,0,158,158,0,0,0,test
58403f0dadfb1e9cb730,343446952,A,Cond3,,483792568.0,483792858.0,0,146,146,0,0,0,test
aaa43e2924c2482876aa,345446698,A,Cond3,,483600587.0,483600886.333,1,145,145,48,48,41,test
e9a40d2245015d4bd955,345446888,A,Cond3,,483595157.0,483595456.333,0,156,156,0,0,0,test
0df71fbae975a7245e3c,345446900,A,Cond3,,483505415.667,483505711.667,0,149,149,0,0,0,test
62a12c0d42f4848accee,349446714,A,Cond3,,484126530.667,484126833.667,0,147,147,0,0,0,test
e0983b66510d97641c65,349446880,A,Cond3,,484322389.667,484322679.0,0,141,141,0,0,0,test
632cd5631d4050089994,349446908,A,Cond3,,483795062.0,483795360.0,1,153,153,68,68,60,test
78aaddc26c439d002045,371447012,A,Cond3,,481717458.0,481717745.0,0,141,141,0,0,0,test
aac924067e4e78a61ef9,373446766,A,Cond3,,481639228.333,481639524.333,0,156,156,0,0,0,test
c6b7b39162b16aa2dcca,373446782,A,Cond3,,481687336.0,481687639.333,0,147,147,0,0,0,test
e4930977c9167712fad0,675222828,A,Cond3,,482376315.0,482376621.667,1,161,161,50,50,44,test
99845544c876fcd9dead,675222844,A,Cond3,,482378288.0,482378578.0,1,144,144,14,14,11,test
4a1f7fe13bf5c4089572,1270253696,A,Cond1,,486747401.667,486747761.333,1,186,186,66,66,58,test
a9a54e71945c604de534,1270253708,B,Cond2,,486912606.0,486912974.667,1,189,189,68,68,60,test
c4632c3473f819c1f87d,1270253720,B,Cond2,,486795590.333,486795945.333,1,179,179,73,73,65,test
c5b66d69b61732890b5c,1270253732,B,Cond2,,486823423.0,486823780.0,1,184,184,67,67,59,test
8329b66a4539428ea9b3,1276253688,B,Cond2,,486871043.0,486871400.0,1,181,181,71,71,63,test
faf1c95c3394f52f4626,1286253650,A,Cond1,,486216908.0,486217265.0,1,181,181,72,72,63,test
218e61e220edeca369b5,1286253716,B,Cond2,,486277761.0,486278125.0,1,186,186,69,69,61,test
6d5333367928c4ad8e1c,1286253740,A,Cond1,,486241584.667,486241938.667,1,181,181,71,71,63,test
1474db5f8ce14385a655,1288253462,B,Cond2,,486250448.333,486250810.333,1,186,186,73,73,65,test
331d9793d708a7aa3637,1288253466,A,Cond1,,486222496.0,486222853.0,1,181,181,72,72,64,test
33eda84ec14b5650f80e,1288253486,B,Cond2,,486250251.333,486250618.333,1,191,191,72,72,64,test
604bb15b5002672e3f7d,1288253502,B,Cond2,,486250056.333,486250422.667,1,190,190,69,69,62,test
1b82765c0c2ed1d695a8,1288253644,A,Cond1,,486223246.0,486223603.0,1,183,183,71,71,63,test
