sample_id,WAFER_ID,STAGE,condition,group_id,start,end,excluded_extreme
0efc4250bd16dac53c20,2981014384,A,Cond1,CMP-training-117.csv,485291681.333,485292027.333,False
998cb7a246e4da937a38,2981014388,A,Cond1,CMP-training-117.csv,485256370.0,485256732.0,False
bcedb06af0f79240b29b,2981014388,B,Cond2,CMP-training-117.csv,485359040.333,485359422.0,False
7f26bdd1a6cc4b4f69d3,2981014396,A,Cond1,CMP-training-117.csv,485256562.0,485256917.0,False
26b49a8ac1e84a4a272c,2981014396,B,Cond2,CMP-training-117.csv,485344373.333,485344743.333,False
1deef501b37cfab3eb56,2981014402,B,Cond2,CMP-training-117.csv,485360223.333,485360593.667,False
59aafa30330d0724c030,2981014410,A,Cond1,CMP-training-117.csv,485251282.0,485251639.0,False
d5741be687d9101e650f,2981014410,B,Cond2,CMP-training-117.csv,485359628.667,485359997.333,False
79254eb55d81ea0d9cd2,2981014414,B,Cond2,CMP-training-117.csv,485354594.333,485354965.667,False
98e5d7614f46da5c0ec1,2981014418,B,Cond2,CMP-training-117.csv,485359246.0,485359603.333,False
091359e46dc5fc2d3808,2981014422,A,Cond1,CMP-training-117.csv,485335194.333,485335551.333,False
c551058548c5591223d1,2981014426,A,Cond1,CMP-training-117.csv,485251096.333,485251452.0,False
ccfb6ed40d3846a7f8de,2981014442,B,Cond2,CMP-training-117.csv,485357869.333,485358232.333,False
837014f8d2e37cb3a110,2983014176,B,Cond2,CMP-training-115.csv,485185381.0,485185749.0,False
9babab9a52ff0fc5a9d8,2983014200,A,Cond1,CMP-training-101.csv,485139561.0,485139912.0,False
599487cc2ca6f8f86413,2983014200,B,Cond2,CMP-training-101.csv,485223124.333,485223485.0,False
cd9069c65e9d0547cb8d,2985014372,B,Cond2,CMP-training-115.csv,485199134.0,485199493.0,False
1396673b502550c61f3c,2985014384,A,Cond1,CMP-training-115.csv,485174076.0,485174431.0,False
adaba3256c498177698a,2985014392,A,Cond1,CMP-training-115.csv,485173887.0,485174244.0,False
7376584a67fae2bf8c16,2985014396,B,Cond2,CMP-training-118.csv,485261943.0,485262304.0,False
ed6f17d3f2f173536881,2985014402,A,Cond1,CMP-training-101.csv,485139387.667,485139730.0,False
89a962e2a08c7d742887,2985014406,B,Cond2,CMP-training-117.csv,485320262.333,485320627.667,False
a01438858c24c2f6bf5e,2985014410,B,Cond2,CMP-training-117.csv,485320072.0,485320431.667,False
640e343d37d4ca9ca74f,2985014414,A,Cond1,CMP-training-117.csv,485378703.0,485379069.0,False
8ce8f567553326c6efae,2985014422,A,Cond1,CMP-training-117.csv,485378901.0,485379259.0,False
79f54916ad68aae6d754,2985014426,A,Cond1,CMP-training-117.csv,485238145.333,485238516.333,False
bad95bb6ca7fbad2c728,2985014426,B,Cond2,CMP-training-117.csv,485336298.333,485336665.0,False
4f728c9527787590ca30,2985014454,A,Cond1,CMP-training-117.csv,485238689.0,485239043.0,False
0b37a8ceb7d47a636824,2985014458,B,Cond2,CMP-training-117.csv,485319892.0,485320241.667,False
fb220656294bd4c084da,2985014462,A,Cond1,CMP-training-101.csv,485222224.0,485222575.0,False
ab5a7c5f754cbdcdd1db,2987014148,B,Cond2,CMP-training-117.csv,485384010.333,485384381.0,False
feaa507b905db0d5070f,2987014184,A,Cond1,CMP-training-101.csv,485029419.333,485029790.667,False
04d59a2514c150f15587,2987014192,A,Cond1,CMP-training-101.csv,485084023.0,485084382.0,False
6abb7ef05ea0a89cc9bb,2987014196,B,Cond2,CMP-training-114.csv,485147904.0,485148265.0,False
d9a439f2851605e53d6c,2989014348,A,Cond1,CMP-training-101.csv,485105805.667,485106165.333,False
1e504d568421566a9d23,2989014438,B,Cond2,CMP-training-115.csv,485198745.0,485199111.0,False
b0a2625855348c9c9a94,2989014450,B,Cond2,CMP-training-115.csv,485196857.0,485197214.0,False
30036149fa0b55fefc28,2989014454,B,Cond2,CMP-training-115.csv,485198940.0,485199304.0,False
be6928521d970493c852,2999014220,B,Cond2,CMP-training-117.csv,485474431.0,485474800.0,False
03815f13b1a01a8689cc,2999014228,B,Cond2,CMP-training-117.csv,485489945.0,485490309.0,False
4396bc73ec475a12254a,2999014310,B,Cond2,CMP-training-117.csv,485474225.0,485474601.0,False
ee50cc87293b87674cdf,2999014314,A,Cond1,CMP-training-117.csv,485416151.0,485416504.333,False
4a99e66a72edef9786dc,3003014256,B,Cond2,CMP-training-117.csv,485473821.0,485474196.0,False
69937f326a15c996055e,3005014324,A,Cond1,CMP-training-117.csv,485411902.333,485412261.333,False
921a607f89b09e8805db,3005014324,B,Cond2,CMP-training-117.csv,485474634.0,485475001.0,False
ff8f2d842695518c0400,3005014494,B,Cond2,CMP-training-117.csv,485480216.0,485480586.0,False
3a2c0d7128b1e2fc620b,3005014526,A,Cond1,CMP-training-117.csv,485409690.0,485410051.0,False
3bbcef4146c09b634291,3009014470,A,Cond1,CMP-training-099.csv,484723120.333,484723474.333,False
9c958e926e32e649d036,3009014494,A,Cond1,CMP-training-099.csv,484722556.333,484722914.333,False
01cd0ec5cb81133b593a,3011014208,B,Cond2,CMP-training-099.csv,484738789.0,484739170.333,False
0163f0fd20a1ef5705a4,3011014212,B,Cond2,CMP-training-099.csv,484723306.333,484723670.0,False
a8b83ac625d7b0994c82,3011014220,B,Cond2,CMP-training-087.csv,484764739.667,484765098.0,False
eaea71326259baabc694,3011014228,A,Cond1,CMP-training-087.csv,484690489.0,484690844.667,False
49501a1730dbfb7a5b50,3011014264,B,Cond2,CMP-training-099.csv,484738994.0,484739349.0,False
8ce28604617f8aabe03c,3011014268,B,Cond2,CMP-training-087.csv,484753360.667,484753726.0,False
1710fa1149cc2b1a14c9,3011014278,A,Cond1,CMP-training-087.csv,484697783.0,484698137.333,False
6116fd772158e989f987,3013014292,A,Cond1,CMP-training-099.csv,484722933.333,484723290.333,False
e5eedcb5926c0c840d55,3013014296,A,Cond1,CMP-training-087.csv,484691258.333,484691618.0,False
3f053a969d997439815a,3013014486,B,Cond2,CMP-training-087.csv,484754182.0,484754529.0,False
779c5c78ff41bc2601f5,3013014490,A,Cond1,CMP-training-099.csv,484722745.333,484723103.333,False
2db418cc26c3d579b120,3013014506,A,Cond1,CMP-training-087.csv,484710113.0,484710469.0,False
1f6aeb870dff94d268b0,3015014208,A,Cond1,CMP-training-087.csv,484652878.667,484653238.0,False
481536a8677e2cee6651,3015014208,B,Cond2,CMP-training-087.csv,484709507.333,484709871.667,False
78f0c2e5cda9415ecec3,3015014228,B,Cond2,CMP-training-087.csv,484668020.0,484673303.0,False
34f310178e075d99205a,3015014244,B,Cond2,CMP-training-087.csv,484637661.0,484638020.0,False
1a40b583c597da690c5c,3015014248,A,Cond1,CMP-training-087.csv,484657417.667,484657780.333,False
570bfb8bc3cf199c06bd,3015014252,A,Cond1,CMP-training-087.csv,484657608.667,484657962.333,False
8548af404911eb2ffa46,3015014256,B,Cond2,CMP-training-087.csv,484637275.0,484637641.0,False
3be3cf6153b0eff72db7,3015014268,A,Cond1,CMP-training-087.csv,484556421.0,484556779.0,False
cc32ffe7875ad0e84f7f,3015014294,A,Cond1,CMP-training-087.csv,484550727.0,484551081.0,False
c3fe7a21d3641a3a923c,3015014302,A,Cond1,CMP-training-087.csv,484550349.0,484550708.0,False
3fe4b72e87264bfb8209,3017014276,A,Cond1,CMP-training-087.csv,484697213.0,484697576.333,False
c032aca0930cd5fc14d5,3017014288,A,Cond1,CMP-training-087.csv,484658166.333,484658521.333,False
10e76beac988bc515e7c,3017014288,B,Cond2,CMP-training-087.csv,484709709.333,484710080.333,False
56a54d3e7d6ebcef1022,3017014292,A,Cond1,CMP-training-087.csv,484657793.333,484658147.333,False
5875ec1668fbfb2710a1,3017014296,A,Cond1,CMP-training-101.csv,484835817.0,484836173.0,False
6bb8e9513f95f6e1fe61,3017014300,A,Cond1,CMP-training-087.csv,484657979.667,484658338.333,False
09fac131c4abaa5193bd,3017014470,A,Cond1,CMP-training-087.csv,484697594.333,484697951.0,False
c59ddde0eb6a3fdb215a,3017014470,B,Cond2,CMP-training-087.csv,484764168.0,484764519.0,False
6e9fa8dca971de910b49,3017014490,B,Cond2,CMP-training-087.csv,484753747.0,484754109.0,False
953bc9f0e622d1e7df80,3017014494,B,Cond2,CMP-training-087.csv,484753553.0,484753918.0,False
60f5b846802f1aff92d6,3017014498,A,Cond1,CMP-training-087.csv,484653067.667,484653423.667,False
0f2105a01fa940506c57,3017014506,A,Cond1,CMP-training-087.csv,484690106.333,484690471.0,False
88e8675a59d4e5713eb7,3017014510,B,Cond2,CMP-training-087.csv,484764351.667,484764710.0,False
b11874d303800dc0cf32,3017014514,A,Cond1,CMP-training-087.csv,484652686.667,484653047.667,False
bcfdc45d797fdbdb7341,3017014522,A,Cond1,CMP-training-087.csv,484691448.333,484691807.0,False
f041e1ab3a16883a0a49,3021014274,A,Cond1,CMP-training-087.csv,484592295.667,484592661.0,False
e1bb389e545c22e6a350,3021014274,B,Cond2,CMP-training-087.csv,484659441.667,484659810.667,False
31c68c2da2f809e1093b,3021014278,B,Cond2,CMP-training-087.csv,484637084.0,484637446.333,False
8d25dfc343ac121c4142,3021014286,A,Cond1,CMP-training-087.csv,484556607.667,484556967.0,False
80f1b955eb93b1dd3566,3021014286,B,Cond2,CMP-training-087.csv,484608298.333,484608643.333,False
01b7380184cf03c0bb58,3021014290,B,Cond2,CMP-training-087.csv,484607056.333,484607410.667,False
f0e7a965ef05b9e828cd,3021014294,B,Cond2,CMP-training-087.csv,484667833.0,484673400.0,False
b59d7181861c3ee9dcc5,3021014298,B,Cond2,CMP-training-087.csv,484607242.333,484607597.667,False
aede6444657ef50559b5,3021014306,A,Cond1,CMP-training-087.csv,484550539.667,484550895.0,False
0ac91e18581eb68c3b6e,3021014306,B,Cond2,CMP-training-087.csv,484599087.333,484599443.333,False
6ffeebeec6872f40e615,3021014314,B,Cond2,CMP-training-087.csv,484637851.0,484638216.0,False
8f5ef1d1384699457a80,3021014318,A,Cond1,CMP-training-087.csv,484550913.667,484551267.0,False
1f1fdf0663be8a35c472,3021014322,B,Cond2,CMP-training-087.csv,484588316.0,484588674.0,False
fc44618a9cc329c1a3f4,3021014496,B,Cond2,CMP-training-087.csv,484580701.667,484581060.0,False
982b6fc015c386d3c93d,3021014500,B,Cond2,CMP-training-087.csv,484568569.667,484568928.667,False
3161f22049d419dfee26,3021014508,A,Cond1,CMP-training-087.csv,484587561.0,484587914.667,False
62fb834dea27588c190a,3021014508,B,Cond2,CMP-training-087.csv,484637469.667,484637831.0,False
c8f119355338c09cb9b7,3023014506,A,Cond1,CMP-training-101.csv,484969977.667,484970325.0,False
7495bbb0a56f22c9bcec,3023014514,A,Cond1,CMP-training-101.csv,484917420.667,484917776.667,False
93f643ef03918000025c,3023014514,B,Cond2,CMP-training-101.csv,484963356.667,484963717.667,False
0f0fff90d29dd31ba941,3023014518,A,Cond1,CMP-training-101.csv,484917609.667,484917979.667,False
5c20268fdb686e60e15a,3023014518,B,Cond2,CMP-training-101.csv,484963546.667,484963904.667,False
fd08507582d373f380a3,3023014526,A,Cond1,CMP-training-101.csv,484894429.333,484894780.333,False
29d9df64a07dfcd37eac,3023014536,A,Cond1,CMP-training-101.csv,484921496.667,484921844.667,False
970a6f390bebb316abca,3023014544,B,Cond2,CMP-training-101.csv,484985862.667,484986231.667,False
4e6a609c1e369a3947cf,3023014548,A,Cond1,CMP-training-101.csv,484894610.0,484894972.333,False
7af7fdb40878f9474300,3023014548,B,Cond2,CMP-training-101.csv,484932543.667,484932902.667,False
6ee2cb741ecc56268b66,3023014552,A,Cond1,CMP-training-101.csv,484925523.667,484925876.667,False
cd61c8011cd3748af45d,3025014278,A,Cond1,CMP-training-101.csv,484934845.667,484935210.667,False
48c215a12f8ba908f0eb,3025014282,A,Cond1,CMP-training-101.csv,484943082.667,484943441.667,False
a49905eef7dd8229f1fe,3025014282,B,Cond2,CMP-training-101.csv,485010221.333,485010593.333,False
9ea0603b72bebb26a870,3025014286,A,Cond1,CMP-training-101.csv,484970155.667,484970515.333,False
9ecfd74c612f2837a79a,3025014294,A,Cond1,CMP-training-101.csv,484933655.0,484934010.667,False
4df1d07f412cf706e243,3025014302,A,Cond1,CMP-training-101.csv,484933466.667,484933824.667,False
6831233f36fcca61117f,3027014502,A,Cond1,CMP-training-101.csv,484921298.0,484921669.667,False
0bd1758e7f6fc2168b74,3027014522,A,Cond1,CMP-training-101.csv,484917044.667,484917400.667,False
778c8bdb5c001b9e6288,3027014528,A,Cond1,CMP-training-101.csv,484874933.0,484875292.333,False
f7e81e4ae628b203d4b9,3027014528,B,Cond2,CMP-training-101.csv,484920532.667,484920897.667,False
132c1b81271bab7101a3,3027014536,B,Cond2,CMP-training-101.csv,484935652.667,484936011.667,False
8be50ef59f14a29837d0,3027014544,A,Cond1,CMP-training-101.csv,484904992.333,484905351.0,False
7f49ac0391e66ff66e06,3027014552,B,Cond2,CMP-training-101.csv,484946919.667,484947274.667,False
3b9799fb6f7d990eb3a0,3027014556,B,Cond2,CMP-training-101.csv,484920726.667,484921090.0,False
6cd52148c8b5912ca2fc,3027014564,A,Cond1,CMP-training-101.csv,484921112.667,484921465.667,False
fa3a141acf64cb6098e8,3027014580,B,Cond2,CMP-training-101.csv,484941803.667,484942162.667,False
c665bec6d4dedb4949dc,3027014584,B,Cond2,CMP-training-101.csv,484946730.667,484947087.667,False
9b20c476a02767305def,3027014588,A,Cond1,CMP-training-101.csv,484933276.667,484933635.667,False
e7cbc9fc90643282d110,3029014274,A,Cond1,CMP-training-101.csv,484905183.0,484905545.333,False
b65b121d6925df5f5233,3029014282,B,Cond2,CMP-training-101.csv,484962976.667,484963336.667,False
0a3371b2f2911c0f1d13,3029014286,B,Cond2,CMP-training-101.csv,484954353.667,484954707.667,False
c58bf811fb2eb8900c4e,3029014330,A,Cond1,CMP-training-101.csv,484916857.667,484917213.667,False
25c2b93103889d22e8d6,3029014464,A,Cond1,CMP-training-101.csv,484904233.333,484904574.0,False
1947351cf641e50cfd08,3029014464,B,Cond2,CMP-training-101.csv,484954538.0,484954899.667,False
e9f04cccf57098699293,3029014468,A,Cond1,CMP-training-101.csv,484900997.333,484901356.667,False
b64252634d0bb68f437d,3029014472,A,Cond1,CMP-training-101.csv,484865852.0,484866203.0,False
a7f4ab1cfebeb0d1b779,3029014472,B,Cond2,CMP-training-101.csv,484903946.0,484904290.0,False
9df4a7e4269de1d721df,3029014476,A,Cond1,CMP-training-101.csv,484916667.667,484917032.667,False
fdc6b2b433b5592ca012,3029014476,B,Cond2,CMP-training-101.csv,484962404.667,484962767.667,False
29382bc7a2754e1873ab,3031014466,A,Cond1,CMP-training-101.csv,484816670.333,484817025.333,False
e3e44935e8d22fa2ab7b,3031014466,B,Cond2,CMP-training-101.csv,484884029.0,484884387.333,False
3f2aae372f6094a1713b,3031014528,A,Cond1,CMP-training-101.csv,484866404.0,484866754.333,False
2d66d854edf651b287ea,3031014528,B,Cond2,CMP-training-101.csv,484904609.0,484904969.0,False
509554ebfca72c214b02,3031014536,A,Cond1,CMP-training-101.csv,484846040.333,484846403.333,False
c895179e95307502ff4b,3031014540,A,Cond1,CMP-training-101.csv,484875312.0,484875665.0,False
3f03001701f4dae6e3fe,3031014564,B,Cond2,CMP-training-101.csv,484946353.667,484946712.667,False
3be68e1e2458de027a03,3031014568,A,Cond1,CMP-training-101.csv,484829094.0,484829452.0,False
39aa390ac4260261ad21,3031014568,B,Cond2,CMP-training-101.csv,484883646.0,484884002.333,False
9f01c980fa1958b2f806,3031014576,B,Cond2,CMP-training-101.csv,484876304.333,484876663.0,False
91c33a9520b6be31f346,3031014580,A,Cond1,CMP-training-101.csv,484829284.0,484829641.0,False
dc122ce3689c4d0d4e19,3031014584,A,Cond1,CMP-training-101.csv,484833816.0,484834181.0,False
cf8054ad4e397ee2b106,3031014588,B,Cond2,CMP-training-101.csv,484882591.667,484882947.0,False
186e18e542d83a07c02c,3033014282,B,Cond2,CMP-training-101.csv,484964114.667,484964474.667,False
c31c35aeaac0e8b770ab,3033014286,A,Cond1,CMP-training-101.csv,484877900.333,484878263.333,False
11f30c2bc548fa0d4998,3033014286,B,Cond2,CMP-training-101.csv,484928496.667,484928859.667,False
460097cfa2de4e9e1edd,3033014306,A,Cond1,CMP-training-101.csv,484862909.333,484863270.0,False
47a86e77d08d8d666237,3033014306,B,Cond2,CMP-training-101.csv,484903537.0,484903895.333,False
0cbca11e21e0878bfba2,3033014314,A,Cond1,CMP-training-101.csv,484866587.333,484866936.0,False
16f26f32a5d7b9b539a2,3033014318,B,Cond2,CMP-training-101.csv,484932734.667,484933086.667,False
614d5f5c16c1eeaf7b7a,3033014326,A,Cond1,CMP-training-101.csv,484866220.333,484866572.333,False
3607962da81ca103a891,3033014326,B,Cond2,CMP-training-101.csv,484904429.0,484904779.333,False
e5e6d346655ab5ed8999,3033014330,B,Cond2,CMP-training-101.csv,484932356.667,484932711.667,False
69f3a61f65c9cc132300,3033014334,B,Cond2,CMP-training-101.csv,484883837.333,484884198.333,False
2537db9f6a7479d4ced1,3033014464,A,Cond1,CMP-training-101.csv,484874565.333,484874915.0,False
35552005e2e5bb9437a8,3035014478,B,Cond2,CMP-training-101.csv,484872425.333,484872783.333,False
52c1daa786a22df7c179,3035014482,B,Cond2,CMP-training-101.csv,484845278.333,484845638.0,False
fc79b72649906e6871bf,3035014490,A,Cond1,CMP-training-101.csv,484769508.0,484769861.0,False
cfa09bcca98a3fc939a3,3035014494,B,Cond2,CMP-training-101.csv,484810226.667,484810588.333,False
c715a0b4ae7af068cb3d,3035014548,B,Cond2,CMP-training-101.csv,484856698.333,484857052.333,False
0e094cb3015cd946fb4b,3037014298,A,Cond1,CMP-training-101.csv,484874741.333,484875102.0,False
d7362cca5559460d595e,3037014302,B,Cond2,CMP-training-101.csv,484925139.667,484925513.667,False
84574d21cf8977b52c68,3037014322,B,Cond2,CMP-training-101.csv,484856509.333,484856867.333,False
c62c276e0dbb34ee953e,3037014334,A,Cond1,CMP-training-101.csv,484799896.667,484800254.333,False
6ec38443bb3f9efbdea9,3037014334,B,Cond2,CMP-training-101.csv,484856130.0,484856487.333,False
cb3faea45eb5a7a905fe,3037014464,B,Cond2,CMP-training-101.csv,484876493.333,484876850.0,False
040fa330cef6f1dec3b8,3037014480,A,Cond1,CMP-training-101.csv,484800085.333,484800448.0,False
c538d6e68f5c2e9ce02b,3037014480,B,Cond2,CMP-training-101.csv,484865666.667,484866021.333,False
85e17cea0949600fea83,3037014488,A,Cond1,CMP-training-101.csv,484769319.0,484769678.0,False
b4157959af56aa9ac6a9,3037014488,B,Cond2,CMP-training-101.csv,484850172.0,484850531.333,False
4219fb79ba1ee16c1c01,3621681186,B,Cond2,CMP-training-166.csv,486734773.667,486735137.0,False
11b03262e0ce339a2f9c,3621681190,B,Cond2,CMP-training-167.csv,486767650.0,486768012.0,False
6d7272fdec18658ca6b3,3621681194,B,Cond2,CMP-training-134.csv,486592416.333,486592778.333,False
bf9b8249b4a885cafe33,3621681198,A,Cond1,CMP-training-134.csv,486561886.667,486562255.333,False
d1cde0857cd77b7cc2cd,3621681198,B,Cond2,CMP-training-134.csv,486592217.333,486592581.333,False
c13cb0ed0c4a4afc371e,3621681202,B,Cond2,CMP-training-167.csv,486781188.0,486781548.0,False
3759837a0075061df68a,3621681344,B,Cond2,CMP-training-134.csv,486592016.333,486592384.333,False
931ec54012c8da018270,3621681356,A,Cond1,CMP-training-169.csv,486839995.667,486840355.0,False
4c73534d684a3116a73c,3621681360,B,Cond2,CMP-training-171.csv,486891022.333,486891369.667,False
1c64e3589b7d84d0d9b5,3623681090,A,Cond1,CMP-training-134.csv,486470422.667,486470773.667,False
9a870213ae04a554cff1,3623681094,B,Cond2,CMP-training-134.csv,486506139.0,486506490.0,False
f5dc6cfd19b7c570b88e,3623681098,B,Cond2,CMP-training-134.csv,486529604.333,486529967.0,False
875287a6b8cf1c09d7fb,3623681102,A,Cond1,CMP-training-134.csv,486499047.333,486499417.333,False
d1a09d39b04c662561c7,3623681102,B,Cond2,CMP-training-134.csv,486554787.333,486555159.333,False
82897cec3572b4b4343c,3623681106,A,Cond1,CMP-training-134.csv,486507660.0,486508026.0,False
515f1018b9ad1771055b,3623681106,B,Cond2,CMP-training-134.csv,486557099.667,486557446.333,False
9eb5fd6afd5a275799b1,3623681110,A,Cond1,CMP-training-134.csv,486500721.333,486501087.333,False
64c126df8c07338aa957,3623681110,B,Cond2,CMP-training-134.csv,486540798.333,486541169.667,False
2f086f100648531e55af,3623681118,A,Cond1,CMP-training-134.csv,486509302.0,486509661.0,False
ad3757c58e1757a40875,3623681118,B,Cond2,CMP-training-134.csv,486561693.667,486562053.667,False
5183b0b779532c46cd6c,3623681122,A,Cond1,CMP-training-134.csv,486474013.667,486474367.667,False
84778f43d7bec784f7c6,3623681122,B,Cond2,CMP-training-134.csv,486506323.0,486506687.0,False
af70193164d6a636d198,3623681126,A,Cond1,CMP-training-134.csv,486509519.667,486509866.0,False
c145ab08636103b5a86d,3623681126,B,Cond2,CMP-training-134.csv,486558818.667,486559182.667,False
ba67c04b92f7bb69cd46,3623681134,A,Cond1,CMP-training-134.csv,486501737.333,486502101.333,False
dd8272943ec2aa21642d,3623681134,B,Cond2,CMP-training-134.csv,486543552.333,486543922.667,False
2752a6a639957b0175db,3623681142,B,Cond2,CMP-training-166.csv,486750167.667,486750529.667,False
c433973e971331c30989,3623681184,A,Cond1,CMP-training-134.csv,486468858.667,486469223.0,False
35eb30a15ace25f87b3f,3623681184,B,Cond2,CMP-training-134.csv,486500052.333,486500407.333,False
a8ec8703b70e509d124e,3623681188,A,Cond1,CMP-training-134.csv,486420859.0,486421225.0,False
f7ad18590ddb3ed17bca,3623681188,B,Cond2,CMP-training-134.csv,486456975.667,486457340.667,False
e537a6d52d6d38a79649,3623681192,B,Cond2,CMP-training-134.csv,486541369.667,486541732.333,False
fa537fc80e9efcb63d3c,3623681204,A,Cond1,CMP-training-134.csv,486499248.667,486499613.333,False
547f843cc7abfc16a90f,3623681204,B,Cond2,CMP-training-134.csv,486543779.667,486544132.667,False
12db6298d428dff378fa,3625681202,A,Cond1,CMP-training-134.csv,486381553.667,486381919.667,False
30490a7ec04bad6f5ad3,3625681202,B,Cond2,CMP-training-134.csv,486428470.667,486428832.333,False
1bf524f377dd96aa12c9,3625681344,A,Cond1,CMP-training-134.csv,486464216.0,486464578.667,False
2bbc83feafb6d428b96d,3625681348,A,Cond1,CMP-training-134.csv,486459746.0,486460087.667,False
1252bc43010f2e1806a7,3625681348,B,Cond2,CMP-training-134.csv,486494075.0,486494437.333,False
2f64f918fa712b19b0ec,3625681356,A,Cond1,CMP-training-134.csv,486500524.333,486500891.333,False
48b24502c35a34a9d270,3625681356,B,Cond2,CMP-training-134.csv,486541000.667,486541372.667,False
a7e9bdf40bad80782d6e,3625681388,A,Cond1,CMP-training-134.csv,486472384.667,486472748.667,False
fb8433566ba1966a8b5d,3625681388,B,Cond2,CMP-training-134.csv,486501931.333,486502291.667,False
04254187fc1a21d63cdd,3625681392,A,Cond1,CMP-training-134.csv,486464408.667,486464768.667,False
fb4846caac2397f192a5,3625681392,B,Cond2,CMP-training-134.csv,486494464.333,486494817.333,False
dd673076ab114319d60b,3625681396,B,Cond2,CMP-training-134.csv,486445194.333,486445558.667,False
2417f73ecfbe5e275c8d,3625681404,A,Cond1,CMP-training-134.csv,486468658.667,486469027.667,False
6dcf1d216a685c054c7d,3627681094,B,Cond2,CMP-training-134.csv,486390935.0,486391300.667,False
27daee9bdd773d7df726,3627681146,B,Cond2,CMP-training-134.csv,486391131.667,486391496.667,False
a027219e1d0556b1a5af,3627681150,A,Cond1,CMP-training-134.csv,486195384.333,486195751.667,False
f5822879b857e610242b,3627681150,B,Cond2,CMP-training-134.csv,486380920.667,486381285.667,False
c820c4f1afe47cb51113,3834719044,B,Cond2,CMP-training-000.csv,481965233.333,481965612.333,False
dc0cc2166e18c4e01729,3834719080,A,Cond1,CMP-training-000.csv,481755900.333,481756269.333,False
1cda59e55f763233455e,3838719142,B,Cond2,CMP-training-014.csv,482157109.667,482157478.333,False
e1a0fcc49052aeb97a42,3840719298,B,Cond2,CMP-training-014.csv,482131612.667,482131988.667,False
ad9d52803cb4f0b165f5,3844719152,A,Cond1,CMP-training-020.csv,482465873.0,482466237.333,False
c483d6782c156b008465,3844719354,B,Cond2,CMP-training-045.csv,482990381.0,482990766.0,False
3e98716b0d5d53f8b96e,3846719080,B,Cond2,CMP-training-058.csv,483438427.0,483438802.0,False
d618dc514a4646712e4c,3846719084,A,Cond1,CMP-training-059.csv,483400872.0,483401233.0,False
afb4a572d9fe562e7779,3846719092,A,Cond1,CMP-training-059.csv,483403977.667,483404334.333,False
cac61fb0acd34c77eabe,3846719100,A,Cond1,CMP-training-059.csv,483412420.667,483412775.667,False
eaa8630c9a0b5920d8b9,4167773542,A,Cond1,CMP-training-072.csv,483939639.333,483940002.667,False
8e5300994f69e6b96312,4167773568,A,Cond1,CMP-training-072.csv,483961740.667,483962094.333,False
7b52443c6ef079982863,4167773572,A,Cond1,CMP-training-072.csv,483996542.0,483996904.333,False
b93a8714edc5c96f73ac,4167773580,A,Cond1,CMP-training-072.csv,483945749.0,483946116.0,False
e2ed572c94573a3a9b3f,4167773596,B,Cond2,CMP-training-072.csv,484029963.0,484030325.667,False
9fbe3936f10b6a9f0281,4167773604,A,Cond1,CMP-training-072.csv,483954082.667,483954426.667,False
5ed80e7586cbde7cf1a5,4169773314,B,Cond2,CMP-training-072.csv,484005841.0,484006198.0,False
6c91edf1dc95b871af94,4169773318,A,Cond1,CMP-training-072.csv,483939441.333,483939807.333,False
dafd44a7af32b801273e,4169773334,A,Cond1,CMP-training-072.csv,483945947.0,483946315.0,False
a227c836484067740bbf,4169773338,B,Cond2,CMP-training-072.csv,484029764.667,484030134.0,False
99ae8b780ca33195500f,4169773358,B,Cond2,CMP-training-072.csv,484021703.333,484022069.333,False
05e91efcdd396502efce,4169773374,B,Cond2,CMP-training-072.csv,483960795.0,483961169.333,False
c050a6c620e770513657,4169773540,B,Cond2,CMP-training-072.csv,484142823.667,484143192.667,False
60b45564bbfba6195bda,4169773544,B,Cond2,CMP-training-072.csv,483979602.667,483979967.667,False
92a9ba3a3462d74fa765,4169773564,B,Cond2,CMP-training-072.csv,483966158.333,483966534.333,False
df02440332f0633707f1,4171773542,B,Cond2,CMP-training-071.csv,483908673.333,483909305.333,False
bb87749ca11c8676997b,4171773550,B,Cond2,CMP-training-072.csv,483954450.667,483954825.667,False
334e63dc71909d47f622,4171773558,A,Cond1,CMP-training-071.csv,483921924.0,483922423.0,False
777ffd5adb682574ea5d,4171773568,B,Cond2,CMP-training-072.csv,483980275.333,483980644.667,False
469fe532a3eb0c1295ef,4171773572,B,Cond2,CMP-training-072.csv,483962510.0,483962891.333,False
acecdfd90daf157bf752,4171773576,B,Cond2,CMP-training-072.csv,483979403.667,483979771.333,False
f7b25af05d46fb4b96f6,4171773580,A,Cond1,CMP-training-071.csv,483923703.667,483924499.0,False
6d75a669cf2f656a43f7,4171773584,A,Cond1,CMP-training-071.csv,483923113.333,483923479.333,False
1c6e4907a950418bc00c,4171773592,B,Cond2,CMP-training-072.csv,483988330.0,483988706.667,False
08572660e64035e3b025,4171773596,A,Cond1,CMP-training-072.csv,484083144.333,484083509.667,False
1c3fed56ec689cd57c10,4171773596,B,Cond2,CMP-training-072.csv,484143021.667,484143389.667,False
1553a3a5391275d7109d,4171773604,B,Cond2,CMP-training-072.csv,483980475.667,483980841.667,False
bce7692d996bebb11b4b,4171773608,A,Cond1,CMP-training-071.csv,483923312.333,483923677.333,False
0136643fcdffafcd27b3,4171773612,A,Cond1,CMP-training-071.csv,483923507.333,483924401.333,False
