partition,sample_id,WAFER_ID,STAGE,condition,truth,P2_Persistent,P2_KNN,P2_LR,P2_SVR,P2_Bagging,P2_Ridge,original,no_lr,ridge10,error,squared_error,lr_removal_delta,original_lr_weighted_contribution,history_lag_count,history_neighbor_count,references_not_completed,nearest_usage_distance,input_outside_train_range_count,max_abs_standardized_input,sum_absolute_linear_contributions,truth_outside_non_lr_prediction_range,min_non_lr_prediction,max_non_lr_prediction,qc_primary_missing,qc_primary_episodes,qc_primary_fallback,qc_primary_ambiguous,qc_primary_span,qc_primary_max_gap,qc_primary_phase_duration,qc_secondary_missing,qc_secondary_episodes,qc_secondary_fallback,qc_secondary_ambiguous,qc_secondary_span,qc_secondary_max_gap,qc_secondary_phase_duration
test,b6400998ff2f9a32c1ef,1322253572,B,Cond2,89.3139,89.40465,88.12557,89.55072908996002,87.79031117717255,88.2008771559503,88.3484030587473,88.19987611431449,88.19987609934996,88.19987610443185,-1.114023885685512,1.2410492178778467,-1.4964527395022742e-08,9.920286972248445e-07,11,10,6,15.400762092758622,0,1.6078984433678274,6872.847580957751,False,87.79031117717255,89.40465,False,3,False,False,180.0,3.333999991416931,71.0,False,0,True,True,156.0,3.0,156.0
test,5fd1ca55139b41c1e244,1324253882,B,Cond2,90.3225,93.09795,86.28957,88.83919416782982,85.15949321370131,90.4576879062393,88.12043331141095,89.38286988774152,89.3828698937643,89.38286985056973,-0.9396301122584845,0.8829047478628921,6.022773391123337e-09,9.841464268178472e-07,11,10,2,50.07519585942952,0,7.490965023055084,7245.841919273234,False,85.15949321370131,93.09795,False,2,False,False,178.33300000429153,3.6669999957084656,71.0,False,1,False,True,156.66600000858307,3.6669999957084656,36.0
test,afa2c9a9ad3f4ee15acb,1330253600,B,Cond2,90.8433,96.76815,93.836055,95.25126189834688,91.54997810284638,92.9606924627861,96.60862400312031,92.98164241111245,92.98164238596996,92.98164251006799,2.138342411112447,4.572508267162193,-2.514248365059757e-08,1.0551782906771832e-06,11,10,4,16.549291418244632,1,2.353250013916361,6533.689248801479,True,91.54997810284638,96.76815,False,3,False,False,181.0,2.6669999957084656,70.0,False,0,True,True,157.33399999141693,4.0,157.33399999141693
test,a519e6a3e58123065aa1,1330253620,B,Cond2,91.698,90.8298,89.088435,91.28947441606215,89.18130870507468,90.01839659632701,89.7007346764822,89.8654221523162,89.86542213654079,89.86542213090597,-1.832577847683794,3.3583415678213666,-1.5775412975926884e-08,1.0112902406895114e-06,11,10,8,8.340586705242083,0,1.9385922728745337,5078.035844628614,True,89.088435,90.8298,False,3,False,False,179.0,2.6669999957084656,71.0,False,3,False,False,159.0,4.0,71.0
test,afc0f73a332d719d5768,1462254276,B,Cond2,84.8553,82.95795,85.94659499999999,83.56671856905679,85.51582529746133,85.31860632257289,83.97883894279137,85.21605412708975,85.21605414536084,85.21605410302924,0.3607541270897485,0.13014354021228644,1.827109485930123e-08,9.25738782876208e-07,11,10,7,8.757157710434658,0,1.7116555807586857,5061.008889966595,False,82.95795,85.94659499999999,False,3,False,False,182.0,8.0,70.0,False,3,False,False,163.0,7.0,69.33300000429153
test,7c970a876df0df3afab0,1462254280,B,Cond2,85.13895,82.425,86.275845,83.31231511952818,85.56679805885571,85.9399890133745,84.24808041999421,85.6249713095966,85.62497133521585,85.62497128810521,0.48602130959660883,0.2362167133820027,2.561924361543788e-08,9.229205420291475e-07,11,10,9,8.573396635463709,0,1.8613590310649717,4646.584788195997,False,82.425,86.275845,False,3,False,False,184.33300000429153,3.333999991416931,70.0,False,3,False,False,160.0,5.666999995708466,70.33399999141693
test,fca308e1b18180a4be5e,1462254284,B,Cond2,86.33415,85.03935,85.308975,85.71132093249382,86.17902619254505,85.55811372062676,86.30490007321679,85.63780439904417,85.63780439822978,85.63780442105461,-0.6963456009558229,0.4848971959705261,-8.143956620187964e-10,9.494963458830768e-07,11,10,10,8.586402845569497,0,1.8687346045442017,6168.501371956207,True,85.03935,86.17902619254505,False,3,False,False,184.66699999570847,3.6669999957084656,69.66699999570847,False,3,False,False,158.0,5.333000004291534,69.0
test,6d4645dd96df7115b9f0,1462254288,B,Cond2,86.0562,85.03935,85.308975,88.25358832608177,85.89980391252011,84.45436601124203,86.48056785541863,84.8294347811469,84.82943474321468,84.8294347997086,-1.226765218853103,1.504952902187702,-3.793222447256994e-08,9.77659178682849e-07,11,10,10,17.144680746563697,1,7.287180567316072,4845.584988237115,True,84.45436601124203,85.89980391252011,False,2,False,False,184.66699999570847,3.6669999957084656,64.0,False,3,False,False,156.66699999570847,4.0,69.66699999570847
test,d42f7b4333ccfa17c357,1471738960,B,Cond2,82.0398,84.86895,80.599485,84.87161085285652,84.56728893681692,82.54979873272839,84.3333933357595,83.0482242270021,83.04822420680293,83.04822425077528,1.008424227002095,1.016919421604773,-2.0199166783640976e-08,9.40194171519847e-07,11,10,4,17.720715897531424,0,1.6308787283944248,3226.0866526336426,False,80.599485,84.86895,False,3,False,False,189.0,2.666000008583069,70.66699999570847,False,3,False,False,161.66699999570847,3.666000008583069,71.0
test,354ec906babadc913892,1471739000,B,Cond2,81.8343,82.54545,80.34479999999999,81.66210015573316,81.51866065763288,82.14639618267358,81.95506143405328,81.96988367371902,81.9698836771286,81.96988367662146,0.1355836737190259,0.018382932579147276,3.4095819501089863e-09,9.046397238011912e-07,11,10,4,17.386555114093163,0,1.6056440645541814,3287.177206494989,False,80.34479999999999,82.54545,False,3,False,False,188.33399999141693,3.0,68.66600000858307,False,3,False,False,156.0,5.333000004291534,68.0
test,2baebc025e8f2813cb3c,1475739264,B,Cond2,91.36905,91.79565,89.25852,89.83984192656996,91.19820968903429,88.77904890684918,90.78725168258255,89.5129509389938,89.51295093537256,89.51295097897305,-1.856099061006205,3.4451037242681157,-3.621238420237205e-09,9.952314431272818e-07,11,10,3,97.93441921093962,0,1.8897256545480905,7375.443107048236,False,88.77904890684918,91.79565,False,3,False,False,184.0,3.0,70.0,False,0,True,True,158.0,3.0,158.0
test,2d5eab22f00871a10ce5,1477739034,B,Cond2,81.61995,83.6733,86.19197999999999,77.44646205555003,83.91982774457851,82.75895163708486,81.11729349545988,83.20840590333754,83.20840596716745,83.20840589561955,1.5884559033375325,2.5231921568478564,6.382991557529749e-08,8.579395571471046e-07,11,10,11,8.924876636491144,0,4.917703556820101,4679.673552977822,True,82.75895163708486,86.19197999999999,False,1,False,False,184.66699999570847,1.6669999957084656,72.33300000429153,False,1,False,False,158.0,3.0,40.0
test,aaabe774eb25a3cf9023,1478254090,B,Cond2,85.24035,85.00905,82.041345,82.87737889405764,81.25402983699199,81.59390074071555,83.14038045937849,81.78846272811533,81.7884627160525,81.78846276230868,-3.4518872718846723,11.915525737799404,-1.206282718158036e-08,9.181023878777057e-07,11,10,3,8.782444027856412,0,1.5992237218249792,3983.06712906244,True,81.25402983699199,85.00905,False,3,False,False,186.66600000858307,3.0,71.0,False,3,False,False,158.0,3.0,70.0
test,968d1f274739646fe63d,1478254316,B,Cond2,78.44355,78.44145,79.340925,81.68752388847574,79.61251769010127,82.89948067903832,79.8962451644924,81.75342034625221,81.75342034698221,81.75342028343853,3.309870346252211,10.955241708999731,7.299973958652117e-10,9.049213638584807e-07,11,10,9,8.295235049478785,0,1.5995524359842965,7258.307121204832,False,78.44145,82.89948067903832,False,3,False,False,181.0,3.0,69.0,False,0,True,True,157.0,7.666999995708466,157.0
test,7b39c9c986e0dae854af,1480254034,B,Cond2,81.6861,85.00905,82.041345,83.20886816964577,81.875762923605,81.90469955805206,83.80981710241832,82.12762610412277,82.12762609214494,82.1276261497015,0.44152610412277227,0.19494530062183313,-1.1977832059528737e-08,9.217745732138558e-07,11,10,5,8.782655477753416,0,1.660090426703072,4363.570673484474,True,81.875762923605,85.00905,False,3,False,False,188.33300000429153,3.333999991416931,71.0,False,3,False,False,157.0,3.0,71.0
test,c7d576fa29fcf2a16239,1480254046,B,Cond2,84.75945,83.49975,82.041345,83.61869235576597,82.56909822548666,84.61643977020772,83.38953821961813,84.00671134612888,84.00671135042731,84.00671132931059,-0.7527386538711198,0.5666154810317056,4.298428279980726e-09,9.263145401977052e-07,11,10,4,8.632818148559743,0,4.361074508502101,4935.213127862094,True,82.041345,84.61643977020772,False,3,False,False,186.0,5.666000008583069,70.0,False,2,False,True,157.66600000858307,5.0,32.0
test,6009535644195faa752e,1480254096,B,Cond2,76.5372,79.82925,78.59704500000001,79.63165177943083,79.8036196084288,80.30777701376147,78.4932590355221,80.09742599734795,80.09742600250773,80.09742594762079,3.560225997347956,12.675209152192249,5.15977660597855e-09,8.821467404609658e-07,11,10,10,8.844503257555314,0,1.5974014922514437,5972.661775650052,True,78.59704500000001,80.30777701376147,False,3,False,False,185.66699999570847,3.3330000042915344,71.0,False,0,True,True,158.33300000429153,3.3330000042915344,158.33300000429153
test,c93f52a49371ab7a15d6,1482254316,B,Cond2,96.8778,91.92135,91.76268,94.35062441013858,93.0358285875303,92.52829117324383,94.94009223838442,92.55649645158005,92.55649643170499,92.55649651326026,-4.321303548419948,18.673664357586834,-1.9875059820151364e-08,1.045201172197203e-06,11,10,1,289.92969449635154,0,1.761857438186249,9012.160925725899,True,91.76268,93.0358285875303,False,3,False,False,184.0,3.0,66.0,False,0,True,True,157.0,4.0,157.0
test,f28b782168f83aaac890,1484254370,B,Cond2,84.42495,83.50215,89.19015,85.61975587385646,88.40865691754152,85.14229020946019,86.4548411284624,85.86660951413019,85.86660951686481,85.86660953699129,1.441659514130194,2.078382154682107,2.734623194555752e-09,9.484820027643281e-07,11,10,5,8.704484937916996,0,1.9396707933914434,6541.610051539043,False,83.50215,89.19015,False,3,False,False,190.0,3.3330000042915344,66.0,False,3,False,False,156.66699999570847,5.0,69.66699999570847
test,c3d20b3083d52492281a,1486254116,B,Cond2,98.7765,95.6199,91.76268,93.25347203969562,89.77315793436102,93.55078957591446,93.6839304382945,92.84796464168345,92.84796463719131,92.84796466579408,-5.928535358316552,35.14753149480956,-4.492136440603645e-09,1.033047093187815e-06,11,10,0,33.09921548633062,6,2.2116683286739143,6590.8900588222505,True,89.77315793436102,95.6199,False,2,False,False,178.66699999570847,5.333000004291534,71.0,False,3,False,False,157.0,3.6669999957084656,70.0
test,723f122c590418312dc5,1488254354,B,Cond2,90.27105,88.47255,89.796255,89.59891177121514,89.86692100755961,89.37214372183509,90.71730945407279,89.42706484691858,89.4270648450149,89.42706488916092,-0.8439851530814195,0.7123109386218671,-1.9036860976484604e-09,9.92562457284646e-07,11,10,6,49.6761906390422,0,1.8129251848865893,7970.530731047706,True,88.47255,89.86692100755961,False,3,False,False,184.33399999141693,3.0,69.0,False,0,True,True,156.0,6.0,156.0
test,0cafbb9b551f03b7704e,1490254096,B,Cond2,91.23795,94.85685,87.27372,92.91757451929246,90.46297194385482,92.01485564313406,93.20379864946882,91.69965872392437,91.6996587104325,91.699658761897,0.46170872392437445,0.21317494574787424,-1.3491870731741074e-08,1.0293260740185364e-06,11,10,6,51.31767637337949,0,1.8567388642974683,8338.746272708944,False,87.27372,94.85685,False,3,False,False,181.0,3.6669999957084656,69.0,False,0,True,True,160.0,6.333999991416931,160.0
test,5d11ab5955e64a56e4c0,1490254104,B,Cond2,85.6125,88.5099,85.308975,87.17621364189569,87.95425594733567,88.62907233524969,88.37891015708021,88.3413642431586,88.34136425606596,88.3413642573506,2.728864243158597,7.446700057589543,1.29073640664501e-08,9.657241937280927e-07,11,10,8,8.873078362620943,0,2.4412456298927525,4688.260414435787,False,85.308975,88.62907233524969,False,3,False,False,182.33399999141693,3.333999991416931,69.33399999141693,False,3,False,False,160.33399999141693,5.0,70.0
test,8f6c49f29adefdd09de7,1490254136,B,Cond2,90.20955,94.85685,87.27372,93.76264444067436,88.61015504445803,90.92633061432487,93.07234121945223,90.5784766729706,90.5784766376969,90.57847672302505,0.368926672970602,0.13610689002915752,-3.52737004050141e-08,1.0386876238539403e-06,11,10,6,16.766859568014997,0,1.8567388642974683,7151.863645133662,False,87.27372,94.85685,False,2,False,False,172.0,3.6669999957084656,75.0,False,3,False,False,158.0,5.666999995708466,69.0
test,c5ad844a71bcab4b579b,1492254346,B,Cond2,91.1748,93.09795,86.28957,91.27131291694712,89.68074674016134,91.11394322920563,90.43107729844095,90.75794074413082,90.75794073844378,90.75794072726006,-0.41685925586918415,0.17377163920380995,-5.68704194847669e-09,1.0110890504983224e-06,11,10,2,58.542498685782135,0,1.4600729623914,4970.926732390388,False,86.28957,93.09795,False,3,False,False,182.0,5.666000008583069,68.0,False,2,False,False,159.0,3.6669999957084656,71.0
test,ea962e2a6ec5427b3180,2110498176,B,Cond2,80.4126,81.5361,83.938695,79.87435488833994,81.54796102431155,80.9816462723327,80.05792969564368,81.26298170765082,81.26298172303382,81.2629816818027,0.8503817076508255,0.7231490487071341,1.5382994433821295e-08,8.848353668003635e-07,11,10,6,8.845196907761608,0,2.1947838530238157,2230.809177002651,True,80.9816462723327,83.938695,False,3,False,False,188.0,5.0,70.0,False,3,False,False,158.0,5.0,70.0
test,6f54f17396c3b58da22a,2110498180,B,Cond2,76.9257,80.08005,83.93869500000001,79.45734042604091,80.9249335440485,81.91634980363459,80.05422635579389,81.66639801311021,81.6663980375818,81.66639798242097,4.740698013110205,22.47421765150704,2.4471589199492882e-08,8.802157470835565e-07,11,10,5,17.065503324501908,0,2.3350373381375116,2587.148707323022,True,80.08005,83.93869500000001,False,3,False,False,188.0,2.6669999957084656,71.0,False,3,False,False,157.33300000429153,4.0,69.33300000429153
test,8a2687b9578a93f52b6a,2110498188,B,Cond2,94.29615,99.8547,91.64356500000001,95.31552478787088,91.02901753013444,92.588485185766,94.58209029810533,92.75037647594961,92.75037644753333,92.75037651020583,-1.5457735240503894,2.38941578765516,-2.84162808839028e-08,1.0558901847200598e-06,11,10,7,66.40158638307292,0,2.2149974760040756,5811.378123313745,False,91.02901753013444,99.8547,False,2,False,False,176.33399999141693,2.6669999957084656,70.0,False,0,True,True,157.0,4.0,157.0
test,2c30c0c0f98d9b0bfd36,2655292672,B,Cond2,91.57695,85.68105,86.73102,92.33019480772765,88.4957943697921,89.96392854738373,92.00893785939407,89.2177756677201,89.21777563324123,89.21777572874149,-2.359174332279892,5.565703530088274,-3.4478873089938133e-08,1.022819175236567e-06,11,10,3,8.358167793646615,0,1.8447104369951308,5738.859540559847,True,85.68105,89.96392854738373,False,3,False,False,183.33300000429153,5.666999995708466,67.0,False,2,False,False,160.0,4.0,73.0
test,e9287cf9f639d0cb745c,2655292906,B,Cond2,92.6586,88.15185,86.45817,92.10377546008701,91.03881641784132,90.99296501529525,90.7278156447576,90.60623293387005,90.60623291728052,90.6062329214405,-2.0523670661299604,4.212210574134901,-1.6589524420851376e-08,1.0203109378079159e-06,11,10,3,15.658346524466285,0,1.9777403093881607,6757.240461879845,True,86.45817,91.03881641784132,False,3,False,False,183.33300000429153,1.6669999957084656,66.33300000429153,False,0,True,True,156.0,4.333000004291534,156.0
test,4c42e43dc99dab69afca,2657292908,B,Cond2,86.9118,88.18395,88.23307500000001,86.62469045550299,86.55461753538525,86.5614064435091,88.06130984991013,86.7473813856509,86.74738138701007,86.74738143196643,-0.16441861434910265,0.027033480744478946,1.3591687775260652e-09,9.596145078143486e-07,11,10,9,8.506086988701824,0,1.89539710487363,6193.235331516039,False,86.55461753538525,88.23307500000001,False,3,False,False,183.66699999570847,2.3330000042915344,71.0,False,3,False,False,159.66699999570847,3.3330000042915344,70.66699999570847
test,ad7e6f6a84d54fe4416e,2667292724,B,Cond2,94.77825,90.63855,89.088435,90.02731672742176,88.33740668970985,88.72453741689283,91.64275134423715,88.79798219716052,88.79798218354216,88.79798228087658,-5.980267802839478,35.76360299367852,-1.3618361549561087e-08,9.97308259076649e-07,11,10,9,8.276522333801445,0,1.9357823048153682,5542.873782152335,True,88.33740668970985,90.63855,False,3,False,False,181.0,2.6669999957084656,69.0,False,2,False,False,159.0,4.0,71.0
test,ee67c692bd49fcbd2f9e,2703293050,B,Cond2,61.31565,64.34745,63.76314,63.360053552189555,62.651782332520604,62.70729227548337,65.13208048092834,62.85845631716013,62.858456311603526,62.858456389396096,1.5428063171601352,2.3802513322692196,-5.556607618473208e-09,7.018925699458317e-07,11,10,5,45.6856874852907,0,2.391635416307366,8876.976197069105,True,62.651782332520604,64.34745,False,3,False,False,204.0,3.0,70.0,False,0,True,True,157.66699999570847,5.666999995708466,157.66699999570847
test,3b3c6867e8b5a8aa8b3f,2703293084,B,Cond2,62.0868,63.99765,71.63766,64.81869036552465,64.2778239002759,62.12255862893744,65.34547106176237,63.10275723115269,63.10275721214386,63.10275728887883,1.01595723115269,1.0321690955314407,-1.9008830065558868e-08,7.180511159717762e-07,11,10,9,20.494417839274423,0,2.8062774802261834,6885.641703610061,True,62.12255862893744,71.63766,False,3,False,False,208.33300000429153,2.6669999957084656,74.0,False,3,False,False,160.0,6.666999995708466,71.33399999141693
test,1b750f8c6190dfd1d423,2707293092,B,Cond2,88.266,85.69455,87.848715,88.91822816997286,88.11046284878663,88.29481295124664,88.30595134372444,88.05120752411649,88.05120751451179,88.05120752322792,-0.21479247588351313,0.046135807696169574,-9.604704587218293e-09,9.850219528909369e-07,11,10,6,8.066895037723217,0,1.8097242345354254,5103.090566449568,False,85.69455,88.29481295124664,False,3,False,False,180.0,2.6669999957084656,70.0,False,3,False,False,159.33399999141693,3.0,71.0
test,51e4ac2b53d02ee262c9,2717292862,B,Cond2,74.72235,74.14575,71.75086499999999,74.42219825108559,75.1058508045937,74.10870501184571,74.2314206357383,74.2163324758253,74.21633247354475,74.216332474061,-0.5060175241747089,0.25605373477190213,-2.2805437538409024e-09,8.244372449661146e-07,11,10,2,9.035281536829686,0,1.8710757744085313,3902.27523658829,False,71.75086499999999,75.1058508045937,False,3,False,False,192.0,2.0,70.33399999141693,False,3,False,False,157.66600000858307,3.333999991416931,69.33399999141693
test,f1e6f363916627d7a3c3,2911013996,B,Cond2,88.85685,87.5745,87.371415,86.07849136281996,87.33154221597435,88.90302626069344,86.70387980282366,88.41997804043162,88.41997806637025,88.41997800765355,-0.43687195956837854,0.19085710905711498,2.5938632575162046e-08,9.535638013617476e-07,11,10,10,8.496151738179819,0,1.8240264239118364,7558.902245694755,False,87.33154221597435,88.90302626069344,False,3,False,False,183.0,3.6669999957084656,70.0,False,0,True,True,157.66699999570847,6.0,157.66699999570847
test,cae6353f8ec36c6e31d8,2913014210,B,Cond2,86.86815,91.79565,87.37141500000001,88.13320081591581,87.82075835348431,89.14040271100419,88.6611533401103,88.98530703976877,88.98530704920829,88.9853070381173,2.1171570397687702,4.4823539310424625,9.439517612008785e-09,9.763255450420542e-07,11,10,9,8.468233415442919,0,1.8192385574909344,5517.983921272897,True,87.37141500000001,91.79565,False,3,False,False,183.0,2.6669999957084656,71.33300000429153,False,3,False,False,158.33300000429153,3.6669999957084656,71.0
test,34208ebb2733b1b0284c,2915013996,B,Cond2,87.53055,87.27075,88.14096,89.90300300529621,87.2674367209805,88.5258450738649,88.77113929547782,88.16091714043877,88.16091712114024,88.16091714201913,0.6303671404387643,0.3973627317449448,-1.929852544435562e-08,9.95931131485834e-07,11,10,2,17.313200822759143,0,4.97360529409497,4373.905274274703,False,87.2674367209805,88.5258450738649,False,2,False,False,183.66699999570847,5.666999995708466,72.0,False,2,False,False,161.0,6.333000004291534,76.0
test,b2c92099d6dd8787ed9d,2917014214,B,Cond2,84.9675,87.27075,88.14096,86.88469888512002,87.83180932748044,87.66259794065985,87.45412524058477,87.68944158260122,87.68944159151604,87.68944158346464,2.721941582601218,7.408965979093624,8.914824434214097e-09,9.624948397370662e-07,11,10,2,16.892914441017933,0,1.5705992019575785,5550.618164515406,True,87.27075,88.14096,False,2,False,False,178.33300000429153,6.333000004291534,76.0,False,3,False,False,158.0,3.3330000042915344,68.33399999141693
test,5b62cb6062cfc089a043,2921014270,B,Cond2,87.6483,81.06,86.19198000000002,85.9722547890515,88.83555258266796,85.07346288141588,85.77063770326698,85.60502394867409,85.60502394460597,85.60502395027248,-2.0432760513259183,4.174977021922037,-4.068112957611447e-09,9.523869295378758e-07,11,10,8,122.60614167314179,0,1.6530947010724473,6312.342709600864,False,81.06,88.83555258266796,False,3,False,False,191.66699999570847,2.0,66.0,False,0,True,True,158.0,2.6669999957084656,158.0
test,b132fd519f7548da10fb,2939014254,B,Cond2,86.26485,83.71605,86.52054,87.53594200415456,87.34985135069905,86.49938574234538,86.39597530208772,86.47492647309592,86.47492646134218,86.47492645864084,0.21007647309592414,0.04413212454842254,-1.1753741091524716e-08,9.69709207163416e-07,11,10,8,17.156645288738794,0,1.8283087660936659,4295.682149069703,False,83.71605,87.34985135069905,False,3,False,False,184.33300000429153,2.666000008583069,71.66699999570847,False,3,False,False,157.0,4.0,69.66699999570847
test,830f9c6f1adcdb7fd3bb,2939014258,B,Cond2,85.58115,89.59815,88.76831999999999,87.21231115560117,86.23277697585131,87.82929467138767,88.75609650657896,87.6682834382204,87.6682834432716,87.66828348049138,2.0871334382204054,4.356125988937731,5.051205675954407e-09,9.66124076228863e-07,11,10,9,17.409082790884113,1,5.967885796977409,3931.791756870873,True,86.23277697585131,89.59815,False,3,False,False,187.66699999570847,5.666999995708466,71.0,False,3,False,False,159.66699999570847,5.333999991416931,70.33300000429153
test,a9eced970ea76a980401,2941014022,B,Cond2,85.9596,83.71605,86.52054,86.46337518310547,87.04542559792777,86.64319675565686,86.22644013079997,86.51025994617605,86.51025994669544,86.51025993698447,0.5506599461760544,0.3032263763226151,5.19392528985918e-10,9.57827482949836e-07,11,10,8,8.575345101985699,0,1.8283087660936659,5334.7603854945955,False,83.71605,87.04542559792777,False,3,False,False,183.0,2.3330000042915344,69.66699999570847,False,3,False,False,159.66699999570847,2.6669999957084656,70.0
test,35f8c935184e3a44fd5a,2941014030,B,Cond2,89.16075,89.59815,88.76831999999999,87.82942216189242,89.66446979025605,87.17590809247719,87.49122335146143,87.92846771163062,87.92846771272784,87.92846769776742,-1.232282288369376,1.518519638228866,1.0972200925607467e-09,9.729603335529014e-07,11,10,9,8.626571040876492,0,1.7429508304865582,5653.013638490589,False,87.17590809247719,89.66446979025605,False,3,False,False,185.33300000429153,3.0,70.66699999570847,False,3,False,False,159.33300000429153,3.3330000042915344,69.66699999570847
test,2c85b09b93f1ce1cb955,2941014074,B,Cond2,92.4,86.31195,87.30648,89.19210454991394,89.1345745326114,87.68873489918134,88.62677283607195,87.8705470852654,87.8705470706254,87.87054709649985,-4.529452914734605,20.515943706797813,-1.4639994105891674e-08,9.880559117559805e-07,11,10,4,8.700450881058927,0,1.4577572194762556,4130.2947453815705,True,86.31195,89.1345745326114,False,3,False,False,188.0,2.0,68.0,False,3,False,False,161.0,3.0,70.66699999570847
test,71e792b4ecd29675ab98,2975014156,B,Cond2,70.21125,74.3028,72.76393499999999,71.16119490613555,70.95972308724762,68.6752365306997,71.25736503966336,69.7219058949185,69.7219058789743,69.72190593151039,-0.48934410508149995,0.23945765317801407,-1.5944209508234053e-08,7.883123699057803e-07,11,10,4,9.244775609973347,0,1.4577572194762556,3460.6974543014326,False,68.6752365306997,74.3028,False,3,False,False,193.33300000429153,2.6669999957084656,70.0,False,3,False,False,160.0,4.0,69.0
test,340989de55d989058a09,2975014164,B,Cond2,74.91435,75.1314,72.65511000000001,75.78736113070622,75.77431403650364,75.59343917006535,74.9449687087309,75.47298824426274,75.47298824078018,75.47298822271387,0.5586382442627382,0.3120766879529548,-3.4825546890715486e-09,8.395603016595928e-07,11,10,7,8.911573313850143,0,1.4409912340470161,5084.710664587727,False,72.65511000000001,75.77431403650364,False,3,False,False,191.66600000858307,2.6669999957084656,65.66600000858307,False,3,False,False,159.0,3.0,71.0
test,9ec397dcd02c321971fb,2975014172,B,Cond2,73.8906,69.22395,79.14042,72.80934092731776,72.83873812783165,72.21763023501154,71.98796897991414,72.42313302077308,72.42313301649473,72.42313300160549,-1.467466979226927,2.1534593351214024,-4.278348342268146e-09,8.065702687173827e-07,11,10,10,9.245641347670615,0,1.7955186282899147,4334.236380158872,False,69.22395,79.14042,False,3,False,False,194.66699999570847,3.3330000042915344,71.0,False,3,False,False,161.0,5.666999995708466,71.0
test,501a01e44826e057d8af,2975014184,B,Cond2,71.0427,73.0602,73.11717,73.67322661895406,73.86325070778507,73.7333249733632,71.94269334947585,73.68555095791797,73.6855509580545,73.68555089842224,2.6428509579179718,6.984661185767941,1.3653789210366085e-10,8.161402566553281e-07,11,10,3,8.907913202464545,0,1.2587997758470537,4928.561554678113,True,73.0602,73.86325070778507,False,3,False,False,190.0,3.3330000042915344,72.33300000429153,False,3,False,False,158.33300000429153,4.0,71.0
test,6382d03d85cb6f9225c4,2975014394,B,Cond2,73.14345,73.5189,72.43173,74.40644629910948,73.31073939591131,73.69630215582929,73.53568329331449,73.55083463146191,73.5508346219836,73.55083462146519,0.40738463146190895,0.16596223795135537,-9.478313245381287e-09,8.242627473539074e-07,11,10,9,8.922956507856945,0,1.4412649069695131,3231.630245013015,False,72.43173,73.69630215582929,False,3,False,False,189.33399999141693,3.0,71.0,False,3,False,False,158.0,4.0,71.0
test,b2ccf2c9e3caa262b15a,2979014156,B,Cond2,80.48385,79.93305,75.722925,77.39638109341026,78.23667214488067,78.5209183085986,77.90065862888777,78.44556760158264,78.44556761320537,78.44556759456118,-2.0382823984173655,4.154595135698048,1.162273122190527e-08,8.573847682343603e-07,11,10,4,17.98368181831744,0,1.2515556868136333,2713.8198476556645,True,75.722925,79.93305,False,3,False,False,190.0,5.666999995708466,69.66699999570847,False,3,False,False,158.0,3.0,67.0
test,705a622305ff67e6155a,2979014374,B,Cond2,79.3782,75.0927,78.91029,77.87409162278965,78.21458829155793,78.3544378056625,78.93537191568902,78.11485430364512,78.11485430631225,78.11485433438645,-1.2633456963548895,1.5960423484984205,2.6671358455132577e-09,8.626767693037738e-07,11,10,5,8.974819922909708,0,1.4577572194762556,2501.176996863919,True,75.0927,78.91029,False,3,False,False,192.0,2.666000008583069,68.0,False,3,False,False,156.33399999141693,3.6669999957084656,69.0
test,63722e4aea1193f8f1fa,2981014422,B,Cond2,69.60735,73.0602,73.11717,73.5786610682389,74.47167491910562,73.55225112582393,72.80951436118467,73.68729505042565,73.68729505162908,73.68729502159562,4.07994505042565,16.64595161449276,1.2034320207021665e-09,8.150926745637958e-07,11,10,3,17.63385588720936,0,2.174848865762181,4477.390088371022,True,73.0602,74.47167491910562,False,2,False,False,179.33300000429153,3.3330000042915344,74.66699999570847,False,3,False,False,161.0,3.6669999957084656,72.33300000429153
test,12bc66546fcc2c53ca8b,2981014426,B,Cond2,68.7249,69.0447,71.9259,71.87512633435142,69.49605299457333,71.04199557302367,70.68565512120666,70.61839487589404,70.61839486197219,70.61839486427351,1.893494875894035,3.585322845036967,-1.392184856285894e-08,7.96221188425051e-07,11,10,5,8.972878402118623,0,1.4925530028018805,3722.246996011329,True,69.0447,71.9259,False,3,False,False,192.0,5.333000004291534,71.0,False,3,False,False,158.0,3.333999991416931,70.0
test,4ff22cd563e8a3f3f164,2985014384,B,Cond2,86.4057,88.0542,87.15317999999999,83.75399948744285,86.1695485499333,87.40145025054458,86.39676219363331,87.18485081797789,87.18485085598432,87.18485082901968,0.779150817977893,0.6070759971556198,3.800643355589273e-08,9.278134510265361e-07,11,10,10,8.551448059460482,0,1.2639469114040787,3071.9374829446047,False,86.1695485499333,88.0542,False,3,False,False,183.0,4.333000004291534,71.0,False,2,False,False,160.0,4.0,71.33300000429153
