sample_id,WAFER_ID,STAGE,cohort,condition,route,excluded_extreme,native_phase_fallback,p3_cpp,native_cpp_primary_end,native_cpp_start
b0d3ef9c9e344bcc85fa,1471738976,A,validation,Cond1,456,False,True,533,458,468
fa6b8bff60de3f74039e,1471739004,B,validation,Cond2,456,False,False,542,940,975
d26a988d0054e14e5711,1477739050,B,validation,Cond2,456,False,False,596,971,1010
21384e0165116f6fec67,1477739232,B,validation,Cond2,456,False,True,590,968,1007
b41516f4a304ab2cb584,1477739236,B,validation,Cond2,456,False,False,549,946,981
8b4d9bfa869f177db55e,1478254308,B,validation,Cond2,456,False,False,766,1085,1130
ec24c7a0711ecff8dba3,1480254042,A,validation,Cond1,456,False,False,748,595,609
2a9c1682cb0f5ce88863,1480254050,A,validation,Cond1,456,False,False,744,593,607
2774c14ea7d9ef6357fa,1480254070,A,validation,Cond1,456,False,False,745,594,608
9d98c99112e4c1134cc2,1480254074,B,validation,Cond2,456,False,False,753,1077,1122
92df0f443a75288aa9f7,1481739018,B,validation,Cond2,456,False,False,616,986,1025
d4d317fa3c724e936427,1482254106,B,validation,Cond2,456,False,False,774,1088,1135
c25a3c262ea76ec2c848,1482254300,B,validation,Cond2,456,False,False,782,1095,1142
77cd564623d2055db495,1482254304,B,validation,Cond2,456,False,False,767,1086,1131
53cccd11723b0296c4e7,1482254312,A,validation,Cond1,456,False,False,783,614,628
55f120ba0155b01b455f,1482254332,A,validation,Cond1,456,False,False,760,603,617
ecb8e723ecd4a113aae1,1486254088,A,validation,Cond1,456,False,False,787,616,630
bcd47d467c37b577584e,1486254116,A,validation,Cond1,456,False,False,789,617,631
975da2bbb7f4527f8325,1488254374,B,validation,Cond2,456,False,False,788,1099,1146
1be653b60406058ee0a7,1488254390,B,validation,Cond2,456,False,False,816,1113,1160
b16dcb6a07b685c62b3b,1832206958,A,validation,Cond3,123,False,False,127,131,133
4123b8dc6fbf691d4933,1832206984,A,validation,Cond3,123,False,True,131,135,138
cc4734ffcbc48a705922,1832207004,A,validation,Cond3,123,False,True,133,137,140
758bca66fb261a8c91e5,1832207008,A,validation,Cond3,123,False,True,133,137,140
dc4d0a096f2707f91d88,1834206762,A,validation,Cond3,123,False,False,140,145,148
7021b8ddc96215707d01,1834206782,A,validation,Cond3,123,False,True,141,146,149
c6621d2f3102fc9484e6,1836206988,A,validation,Cond3,123,False,False,116,119,121
5a583d7fa4fb934158ef,1836206996,A,validation,Cond3,123,False,True,113,116,118
9b75b13ae7f1579ca095,1838206964,A,validation,Cond3,123,False,False,123,127,129
e0548241b953d3483ae6,1840206970,A,validation,Cond3,123,False,True,153,159,162
72c28d4770343afe06fe,1842206758,A,validation,Cond3,123,False,True,171,177,181
3b5506515ffdc1ff09c7,1842206778,A,validation,Cond3,123,False,False,170,176,180
c9c8a569d066bd8d878a,1844207028,A,validation,Cond3,123,False,True,145,150,153
befb405f4b9f85c51c21,1844207036,A,validation,Cond3,123,False,False,143,148,151
2a7b9750e8e4b19ab803,1854206802,A,validation,Cond3,123,False,False,187,194,198
a90a2016b472b1dabddd,1854206826,A,validation,Cond3,123,False,True,180,186,190
e5e1969aad7cff8cf52c,1854206884,A,validation,Cond3,123,False,False,175,181,185
39d881fe7569244ac75f,2056207364,A,validation,Cond3,123,False,True,206,213,217
3c94c766449ddded5501,2056207578,A,validation,Cond3,123,False,True,200,207,211
84130991ae05cf6ad740,2058207674,A,validation,Cond3,123,False,True,212,220,224
0e01d3c51b4c700effcf,2062207638,A,validation,Cond3,123,False,True,193,200,204
86958fb820f4702cf181,2062207678,A,validation,Cond3,123,False,True,190,197,201
6b4c60dc5a51602c2e80,2064207396,A,validation,Cond3,123,False,False,240,249,253
43369da54366df0b2730,2064207416,A,validation,Cond3,123,False,False,237,246,250
53f500e24cd939767ca3,2064207554,A,validation,Cond3,123,False,True,236,245,249
54e7e362a3557c5054f4,2066207576,A,validation,Cond3,123,False,True,243,252,256
430c4da370be773a13d0,2066207670,A,validation,Cond3,123,False,True,249,258,262
3347283468bfe7b6b5aa,2068207428,A,validation,Cond3,123,False,True,235,243,247
c379056fbbaef9593145,2068207432,A,validation,Cond3,123,False,True,222,230,234
4e35128e75788694b640,2068207436,A,validation,Cond3,123,False,True,221,229,233
5f59c0cb9126980c09da,2068207522,A,validation,Cond3,123,False,False,247,256,260
f081bea0c5746b773e4d,2068207534,A,validation,Cond3,123,False,True,219,227,231
886ebf732c333742d70d,2070207730,A,validation,Cond3,123,False,True,234,242,246
b5fbe4424988819d7536,2076207428,A,validation,Cond3,123,False,True,254,263,267
95729c925a873f8917ea,2076207448,A,validation,Cond3,123,False,True,254,263,267
1801d05be037af25ea58,2076207452,A,validation,Cond3,123,False,True,256,265,269
a8356a1823424c5c241c,2076207460,A,validation,Cond3,123,False,True,262,271,275
fdd08e41e9bb0d3c5a99,2076207472,A,validation,Cond3,123,False,True,261,270,274
b28266e3d5f0ca09722e,2110498200,B,validation,Cond2,456,False,False,704,1048,1090
081a28258a26dc8cfa55,2110498228,B,validation,Cond2,456,False,False,743,1070,1115
8c811f8f7606a0d8110c,2110498232,B,validation,Cond2,456,False,False,688,1034,1076
b9e7ef3b1e752deaec87,2655292692,B,validation,Cond2,456,False,False,995,1228,1279
4372faa2c77824901e8a,2655292696,B,validation,Cond2,456,False,False,991,1224,1274
75b9ca012c20e4ddf572,2655292708,A,validation,Cond1,456,False,False,986,747,768
63c9950b1d03537f209b,2663292676,B,validation,Cond2,456,False,False,652,1012,1053
810fc57fe3eb8c410acd,2663292692,B,validation,Cond2,456,False,False,643,1003,1043
8c0e0b615a9384d71578,2663292704,A,validation,Cond1,456,False,False,666,554,565
c60c5b2e0541c5af6410,2663292732,A,validation,Cond1,456,False,False,666,554,565
21ff6e55a6fbb0f8c5c4,2663292898,B,validation,Cond2,456,False,False,642,1002,1042
61469f9e5983ebedec87,2665292990,A,validation,Cond1,456,False,False,821,638,653
45e421b54794adc86039,2669292942,B,validation,Cond2,456,False,False,975,1213,1263
2d70e381b38e98e165b3,2669292986,B,validation,Cond2,456,False,False,942,1193,1243
6632587eeaa5e41bd375,2705292802,A,validation,Cond1,456,False,False,450,408,415
2f1a76f31e7d0d2f849b,2707293072,A,validation,Cond1,456,False,False,446,405,412
8b90ca0547f8adc5ee82,2707293092,A,validation,Cond1,456,False,False,609,513,524
8001d7857afc0dfd936d,2717292818,A,validation,Cond1,456,False,False,297,305,310
2c5a5f1434e0308a8091,2717292830,B,validation,Cond2,456,False,False,323,803,832
3794ba4de120e6bd11bd,2717292838,B,validation,Cond2,456,False,False,309,795,824
80c000eef032fbdce5cc,2717292842,A,validation,Cond1,456,False,False,299,307,312
eba8e1a1fcd6068199f2,2911013968,A,validation,Cond1,456,False,True,606,510,521
cdc5b28ac4e97f689816,2911014062,B,validation,Cond2,456,False,False,598,973,1012
7e0d27c03970817ba86d,2913014246,B,validation,Cond2,456,False,False,638,999,1039
7cb07b052c74c1021e85,2913014250,A,validation,Cond1,456,False,False,604,509,520
545c55d9062d021945fb,2917014056,B,validation,Cond2,456,False,False,598,973,1012
70b770af61a500c4a4e2,2917014210,B,validation,Cond2,456,False,False,598,973,1012
0a35d36b70d005dfa1b7,2917014214,A,validation,Cond1,456,False,False,592,500,511
3a8ce03dd4b74ac7730f,2917014222,B,validation,Cond2,456,False,False,599,974,1013
9b13a5dcf668764b5cde,2917014238,B,validation,Cond2,456,False,False,597,972,1011
266ee4b383cf6af7443e,2917014262,A,validation,Cond1,456,False,False,592,500,511
ee9697233777cad4bef4,2939014270,B,validation,Cond2,456,False,False,613,982,1021
689af78311670a23bae5,2939014288,B,validation,Cond2,456,False,False,657,1016,1057
01f53a023ff59e1ead20,2941014026,B,validation,Cond2,456,False,False,611,981,1020
0de65e5b9e8b799366f8,2975014152,B,validation,Cond2,456,False,False,729,1062,1106
25f51871a80aada3a297,2977014418,A,validation,Cond1,456,False,False,720,579,590
ae5adf50941b40d1759a,2979014164,B,validation,Cond2,456,False,False,732,1065,1110
1c15914464b85b065a6c,2979014172,A,validation,Cond1,456,False,True,710,571,582
157d35130df80b1e21e1,2979014188,A,validation,Cond1,456,False,False,708,569,580
aca66e376f074b282ab9,2981014376,B,validation,Cond2,456,False,False,725,1058,1100
5895ad7f0377289350c8,2981014392,A,validation,Cond1,456,False,False,709,570,581
7e6df8b8d9d288bd8f9a,2985014406,A,validation,Cond1,456,False,False,707,568,579
c641b6c9dc1bf06b8aa8,2987014200,B,validation,Cond2,456,False,False,680,1029,1070
a62e07788c373be33195,2989014344,B,validation,Cond2,456,False,False,735,1066,1111
ced0780019678fd74960,2989014352,A,validation,Cond1,456,False,False,690,564,575
f89a8c4b9b804d001d96,2989014446,A,validation,Cond1,456,False,False,690,564,575
841db26f2f0d8f4e8ba0,2999014224,A,validation,Cond1,456,False,False,743,592,606
7f6eb6e343f95ccb5454,2999014228,A,validation,Cond1,456,False,False,743,591,605
6c7d463e171d944c3227,2999014310,A,validation,Cond1,456,False,False,739,588,601
ac19f75758fbe34fdeb1,2999014322,B,validation,Cond2,456,False,False,746,1072,1117
78c17506be7d8866fc6c,3005014494,A,validation,Cond1,456,False,False,739,588,601
485d3230ef05ba0757ef,3009014466,B,validation,Cond2,456,False,False,640,1000,1040
410fc273062c9f00d769,3011014208,A,validation,Cond1,456,False,False,627,520,531
d7afa0e96332624f599b,3013014482,A,validation,Cond1,456,False,False,632,525,536
e2dd5c71b321592f8483,3013014498,A,validation,Cond1,456,False,False,630,523,534
df62a9049d6337f94a13,3013014526,B,validation,Cond2,456,False,False,633,997,1037
8f4c35e333ab8fd14f57,3017014482,A,validation,Cond1,456,False,False,629,522,533
428b7bcf1b131357888c,3017014490,A,validation,Cond1,456,False,False,627,520,531
360c7a68b84cf108cb0e,3021014282,B,validation,Cond2,456,False,False,620,989,1029
4fd434e96d8e6e1500a0,3021014302,B,validation,Cond2,456,False,False,616,985,1024
5471cf1957bc6b2d7382,3021014310,B,validation,Cond2,456,False,False,621,990,1030
a827bf340c22367404b0,3021014504,B,validation,Cond2,456,False,False,616,986,1025
4c65a7000abbb4b892bc,3023014532,A,validation,Cond1,456,False,False,664,552,563
934997f00ccf47f5021b,3023014544,A,validation,Cond1,456,False,False,660,548,559
8c07d8923b39000ae6aa,3027014514,B,validation,Cond2,456,False,False,669,1023,1064
7891f61a263eba8b1ae9,3027014518,B,validation,Cond2,456,False,False,665,1021,1062
9d1a75c7f26925bb424b,3027014526,A,validation,Cond1,456,False,False,659,547,558
7aae96eadd5a33d22aee,3027014544,B,validation,Cond2,456,False,False,673,1026,1067
a59c268c4629b8813a10,3027014576,A,validation,Cond1,456,False,False,650,541,552
76ed0002cfd72ba3c54c,3029014334,A,validation,Cond1,456,False,False,656,545,556
8bd83749b5952e5ef4fa,3031014540,B,validation,Cond2,456,False,False,661,1018,1059
7825792d6c2528de0cc3,3031014560,A,validation,Cond1,456,False,False,639,531,542
e44a901c02880db8eceb,3033014314,B,validation,Cond2,456,False,False,662,1019,1060
fafcd26397789f0e8daa,3033014468,B,validation,Cond2,456,False,False,654,1013,1054
c60e4240dcbda6ae0b95,3035014544,B,validation,Cond2,456,False,True,648,1008,1048
f566eb1d47ceca025df2,3037014306,B,validation,Cond2,456,False,False,648,1009,1049
74bc752c29d1e6102fe0,3037014314,B,validation,Cond2,456,False,False,645,1005,1045
a6aee8777d1c409767c9,3037014326,A,validation,Cond1,456,False,False,647,537,548
a57514a0f97e35e46807,3037014330,B,validation,Cond2,456,False,False,648,1009,1049
9d188a1ef3c30df74559,3621681194,A,validation,Cond1,456,False,False,930,716,736
d834311cd00e481f549e,3621681356,B,validation,Cond2,456,False,False,957,1203,1253
cf65f2d0a6c75669b332,3623681114,B,validation,Cond2,456,False,True,935,1189,1239
12e2c305863d1d5336fe,3623681130,A,validation,Cond1,456,False,False,939,719,739
096a35eef06bf383d4ed,3623681192,A,validation,Cond1,456,False,False,917,707,726
952462d502f590eab602,3623681196,B,validation,Cond2,456,False,False,944,1194,1244
7ba3be776069bbcb52ce,3625681206,B,validation,Cond2,456,False,False,898,1159,1208
552722de245bd5ef7f11,3625681352,A,validation,Cond1,456,False,False,918,708,727
421a1014c185529c23d8,3625681396,A,validation,Cond1,456,False,False,895,692,709
0143a59f6bdef521d30c,3625681400,A,validation,Cond1,456,False,False,915,705,722
9dc91441973ecfab88dd,3625681400,B,validation,Cond2,456,False,False,922,1176,1225
938a51a6e19bd8517c3e,3627681094,A,validation,Cond1,456,False,False,885,685,702
55d722d83e64ffe1a34c,3840719358,B,validation,Cond2,456,False,False,334,812,843
7648830bcc335c2c3a0d,3844719346,B,validation,Cond2,456,False,False,448,884,916
7d2356c2e4eb227d2dd2,3846719072,A,validation,Cond1,456,False,False,490,432,440
8f4e09fa8afeef1c699b,4167773562,A,validation,Cond1,456,False,False,535,461,471
a5b68e0859a37fa02563,4167773588,B,validation,Cond2,456,False,False,557,950,986
ab7fdb3487efe1742f28,4169773342,A,validation,Cond1,456,False,False,538,464,474
4137d1cd0a597693179e,4169773374,A,validation,Cond1,456,False,False,530,453,463
7c2b19459ed87e3d1b68,4171773580,B,validation,Cond2,456,False,False,539,936,970
19e1e05ed73e4cf39502,4171773584,B,validation,Cond2,456,False,False,539,936,970
77fa0001c60e2f817dbc,4173773334,A,validation,Cond1,456,False,False,515,447,457
74c6c4867375a7d7d95d,4173773544,A,validation,Cond1,456,False,False,518,450,460
f84cc78bad40dbc29a2d,4173773556,A,validation,Cond1,456,False,False,517,449,459
e611e8e7700ee544c835,4175773572,B,validation,Cond2,456,False,False,565,957,995
a18792c97d6ab2f0282e,4175773600,B,validation,Cond2,456,False,False,561,953,989
1885f10f34a790973cd1,4175773616,B,validation,Cond2,456,False,False,568,960,998
60f37ebcf1c132248055,4175773620,A,validation,Cond1,456,False,False,558,478,488
51e4dc168e148934494a,4175773620,B,validation,Cond2,456,False,False,563,955,993
9aa3363ff8730934478d,4175773628,A,validation,Cond1,456,False,False,557,477,487
5805adc9b48cb8b4f9d2,4177773370,A,validation,Cond1,456,False,False,545,470,480
2182aa3c1aa556bbcae1,4179773514,B,validation,Cond2,456,False,False,555,949,985
3c96d5dd0acebc7b4e32,4179773568,A,validation,Cond1,456,False,False,538,464,474
f4350c0188da76f0ecb0,4179773600,A,validation,Cond1,456,False,False,551,472,482
2965f4b2d9dda1e0bb4c,4187773522,A,validation,Cond1,456,False,False,581,490,500
445e3b4c425d42dfddd3,4187773526,B,validation,Cond2,456,False,False,578,965,1003
3f86a487f1fd234635f6,4189773378,A,validation,Cond1,456,False,False,559,479,489
013232deae171214ceb3,4189773386,A,validation,Cond1,456,False,False,564,482,492
9e66429099fc2f2d7817,4189773472,A,validation,Cond1,456,False,False,561,481,491
85c68db0ef141625790f,4189773496,A,validation,Cond1,456,False,False,558,478,488
eb5074e9f2626b4d716a,4189773496,B,validation,Cond2,456,False,False,564,956,994
6f0932cc6675f3ee2542,4199773688,A,validation,Cond1,456,False,False,362,345,351
9b7894b0342456ec1bc2,4203773672,B,validation,Cond2,456,False,False,358,827,858
63e4354d15a8398b10f4,4203773676,B,validation,Cond2,456,False,False,358,827,858
b6b0e5a857dcc1edaab5,4203773684,B,validation,Cond2,456,False,False,359,828,859
b3b39d6ab2f8abea410e,4203773688,A,validation,Cond1,456,False,False,350,334,340
9a2445259d7561db1c6b,4207773462,A,validation,Cond1,456,False,False,391,370,377
b11cdf408556b6dc8e16,4207773648,A,validation,Cond1,456,False,False,395,371,378
f06a70a0fe6cc5a5d6f6,4207773648,B,validation,Cond2,456,False,False,400,855,887
691357333f4b04269b52,4207773652,A,validation,Cond1,456,False,False,399,374,381
ead35c59de19870f2126,4209773426,A,validation,Cond1,456,False,False,384,361,368
2f6a7a181de5cfaa8cde,4209773430,A,validation,Cond1,456,False,False,389,368,375
4875a75c344482978f36,4209773438,B,validation,Cond2,456,False,False,390,849,881
d9e38067125060fb5fbb,4209773444,A,validation,Cond1,456,False,False,387,366,373
102b404843f3ca85d755,4209773468,A,validation,Cond1,456,False,False,384,361,368
adbd93952208303ff0ae,4211773440,B,validation,Cond2,456,False,False,390,849,881
903046d8521d5e46f345,4211773456,B,validation,Cond2,456,False,False,384,843,875
4bf13660bcc264021545,4211773678,A,validation,Cond1,456,False,False,378,356,363
371865969277bcb488f9,4213773672,A,validation,Cond1,456,False,False,369,350,357
c01c074868e062be80cf,4213773680,A,validation,Cond1,456,False,False,382,360,367
730da3d027a9ed07b05d,4213773722,B,validation,Cond2,456,False,False,384,843,875
71da84cd5e28dcf927b7,4215773460,A,validation,Cond1,456,False,False,457,412,420
fcf28b1af17c9802ede9,4215773464,B,validation,Cond2,456,False,False,443,881,913
99ac0ef170cab61c4235,4219773464,A,validation,Cond1,456,False,False,406,380,387
662cd213b2cc0a6b8a23,4219773488,A,validation,Cond1,456,False,False,429,398,405
4dfafbe5f76d143f8487,4219773496,B,validation,Cond2,456,False,False,430,872,904
88fbb6fe7f7156acd3d1,4219773686,A,validation,Cond1,456,False,False,419,390,397
e477432be3307a7465d3,4219773686,B,validation,Cond2,456,False,False,426,869,901
897bee1bf99f151a6176,4221773730,A,validation,Cond1,456,False,False,405,379,386
db65febf89adc26f3276,4221773742,A,validation,Cond1,456,False,False,405,379,386
2eb9a4a0ad0960ceacbb,4223773492,B,validation,Cond2,456,False,False,526,928,961
696263361cba3205c18b,4225773730,B,validation,Cond2,456,False,False,506,917,949
46dce212d8c575b7596f,4225773734,A,validation,Cond1,456,False,False,497,435,443
c2ece8ac966945a0e2f1,4225773758,B,validation,Cond2,456,False,False,507,918,950
488916a7c7d3b9ea7c0d,4227773658,A,validation,Cond1,456,False,False,486,428,436
7005c86d0920a13f4cd0,4229773648,A,validation,Cond1,456,False,False,467,417,425
203bb84e13443f7254b6,4229773660,A,validation,Cond1,456,False,False,467,417,425
b3f8b13576d7d5ff6f8b,4229773660,B,validation,Cond2,456,False,False,471,898,930
38ab47e5f27c1f99ffaf,4229773698,B,validation,Cond2,456,False,False,491,907,939
a9e8954120225656d76b,4229773742,B,validation,Cond2,456,False,False,423,868,900
ab666fc66de12fb8baa7,4229773750,B,validation,Cond2,456,False,False,477,900,932
802b230d0aa13ef09b01,-4226160404,A,test,Cond1,456,False,False,278,289,293
78293129114a408f1e80,-4224160686,A,test,Cond1,456,False,False,269,279,283
d2b619d0c27a2215d97d,-4224160678,B,test,Cond2,456,False,False,268,767,790
8cbfa251ad6482b9468a,-4224160592,A,test,Cond1,456,False,False,266,274,278
2f19a3b3f53f74c8f06d,-4222160444,B,test,Cond2,456,False,False,338,816,847
57fe37f23a7a563e92b5,-4222160424,B,test,Cond2,456,False,False,340,818,849
d88729a1562ff7919ee6,-4222160392,B,test,Cond2,456,False,False,340,818,849
962437a2fbc3b6042db7,-4220160694,B,test,Cond2,456,False,False,372,836,867
f87bd15cfe0b9c9d8415,-4220160674,B,test,Cond2,456,False,False,373,837,868
764753670487fc80d24c,-4220160654,A,test,Cond1,456,False,False,356,339,345
7f2459acd6f57454c4de,-4220160642,B,test,Cond2,456,False,False,368,832,863
957c27960f457cd8dabf,-4220160584,B,test,Cond2,456,False,False,343,820,851
fb0eae697a9519d0905e,-4141512092,A,test,Cond1,456,False,False,404,378,385
578662795c0c299ba758,-4139511862,A,test,Cond1,456,False,False,408,382,389
f60abb8f931c66b5bf55,-4113511760,A,test,Cond1,456,False,False,276,285,289
240582ac933b31585eaa,-4111512042,A,test,Cond1,456,False,False,359,342,348
c26e0c529372ea2ee611,-4111511840,B,test,Cond2,456,False,False,370,834,865
49bba6db5bee77022ef6,-4045511872,B,test,Cond2,456,False,False,646,1006,1046
9fd0ed5ba993979a6cfd,-4043511804,B,test,Cond2,456,False,False,648,1008,1048
bf41f45050aa7ffc0a41,-4043511570,B,test,Cond2,456,False,False,665,1021,1062
ab2a98cd53feb4a9b68e,-4041511816,B,test,Cond2,456,False,False,796,1102,1149
1ac24eafd0da43e258bc,-4037511812,B,test,Cond2,456,False,False,696,1041,1083
b975a3224ef6639f0a72,-4035511804,B,test,Cond2,456,False,False,682,1031,1073
05a15453e1d30c4d06e3,-4035511566,B,test,Cond2,456,False,False,697,1042,1084
bbb5ef61589c83445e6d,-4033511554,A,test,Cond1,456,False,False,723,581,593
98cba2b96f73f2b35fd6,-4033511552,A,test,Cond1,456,False,False,732,583,596
fcd498cc64e4e283fd14,-4033511540,A,test,Cond1,456,False,False,715,577,588
43f41ee9574e59f97f85,-4027511798,A,test,Cond1,456,False,False,437,402,409
3412955d6c5ac4440b55,-4025511544,A,test,Cond1,456,False,False,477,425,433
d279bdf911278448128d,-4025511544,B,test,Cond2,456,False,False,483,905,937
d57fb09251db630e1c42,-4025511528,B,test,Cond2,456,False,False,463,892,924
e75722edfe57cace8431,-4025511500,B,test,Cond2,456,False,False,479,901,933
43b8588baa3f12c6ca6b,-4023511616,A,test,Cond1,456,False,True,472,421,429
effbef4e397b3bf03d9b,-4023511604,A,test,Cond1,456,False,False,473,422,430
4a8255e9c03d9064da6e,-4021511610,A,test,Cond1,456,False,False,510,444,453
2d9bec1b3d81c5674e0f,-4019511786,B,test,Cond2,456,False,False,546,943,978
604297c540f93a7ea7a1,-4019511762,A,test,Cond1,456,False,False,532,457,467
4c93d5d8a6926d298bc4,-4019511616,A,test,Cond1,456,False,False,535,461,471
5e954f010a07d7b406c0,-4019511596,B,test,Cond2,456,False,False,541,939,974
40b3ead632c8b379236a,-4017511602,B,test,Cond2,456,False,False,538,934,968
4d02baea5f92507f22f0,-4017511594,B,test,Cond2,456,False,False,539,935,969
0840e6892b63ab3fb73d,-4017511500,B,test,Cond2,456,False,False,539,935,969
2c40e43ca8186da9e870,-3784722864,B,test,Cond2,456,False,False,394,852,884
18de11410d8e0e935400,-3784722856,B,test,Cond2,456,False,False,333,811,842
ef55cca9a61c5f46bf0d,-3784722762,B,test,Cond2,456,False,False,415,862,894
6e87305a98324b192f85,-3780722714,A,test,Cond1,456,False,False,985,746,767
d952f73daa3cfa643d4f,-3780722714,B,test,Cond2,456,False,False,1000,1231,1282
8a557519f593fe021263,-2701400560,B,test,Cond2,456,False,False,410,857,889
740db52c219cdb88368f,-2701400556,B,test,Cond2,456,False,False,412,859,891
1b71d0d68b678324b5ec,-2701400544,A,test,Cond1,456,False,False,405,379,386
72f27f0639e543a56a3e,-2699400360,A,test,Cond1,456,False,False,405,379,386
ca786fef1ace9de4a2dc,-2579249818,A,test,Cond1,456,False,False,342,330,335
070a26f87b8bb0196d5a,-2569249796,A,test,Cond1,456,False,False,764,605,619
926a1c06ffe4fe95a1d6,-2567249784,A,test,Cond1,456,False,False,766,606,620
2f2bc1534b1e3fdd9d52,-2565249990,B,test,Cond2,456,False,False,445,883,915
4c4101c930efb6d446eb,-2565249986,A,test,Cond1,456,False,False,429,398,405
95a66aac498374b464f2,-2149929676,A,test,Cond1,456,False,False,504,440,449
76878d721fb53e76d9fc,-2149929668,A,test,Cond1,456,False,False,505,441,450
193ca7033f67b8f177e8,-2143929736,A,test,Cond1,456,False,False,455,410,417
54e352c9fcb29c063a3c,-2141929708,B,test,Cond2,456,False,False,452,886,918
bd0e4ec69375e5934138,-2141929704,B,test,Cond2,456,False,False,442,880,912
f0fb91da579f6f1f49ec,-2139929776,A,test,Cond1,456,False,False,504,440,449
58c585360a59e28b17a2,-2133929504,B,test,Cond2,456,False,False,380,841,872
404093efb1e18525aae2,-2131929490,A,test,Cond1,456,False,False,418,389,396
767913bddf4c33a0a5f6,-2131929472,A,test,Cond1,456,False,False,434,399,406
1d46a590ac050bf38b25,-2131929444,A,test,Cond1,456,False,False,407,381,388
1b3066545c255d2e7616,-2129929678,A,test,Cond1,456,False,False,396,372,379
532038a18961d4c7362a,-2129929480,B,test,Cond2,456,False,False,387,846,878
a0e35412fee239717c15,-2129929476,B,test,Cond2,456,False,False,389,848,880
2cd489492c0fd76d31d5,-2045929450,B,test,Cond2,456,False,False,620,989,1029
aacb8f147338006805aa,-2045929446,B,test,Cond2,456,False,False,621,990,1030
1cb5a5cbb8d20b9f85cd,-2039929208,A,test,Cond1,456,False,False,539,466,476
f6323ed237c5935fcaad,-2033929454,A,test,Cond1,456,False,False,584,492,502
ef41dca19f87cb9db634,-2033929446,A,test,Cond1,456,False,False,584,492,502
ea815ab5a7798dc8b3d0,-2033929442,A,test,Cond1,456,False,False,583,491,501
ec299949f47acf4481eb,-2033929422,B,test,Cond2,456,False,False,565,957,995
e4a8d590a7f0cdfa810c,-2033929280,B,test,Cond2,456,False,False,563,955,992
833989e1b27359f5fcd1,-1720100472,B,test,Cond2,456,False,False,644,1004,1044
2bee269ffc1783adc8f9,-1720100456,B,test,Cond2,456,False,False,649,1010,1050
a7a50e39d82263ff1fda,-1714100714,A,test,Cond1,456,False,False,581,490,500
4785068d163fb47d5d68,-1714100528,B,test,Cond2,456,False,False,566,958,996
4776e888a023544db6b1,-1193530638,A,test,Cond3,123,False,False,69,69,70
a46bebf8e9f512a996be,-1183530650,A,test,Cond3,123,False,True,18,18,18
40bed85ae6557f5ba21f,-1183530600,A,test,Cond3,123,False,True,63,63,64
85d6e790a5c68d082c31,-903170202,A,test,Cond1,456,False,False,362,345,351
d5781eb69b823c502bd1,-903170120,A,test,Cond1,456,False,False,361,344,350
650a13d664b0452243c7,-903170120,B,test,Cond2,456,False,False,369,833,864
ac3d00b3184df4597929,-899170202,B,test,Cond2,456,False,False,324,804,834
1c07593c740f2420a217,-899170194,A,test,Cond1,456,False,False,319,322,327
c963be8f10cffffbc7e5,-899170172,A,test,Cond1,456,False,False,316,319,324
278eef490e1b8b5a998e,-899170164,A,test,Cond1,456,False,False,320,323,328
42920a47f36ad70bcb75,-897170418,B,test,Cond2,456,False,True,358,827,858
5e3b5c759e17de0ad882,-887170152,B,test,Cond2,456,False,False,267,766,788
ac8990d5cceaedd7d901,-879170266,A,test,Cond1,456,False,False,289,296,301
e1a33ee9593555a25d87,-879170254,B,test,Cond2,456,False,False,302,789,816
580873c249e099e5a59d,-879170112,B,test,Cond2,456,False,True,302,789,817
1d410fde2606e936250d,-879170104,B,test,Cond2,456,False,False,310,796,825
3ffaf599b5242d939e38,-879170084,A,test,Cond1,456,False,False,316,319,324
1fa79b59f22cb39b8f6d,-879170080,A,test,Cond1,456,False,False,308,312,317
b4d7bb3408e2d7f8842d,-879170064,A,test,Cond1,456,False,False,294,301,306
131d05f9047d306b06a7,-877170362,A,test,Cond1,456,False,False,311,314,319
c5fc910a4b3dc7a8e887,-877170350,B,test,Cond2,456,False,False,324,804,835
9a4eb8d586f294700a91,-877170314,A,test,Cond1,456,False,False,316,319,324
2922b1fbfa9542718f5f,-873170358,A,test,Cond1,456,False,False,277,288,292
72bfbb8b9ab0048db081,-873170342,A,test,Cond1,456,False,False,270,280,284
1baaf4761c3110190e59,-873170338,B,test,Cond2,456,False,False,290,784,810
d76b13048dbb9a77aa6b,-873170314,B,test,Cond2,456,False,False,289,783,809
c2d51a431c1ca85e4120,-873170310,A,test,Cond1,456,False,False,282,292,296
d8b3bf030cac52b6df0e,-873170244,A,test,Cond1,456,False,False,270,280,284
7722400135e192d2237e,29494088,B,test,Cond2,456,False,False,1003,1235,1286
90be7b4b27b44060dd5a,29494100,B,test,Cond2,456,False,False,1006,1238,1289
9568569c28b202e4863d,29494112,A,test,Cond1,456,False,False,989,749,770
6085727d6ece27d56f3c,29494128,A,test,Cond1,456,False,False,990,750,772
e36c6ea665925d836c4d,29494162,B,test,Cond2,456,False,False,1006,1238,1289
2e80bf402dc99d688266,31494164,B,test,Cond2,456,False,False,1004,1236,1287
2aab1e24996b676e4523,31494172,A,test,Cond1,456,False,False,998,753,775
0ba8d7ab2acbc60af0a2,33494084,A,test,Cond1,456,False,False,1011,760,782
