sample_id,WAFER_ID,STAGE,condition,group_id,start,end,truth,partition,policy,model,prediction,squared_error,label_rows,label_min,label_max,raw_label_mean,cohort,raw_rows,source_files,chambers,raw_start,raw_end,duplicate_chamber_times,qc_primary_missing,qc_primary_episodes,qc_primary_fallback,qc_primary_ambiguous,qc_primary_span,qc_primary_max_gap,qc_primary_phase_duration,qc_secondary_missing,qc_secondary_episodes,qc_secondary_fallback,qc_secondary_ambiguous,qc_secondary_span,qc_secondary_max_gap,qc_secondary_phase_duration,multi_primary_observed_time,multi_primary_active_time,multi_primary_inactive_time,multi_primary_active_fraction,multi_primary_active_point_fraction,multi_primary_episode_count,multi_primary_episode_min,multi_primary_episode_median,multi_primary_episode_max,multi_primary_episode_std,multi_primary_pressure_mean,multi_primary_pressure_std,multi_primary_pressure_integral,multi_primary_rotation_sum_mean,multi_primary_rotation_sum_std,multi_primary_rotation_sum_integral,multi_primary_slurry_mean,multi_primary_slurry_std,multi_primary_slurry_integral,multi_primary_pressure_rotation_proxy_mean,multi_primary_pressure_rotation_proxy_std,multi_primary_pressure_rotation_proxy_integral,multi_secondary_observed_time,multi_secondary_active_time,multi_secondary_inactive_time,multi_secondary_active_fraction,multi_secondary_active_point_fraction,multi_secondary_episode_count,multi_secondary_episode_min,multi_secondary_episode_median,multi_secondary_episode_max,multi_secondary_episode_std,multi_secondary_pressure_mean,multi_secondary_pressure_std,multi_secondary_pressure_integral,multi_secondary_rotation_sum_mean,multi_secondary_rotation_sum_std,multi_secondary_rotation_sum_integral,multi_secondary_slurry_mean,multi_secondary_slurry_std,multi_secondary_slurry_integral,multi_secondary_pressure_rotation_proxy_mean,multi_secondary_pressure_rotation_proxy_std,multi_secondary_pressure_rotation_proxy_integral,label_mean_matches
89a962e2a08c7d742887,2985014406,B,Cond2,CMP-training-117.csv,485320262.333,485320627.667,75.0927,outer_0,completed,selected,84.9854122666666,97.86575599105595,1,75.0927,75.0927,75.0927,training,348,CMP-training-120.csv,4;5;6,485320262.333,485320627.667,0,False,3,False,False,187.33399999141693,5.333999991416931,68.0,False,2,False,False,160.0,3.0,71.66699999570847,187.33399999141693,118.33300000429153,69.0009999871254,0.6316685706263315,0.6931216931216931,3,19.0,31.333000004291534,68.0,20.810178539976107,61.86068702290076,9.263640669806728,7361.475625447929,91.82073215162976,84.83440747259861,11407.71072878964,380.3442902305484,145.90505106380144,44772.286053744974,5268.853339866213,4579.273725203904,665951.2481752523,160.0,111.66699999570847,48.333000004291534,0.6979187499731779,0.7232704402515723,2,31.0,51.33349999785423,71.66699999570847,20.333499997854233,97.14945652173913,7.92555672699983,10880.080624632537,79.17987334357043,73.01591639642535,8753.879848016582,456.78575757575555,233.46575469946555,51562.9256195512,7203.65063394257,5957.997540632785,798140.6781490461,True
04d59a2514c150f15587,2987014192,A,Cond1,CMP-training-101.csv,485084023.0,485084382.0,83.5218,outer_4,completed,selected,73.64019569702948,97.6461036004854,1,83.5218,83.5218,83.5218,training,342,CMP-training-111.csv,4;5;6,485084023.0,485084382.0,1,False,3,False,False,185.0,2.6669999957084656,68.0,False,3,False,False,158.0,4.0,66.0,185.0,116.33300000429153,68.66699999570847,0.6288270270502245,0.6344086021505376,3,16.0,32.333000004291534,68.0,21.712520140933677,68.89036016949153,9.097826880561522,8053.934687804431,91.69698981384977,84.44361967673814,10737.684872318034,383.77622838554714,145.6984573700255,44963.816985671896,5805.9115793459905,4804.879719695339,688082.5411281843,158.0,113.0,45.0,0.7151898734177216,0.7612903225806451,3,15.0,32.0,66.0,21.202725191719,68.83474576271186,9.395868459546048,7825.260468749329,90.08801319412247,83.51323188061062,10313.683082746953,383.3409176510844,144.15726411551475,43801.55234217056,5708.585727284177,4781.7308025749535,659581.3902622175,True
dd673076ab114319d60b,3625681396,B,Cond2,CMP-training-134.csv,486445194.333,486445558.667,74.0673,outer_2,completed,selected,83.93225808199796,97.31739795957677,1,74.0673,74.0673,74.0673,training,346,CMP-training-159.csv,4;5;6,486445194.333,486445558.667,0,False,3,False,False,189.33399999141693,3.0,70.66600000858307,False,3,False,False,157.0,3.0,72.0,189.33399999141693,123.33200001716614,66.0019999742508,0.651399114912045,0.6684210526315789,3,20.66600000858307,32.0,70.66600000858307,21.40487772154641,57.51968503937008,8.448087556682088,7166.294688265771,97.1464644030083,88.92925185735831,12041.40554897334,370.7725642249242,146.8609655535619,45916.8735799761,5181.846906047671,4452.217726637232,657143.0805358348,157.0,121.33399999141693,35.66600000858307,0.7728280254230377,0.7948717948717948,3,17.0,32.33399999141693,72.0,23.174514527859372,63.341733870967744,8.306193170012508,7723.963436763734,89.36932423886373,84.72751812816755,10899.165783064918,376.3868686868669,143.88378764085243,45992.454721618444,5265.479728274049,4669.981509421325,649769.4294570483,True
921a607f89b09e8805db,3005014324,B,Cond2,CMP-training-117.csv,485474634.0,485475001.0,69.22395,outer_0,completed,selected,79.07129683214292,96.97023963251516,1,69.22395,69.22395,69.22395,training,351,CMP-training-125.csv,4;5;6,485474634.0,485475001.0,0,False,3,False,False,193.0,3.0,70.0,False,0,True,True,158.0,3.0,158.0,193.0,124.0,69.0,0.6424870466321243,0.654639175257732,3,22.0,32.0,70.0,20.677416559027765,64.08218503937007,5.878442306931139,7962.5,96.68734760350762,89.32135302427157,12091.949791911635,387.1836315915037,127.86424457810107,48299.53187277513,5964.765752243716,5275.857304182425,746078.766171383,158.0,0.0,158.0,0.0,0.0,0,,,,,,,0.0,,,0.0,,,0.0,,,0.0,True
41e97eb8601e080f5b62,-2567249846,B,Cond2,CMP-training-117.csv,485337406.333,485337779.333,76.0545,outer_0,completed,selected,85.8307629535714,95.5753173373724,1,76.0545,76.0545,76.0545,training,364,CMP-training-120.csv,4;5;6,485337406.333,485337779.333,0,False,3,False,False,194.33399999141693,2.6669999957084656,67.0,False,2,False,True,160.66600000858307,6.0,27.0,194.33399999141693,122.0,72.33399999141693,0.6277851534234273,0.6461538461538462,3,22.0,33.0,67.0,19.154343864744856,62.457837301587304,6.647730870716836,7641.5625,97.74669231208128,88.02934457631916,12138.547913487104,389.2675565175553,137.08767107191707,47907.51924651251,5876.888047390101,5115.949333636459,730157.4054987343,160.66600000858307,49.33399999141693,111.33200001716614,0.30705936532173217,0.30177514792899407,2,22.33399999141693,24.666999995708466,27.0,2.3330000042915344,71.24387254901961,0.043327621396234535,3514.8390618897974,192.85861713086334,69.18037950131817,9744.951708878827,446.3548425430758,17.81515754978453,21988.731797895663,13740.774961286083,4929.841813178797,694314.1511162568,True
5562499b641799ab7cbf,327446596,A,Cond3,CMP-training-000.csv,481947829.0,481948137.0,138.55335,outer_1,completed,selected,148.26970883035716,94.40762892025967,1,138.55335,138.55335,138.55335,training,291,CMP-training-011.csv,1.0;2.0;3.0,481947829.0,481948137.0,0,False,0,True,True,157.66699999570847,2.0,157.66699999570847,False,0,True,True,133.0,5.666999995708466,133.0,157.66699999570847,0.0,157.66699999570847,0.0,0.0,0,,,,,,,0.0,,,0.0,,,0.0,,,0.0,133.0,0.0,133.0,0.0,0.0,0,,,,,,,0.0,,,0.0,,,0.0,,,0.0,True
992be32d31162a019ccb,-4226160396,A,Cond1,CMP-training-000.csv,481731974.0,481732335.0,61.22265,outer_1,completed,selected,70.92702182723349,94.174832561203,1,61.22265,61.22265,61.22265,training,343,CMP-training-003.csv,4.0;5.0;6.0,481731974.0,481732335.0,0,False,3,False,False,183.0,5.666999995708466,46.0,False,3,False,False,160.0,6.666999995708466,75.0,183.0,98.0,85.0,0.5355191256830601,0.6032608695652174,3,22.0,30.0,46.0,9.977753031397176,71.18524774774775,5.55292238978715,6971.40625,111.3801592288985,91.10687924930662,11233.924109395697,427.2101920101901,62.15085107909852,41830.41682022585,7785.974853748529,6326.625853729346,784392.0093115164,160.0,117.0,43.0,0.73125,0.7547169811320755,3,12.0,30.0,75.0,26.49528259898354,68.68489583333333,10.607974704574824,8090.3125,83.76453488366992,79.28205209868945,9732.856175015684,387.0757575757554,133.9389279360813,45699.43494745048,5236.614822391254,4480.85497921319,617061.1267757287,True
a47109d0499cbbfd1dbc,2917014270,B,Cond2,CMP-training-087.csv,484488420.333,484488783.333,90.76995,outer_3,completed,selected,81.11308718533668,93.25499942122704,1,90.76995,90.76995,90.76995,training,347,CMP-training-091.csv,4.0;5.0;6.0,484488420.333,484488783.333,0,False,3,False,False,189.66699999570847,2.0,66.66699999570847,False,0,True,True,157.33300000429153,3.0,157.33300000429153,189.66699999570847,122.66699999570847,67.0,0.6467493027173099,0.6596858638743456,3,24.333000004291534,31.666999995708466,66.66699999570847,18.472066331949236,63.01587301587302,9.015109177590421,7750.661405781284,98.439266771511,89.52685046063009,12342.458986327676,374.5782708032682,149.41589274670503,45843.74824862321,5910.591659012896,5105.50935081827,742617.7482349032,157.33300000429153,0.0,157.33300000429153,0.0,0.0,0,,,,,,,0.0,,,0.0,,,0.0,,,0.0,True
8394551e0ecd9467bdf2,-2139929748,B,Cond2,CMP-training-062.csv,483599331.333,483599694.667,77.6979,outer_0,completed,selected,68.04219416785713,93.23265511687786,1,77.6979,77.6979,77.6979,training,336,CMP-training-064.csv,4.0;5.0;6.0,483599331.333,483599694.667,0,False,3,False,False,190.33399999141693,6.333000004291534,75.33300000429153,False,0,True,True,156.0,6.0,156.0,190.33399999141693,125.33300000429153,65.0009999871254,0.6584898126973814,0.71875,3,19.0,31.0,75.33300000429153,24.227674210529543,63.58469202898551,7.530996488023191,7983.050937782973,104.74974721935565,88.60713347192585,11487.782329199908,382.0385997657717,141.10009128075873,47493.80994016736,6359.1210968651485,5128.098796148443,688802.6415751369,156.0,0.0,156.0,0.0,0.0,0,,,,,,,0.0,,,0.0,,,0.0,,,0.0,True
9a870213ae04a554cff1,3623681094,B,Cond2,CMP-training-134.csv,486506139.0,486506490.0,75.6351,outer_2,completed,selected,85.28446445140108,93.11023431596294,1,75.6351,75.6351,75.6351,training,334,CMP-training-161.csv,4;5;6,486506139.0,486506490.0,0,False,3,False,False,178.0,3.0,59.0,False,3,False,False,157.0,4.0,70.33300000429153,178.0,113.0,65.0,0.6348314606741573,0.6480446927374302,3,22.666999995708466,31.333000004291534,59.0,15.494261784512867,59.296875,4.555777663126299,6722.910937573761,106.0884280166362,90.16914416669486,12074.583065879642,413.63131313131197,90.50518906422764,46842.33868423971,6201.742636269966,5209.596478511023,708041.855019002,157.0,125.0,32.0,0.7961783439490446,0.8258064516129032,3,22.0,32.666999995708466,70.33300000429153,20.732667017615434,58.60107421875,5.729946141247835,7342.760624997318,96.64239404825824,88.73044152608759,12201.003355039355,379.7326586174222,139.21796140668746,47571.92939168255,5461.579093788151,4807.349079911519,689582.3989841992,True
8754fc601ed76c81ca24,-877170260,A,Cond1,CMP-training-000.csv,481922313.333,481922686.0,57.82185,outer_1,completed,selected,67.46420733767093,92.97505502733642,1,57.82185,57.82185,57.82185,training,356,CMP-training-010.csv,4.0;5.0;6.0,481922313.333,481922686.0,0,False,3,False,False,199.66699999570847,3.0,69.33300000429153,False,3,False,False,155.66699999570847,2.6669999957084656,75.0,199.66699999570847,123.66600000858307,76.0009999871254,0.6193612365150029,0.6368159203980099,3,23.0,31.333000004291534,69.33300000429153,20.166489747072994,68.00048828125,11.135508160740109,8433.116875775158,98.23580458222585,88.0903003874883,12275.688487297144,376.84902146464515,147.016409828129,46595.075071700616,6193.669130280548,5083.190703317196,772899.9082270894,155.66699999570847,121.66699999570847,34.0,0.7815850501330576,0.8064516129032258,3,15.666999995708466,31.0,75.0,25.14735634137505,69.33,8.650117773764702,8473.605781095102,87.01755201950128,83.39234937024764,10515.064908275092,386.16837979797754,141.17419676409807,47329.93164953694,5559.724212051309,4834.139071647596,679825.5816929743,True
ba67c04b92f7bb69cd46,3623681134,A,Cond1,CMP-training-134.csv,486501737.333,486502101.333,65.3415,outer_2,completed,selected,74.96559270705616,92.62316043401164,1,65.3415,65.3415,65.3415,training,347,CMP-training-161.csv,4;5;6,486501737.333,486502101.333,0,False,3,False,False,188.0,3.0,70.66600000858307,False,3,False,False,159.0,4.666999995708466,70.0,188.0,117.9990000128746,70.0009999871254,0.6276542553876309,0.656084656084656,3,19.0,28.333000004291534,70.66600000858307,22.48101256945108,58.95665322580645,7.100286872946386,6970.668438281864,95.83606427914654,88.1503891265426,11306.423123395081,380.7440819485142,151.06419580256392,44975.231967883294,5335.331766736681,4669.409362198253,632415.7407923891,159.0,121.0,38.0,0.7610062893081762,0.7848101265822784,3,19.0,32.0,70.0,21.63844315615664,57.95866935483871,7.051486948797458,7044.6875,92.78961187657255,86.05883728079718,11264.08463922697,378.8543866080126,150.07129688009894,46020.694400071756,5046.8242651699165,4377.065394209555,617435.8791685192,True
a5f11799d424f1d5b54e,2655292676,B,Cond2,CMP-training-172.csv,487112330.667,487112668.667,95.60205,outer_0,completed,selected,85.98727062202384,92.4439824871557,1,95.60205,95.60205,95.60205,training,322,CMP-training-179.csv,4;5;6,487112330.667,487112668.667,0,False,0,True,True,164.0,5.666999995708466,164.0,False,3,False,False,158.0,3.0,68.0,164.0,0.0,164.0,0.0,0.0,0,,,,,,,0.0,,,0.0,,,0.0,,,0.0,158.0,110.66699999570847,47.333000004291534,0.7004240506057497,0.7261146496815286,3,11.666999995708466,31.0,68.0,23.371805851042563,63.23739035087719,8.789183022368825,7028.143593510613,86.04240481859561,78.26096160070747,9461.6910213441,381.59422736133047,140.64111585318759,42773.28545238501,5021.118109012196,4184.318501325342,557529.0986624401,True
54ea818ed17d5c548e38,-4224160654,A,Cond1,CMP-training-000.csv,481732164.0,481732522.0,60.3432,outer_1,completed,selected,69.89403165397886,91.21838528264445,1,60.3432,60.3432,60.3432,training,339,CMP-training-003.csv,4.0;5.0;6.0,481732164.0,481732522.0,0,False,3,False,False,181.0,6.666999995708466,75.0,False,3,False,False,159.0,4.0,72.0,181.0,117.0,64.0,0.6464088397790055,0.6593406593406593,3,12.0,30.0,75.0,26.49528259898354,68.68489583333333,10.607974704574824,8090.3125,83.76453488366992,79.28205209868945,9732.856175015684,387.0757575757554,133.9389279360813,45699.43494745048,5236.614822391254,4480.85497921319,617061.1267757287,159.0,119.66699999570847,39.333000004291534,0.7526226414824432,0.7834394904458599,3,16.666999995708466,31.0,72.0,23.44775700857345,68.8058943089431,9.322773950881567,8273.664374761283,93.82287966078292,86.21663585461835,11070.863416853717,380.18736552516765,144.37123162469564,45823.020089855716,5922.112738946903,4895.658258974384,705714.7716891968,True
57c7b26288f03d4156fa,1314253592,A,Cond1,CMP-training-134.csv,486222116.0,486222477.0,71.70675,outer_2,completed,selected,81.1850504094699,89.83817865215718,1,71.70675,71.70675,71.70675,training,342,CMP-training-151.csv,4;5;6,486222116.0,486222477.0,0,False,3,False,False,184.0,2.0,66.0,False,3,False,False,159.0,4.0,72.0,184.0,114.0,70.0,0.6195652173913043,0.6378378378378379,3,17.0,31.0,66.0,20.607442021431645,68.20709745762711,10.593206104333657,7846.40625,93.08798207573702,84.59421979675501,10714.290722144926,366.61210409176306,145.6323698145895,42241.58601641835,5813.520180923844,4792.321011882727,680323.2200002144,159.0,117.33300000429153,41.666999995708466,0.7379433962534059,0.7643312101910829,3,12.333000004291534,33.0,72.0,24.73925305912423,67.4609375,12.239842362064026,7964.838437568396,81.89851081187066,77.21549356834798,9687.958152896883,368.4942760942755,138.57478836660556,43540.887424813875,5051.166567853051,4289.8510307981605,600688.7487975726,True
dbf2a3c230857ee833a7,1322253620,A,Cond1,CMP-training-137.csv,485901889.667,485902245.667,71.1882,outer_2,completed,selected,80.66249212973918,89.76221135963783,1,71.1882,71.1882,71.1882,training,339,CMP-training-140.csv,4;5;6,485901889.667,485902245.667,1,False,2,False,False,182.33300000429153,6.333000004291534,70.33300000429153,False,3,False,False,158.0,5.666000008583069,70.0,182.33300000429153,121.33300000429153,61.0,0.6654472860175379,0.6758241758241759,2,51.0,60.66650000214577,70.33300000429153,9.666500002145767,67.91412601626017,10.294005645720226,8313.508906671777,97.35001144371705,88.49966878637464,11125.350607261284,357.57539623881064,152.231241943486,44254.95479171067,6024.341576603412,4926.334968402108,706584.1892959212,158.0,117.0,41.0,0.740506329113924,0.7692307692307693,3,16.0,31.0,70.0,22.759613353482084,68.55729166666667,9.975571018447878,8076.76421883516,89.45955732347251,82.99226256733357,10473.192025696324,375.18080387205356,141.12925650321026,44187.02509471628,5632.820269465195,4703.598699580684,667403.8092592417,True
98ced23d7983859e0643,-873170248,A,Cond1,CMP-training-000.csv,481656757.667,481657131.333,55.66965,outer_1,completed,selected,65.14125223685794,89.71124893325234,1,55.66965,55.66965,55.66965,training,356,CMP-training-000.csv,4.0;5.0;6.0,481656757.667,481657131.333,0,False,3,False,False,197.0,2.666000008583069,68.0,False,3,False,False,160.0,5.666000008583069,70.0,197.0,122.0,75.0,0.6192893401015228,0.6313131313131313,3,22.0,32.0,68.0,19.754043186705402,67.2675,5.630816992231234,8190.726562533528,99.3730477355307,88.2260406366474,12108.010808987656,396.09464646464545,122.97931873908746,48393.96900830631,6407.011421353219,5417.954133366686,776097.777003044,160.0,124.33399999141693,35.66600000858307,0.7770874999463558,0.8037974683544303,3,23.33399999141693,31.0,70.0,20.432770826767122,64.99507874015748,10.761554763090546,8101.54812451452,99.290953073889,89.61637347925158,12453.396468558076,371.7120217927287,148.98086480019614,46140.32514959585,5919.326147307014,4923.307239760049,742938.5202751321,True
56eb9b2b85fd78da45c3,2975014200,B,Cond2,CMP-training-117.csv,485357476.333,485357842.333,73.5189,outer_0,completed,selected,82.98616768035706,89.62915733153324,1,73.5189,73.5189,73.5189,training,347,CMP-training-121.csv,4;5;6,485357476.333,485357842.333,0,False,3,False,False,190.66699999570847,2.6669999957084656,71.0,False,3,False,False,158.0,3.0,71.0,190.66699999570847,122.66600000858307,68.0009999871254,0.643352022171346,0.6631578947368421,3,21.66600000858307,30.0,71.0,21.562052857869602,61.763392857142854,8.881650646181823,7606.258125565946,97.43049484167358,89.46628473344815,11908.147718402874,373.54802388968886,151.3695718894372,45966.56649188425,5596.08065099317,4841.458965295022,687842.6519861509,158.0,126.0,32.0,0.7974683544303798,0.821656050955414,3,21.0,34.0,71.0,21.18175315375634,61.9718992248062,9.353398761363122,7849.21875,97.00018027753451,89.3402386884611,12300.728439680654,378.35495654216294,150.7826073603992,47831.900151706875,5617.758717663535,4904.364224533328,717749.9564530724,True
ee7a7e06b7c9448651bc,2066207662,A,Cond3,CMP-training-169.csv,486812706.333,486812983.667,144.68265,outer_4,completed,selected,154.12306118928566,89.12136342279005,1,144.68265,144.68265,144.68265,training,247,CMP-training-169.csv,1;2;3,486812706.333,486812983.667,0,False,0,True,True,128.0,5.666999995708466,128.0,False,0,True,True,131.33399999141693,3.6669999957084656,131.33399999141693,128.0,0.0,128.0,0.0,0.0,0,,,,,,,0.0,,,0.0,,,0.0,,,0.0,131.33399999141693,0.0,131.33399999141693,0.0,0.0,0,,,,,,,0.0,,,0.0,,,0.0,,,0.0,True
